artist_credit,name,artist_count,ref_count,created
id-1515970,Jimmies Chicken Shack,1,554,20150802 11032417203300
id-818762,Kevin L Hiatt  Kevin Blaker,2,4,20110516 16321196392900
id-938127,Bosque  Senthil,2,1,20120131 16001378869100
id-657951,Jimmy Kaleth,1,2255,20110516 16321196392900
id-505414,Hästpojken,1,86,20110516 16321196392900
id-711029,LiSA,1,2938,20110516 16321196392900
id-233928,Boc Scadet,1,140,20110516 16321196392900
id-376705,Alex Mauer,1,867,20110516 16321196392900
id-442678,Otto Dix,1,460,20110516 16321196392900
id-695946,Ferrara,1,40,20110516 16321196392900
id-908693,The Archipelago Singers,1,46,20120102 09402503822300
id-2373002,Margot Käßmann,1,202,20190223 12144695965700
id-302165,The Notes and Scratches,1,28,20110516 16321196392900
id-887648,J Wheeler Damir Price  A Warda,3,476,20111120 1839118301700
id-64588,Jaimeson,1,56,20110516 16321196392900
id-9298,Alabama,1,3339,20110516 16321196392900
id-949701,Larvae  Spyweirdos,2,2,20120225 21061883102400
id-642657,Lebenswelt,1,28,20110516 16321196392900
rec-2009632-dup-1,Electric Divisi0n,1,20,20170530 10290036170700
id-1538365,Christopher Paolini gelesen von Andreas Fröhlich,2,3643,20150921 13233481124200
id-2578700,Maya de Vitry,1,88,20191224 09545871220700
id-137877,Silmarils,1,381,20110516 16321196392900
id-991,Bee Gees,1,12931,20110516 16321196392900
id-9617,Léo Ferré,1,7075,20110516 16321196392900
id-289946,Karamelo Santo,1,510,20110516 16321196392900
id-130007,The Starlights,1,63,20110516 16321196392900
id-648742,Filipe Catto,1,48,20110516 16321196392900
rec-683889-dup-0,Eero Saarinem,1,901,20110516 16321196392900
id-2422278,Prozac Mtn Boys,1,36,20190514 16562957115100
id-652385,OxygenStar,1,251,20110516 16321196392900
id-89,Madonna,1,14685,20110516 16321196392900
id-1217205,Anthem,1,1719,20130915 20213485889500
id-83,Frédéric Chopin,1,33292,20110516 16321196392900
rec-242193-dup-0,劉若英,1,860,20110516 16321196392900
id-2062097,Grosses Symphonieorchester Hans Swarowsky,2,168,20170902 13343235805100
id-51315,Hurriganes,1,2003,20110516 16321196392900
id-302701,Dark Tribe,1,109,20110516 16321196392900
id-283289,Edward H Dafis,1,258,20110516 16321196392900
id-1507281,Steve Schuch  The Night Heron Consort,2,109,20150716 12013098472800
id-280954,Chronolux,1,12,20110516 16321196392900
id-442219,Muziek Piet,1,44,20110516 16321196392900
id-1373,Skunk Anansie,1,2030,20110516 16321196392900
id-399622,Koji Asano,1,1028,20110516 16321196392900
rec-1137639-dup-1,Michiko Ogavva Trio,1,30,20130310 07591482821400
id-1484149,Jagar Tharn,1,152,20150529 10324210001400
id-2132260,Cummings String Trio Anthony Goldstone,2,8,20171222 20440577314600
id-578737,Gordon Gano  The Ryans,1,51,20110516 16321196392900
id-518539,Blasé DeBris,1,121,20110516 16321196392900
id-199,Sheryl Crow,1,5768,20110516 16321196392900
id-662249,Dark Mean,1,31,20110516 16321196392900
rec-77089-dup-0,Haus Arafma,1,308,20110516 16321196392900
id-190,Pearl Jam,1,57389,20110516 16321196392900
id-191,Pink Floyd,1,42676,20110516 16321196392900
id-101940,The Pretty Things,1,4268,20110516 16321196392900
id-63738,Stephen Lynch,1,458,20110516 16321196392900
rec-35749-dup-1,Spread Esgle,1,166,20110516 16321196392900
id-197,U2,1,54540,20110516 16321196392900
id-1527797,Charles Bukowski gelesen von Otto Sander,2,23,20150829 14015902053900
id-565227,FBI,1,33,20110516 16321196392900
id-282007,Spyweirdos,1,244,20110516 16321196392900
rec-116557-dup-0,Back to Esrth,1,595,20110516 16321196392900
id-117238,Nodes of Ranvier,1,132,20110516 16321196392900
id-278946,Deadly Buda,1,32,20110516 16321196392900
id-2129725,Ampichino  Shoboat feat Bird Money,3,2,20171217 20100889106300
id-48979,Backyard Babies,1,1467,20110516 16321196392900
id-688548,Abel Korzeniowski,1,801,20110516 16321196392900
id-3444,Judy Garland,1,7112,20110516 16321196392900
rec-334801-dup-0,Téacla,1,165,20110516 16321196392900
id-82317,Guy Marchand,1,477,20110516 16321196392900
id-302017,James Ray  The Longfolk,1,10,20110516 16321196392900
id-2002784,Rachel Yakar Mozartorchester des Opernhauses Zürich Nikolaus Harnoncourt,3,1,20170518 12091586155200
id-2490460,FFForecast,1,205,20190902 1832009446500
id-56063,The Spotnicks,1,2525,20110516 16321196392900
id-818508,Porn Kings vs DJ Supreme,2,79,20110516 16321196392900
id-31471,Premiata Forneria Marconi,1,2383,20110516 16321196392900
id-3591,Jef Lee Johnson,1,560,20110516 16321196392900
id-466224,Contramarca,1,58,20110516 16321196392900
id-198072,Stephen P McGreevy,1,68,20110516 16321196392900
id-51817,California Guitar Trio,1,723,20110516 16321196392900
id-168462,Lawrence,1,689,20110516 16321196392900
id-31878,Fred Hammond,1,522,20110516 16321196392900
id-37444,今堀恒雄,1,629,20110516 16321196392900
id-660005,St Anthony Falls,1,4,20110516 16321196392900
id-224913,Avey Tare,1,247,20110516 16321196392900
id-52544,Alvin Lee,1,1148,20110516 16321196392900
id-47204,Harem,1,246,20110516 16321196392900
id-92327,Tre allegri ragazzi morti,1,654,20110516 16321196392900
id-151300,Ария,1,2152,20110516 16321196392900
id-10984,In Flames,1,4577,20110516 16321196392900
id-326052,ハレンチ☆パンチ,1,122,20110516 16321196392900
id-1527372,Briana Marela,1,103,20150828 15571830634100
id-503379,Svensk standard,1,3,20110516 16321196392900
id-4906,Die Krupps,1,2294,20110516 16321196392900
id-122166,4Voice,1,169,20110516 16321196392900
id-175317,Gloria Lasso,1,355,20110516 16321196392900
id-1916773,Dougie D,1,77,20170202 21293756598500
id-1375078,Purcell William Christie Nikolaus Harnoncourt,3,2,20141009 03202913245400
rec-829731-dup-0,Joseph Mabson,1,111,20110614 23595301384800
id-52145,New Radiant Storm King,1,378,20110516 16321196392900
id-825579,The Bilinda Butchers,1,262,20110601 22370931220400
id-1037204,The Breaks Collective,1,22,20120819 18012621390300
id-1158038,Koan feat Tatyana Kalmykova,2,6,20130427 2000284425400
id-85961,DA PUMP,1,1006,20110516 16321196392900
rec-526113-dup-0,Acie_Lab,1,174,20110516 16321196392900
id-3356,Harry James,1,3157,20110516 16321196392900
rec-50680-dup-1,Diojysos,1,1272,20110516 16321196392900
id-32354,Dashboard Confessional,1,1369,20110516 16321196392900
id-825199,Giant Claw,1,380,20110530 1855016457800
id-119584,The Green and Yellow TV,1,68,20110516 16321196392900
id-4876,English Dogs,1,342,20110516 16321196392900
id-1990,Héroes del Silencio,1,2114,20110516 16321196392900
id-743175,Merri Gail,1,8,20110516 16321196392900
id-97025,Kirka,1,1848,20110516 16321196392900
id-735589,James Lavino,1,33,20110516 16321196392900
id-1088198,Tobias Stephan TS,1,16,20121201 16170583219800
id-366942,Fin Alfred Larsen,1,40,20110516 16321196392900
id-872534,Alice Tlustos,1,93,20111020 1416091406300
id-8816,Bud Powell,1,3964,20110516 16321196392900
id-1656651,Jean‐François Dandrieu,1,451,20160513 02013184764100
id-11411,Operation Ivy,1,1101,20110516 16321196392900
id-2651960,Verneri Pohjola Umo Jazz Orchestra,2,16,20200316 06492561721700
id-8818,Coleman Hawkins,1,6970,20110516 16321196392900
id-131920,New Jersey Kings,1,135,20110516 16321196392900
id-7725,Pieter K,1,138,20110516 16321196392900
id-595139,Rachelle Spring,1,61,20110516 16321196392900
id-38915,Jamey Aebersold,1,4210,20110516 16321196392900
id-992,Dead Can Dance,1,8255,20110516 16321196392900
id-346340,Rufus Zuphall,1,131,20110516 16321196392900
id-247640,Things of Stone and Wood,1,253,20110516 16321196392900
id-793358,A Sunset Diary,1,16,20110516 16321196392900
id-1213696,RTÉ National Symphony Orchestra Paul Phillips Albek Duo,3,6,20130906 17064707766700
id-96432,Incredible Bongo Band,1,280,20110516 16321196392900
id-3306794,Hysteria,1,88,20220522 2015003533200
id-1213693,William Perry,1,16,20130906 16554929891300
id-45280,Junior Kelly,1,760,20110516 16321196392900
id-1123774,Complys feat BDS,2,4,20130206 18480425526400
id-109609,Nino DAngelo,1,962,20110516 16321196392900
id-2001679,أصالة,1,516,20170516 17093994895800
id-246591,Scattered Order,1,281,20110516 16321196392900
id-22008,Clock DVA,1,1457,20110516 16321196392900
id-54410,De Toppers,1,772,20110516 16321196392900
id-88237,Buzz Fuzz,1,437,20110516 16321196392900
id-3222846,Alan Kwan Quartet,1,16,20220209 18422436143300
id-765043,Karim Kacel,1,152,20110516 16321196392900
id-3005184,Prokofiev Leopold Stokowski conducting the AllAmerican Orchestra  Basil Rathbone,4,12,20210518 01032139082400
id-127268,KnockDiesel,1,57,20110516 16321196392900
id-3005937,MPB 4 Luiz Tatit  Vésper Vocal,3,2,20210519 06504227392700
id-318794,Talisma,1,58,20110516 16321196392900
id-57933,이수영,1,499,20110516 16321196392900
id-23845,Promise Keepers,1,303,20110516 16321196392900
rec-65586-dup-0,Arvin9arna,1,709,20110516 16321196392900
id-3221381,Jørn Stenzel,1,2,20220207 22003283209900
id-3008220,Emdi VAYAN  Barren Gates feat Joseph Feinstein,4,4,20210522 1141595124400
id-1047030,Posession,1,84,20120907 09001086081500
id-339575,Space,1,1032,20110516 16321196392900
rec-2651960-dup-0,Verneri Pohjola Umo Jazz O5chestra,2,16,20200316 06492561721700
rec-2651960-dup-1,Vrrneri Pohjola Umo Jazz Orchestra,2,16,20200316 06492561721700
id-282821,Simon Webbe,1,273,20110516 16321196392900
id-774371,La Inestable,1,30,20110516 16321196392900
id-67588,Cyberfit,1,20,20110516 16321196392900
id-3074030,Daniel Bierton,1,186,20210819 20010932242600
id-298176,Bill Clinton,1,1718,20110516 16321196392900
id-1125967,De Romeos,1,375,20130210 19580453469800
rec-2133700-dup-0,Ertaiii,1,40,20171225 19485178819800
id-523602,Ganzoline,1,4,20110516 16321196392900
id-114060,Dickie Goodman,1,362,20110516 16321196392900
id-67962,高木正勝,1,998,20110516 16321196392900
id-93850,Yeni Türkü,1,631,20110516 16321196392900
id-145273,Carlo Gesualdo,1,1729,20110516 16321196392900
id-394483,Major Swellings,1,20,20110516 16321196392900
id-35999,Lackluster,1,818,20110516 16321196392900
id-359296,Mistakes,1,126,20110516 16321196392900
id-66983,Domenico Modugno,1,1975,20110516 16321196392900
id-1169077,PMODEL,1,2190,20130522 10001564083700
id-491605,Förträngt Hushållsarbete,1,56,20110516 16321196392900
id-247354,Benny Goodman and His Orchestra,1,6642,20110516 16321196392900
id-110490,TV on the Radio,1,1064,20110516 16321196392900
id-2233,Dimitri From Paris,1,595,20110516 16321196392900
id-2236,Delerium,1,2285,20110516 16321196392900
id-56786,Fernando Villalona,1,866,20110516 16321196392900
id-2234,Wildchild,1,438,20110516 16321196392900
id-73082,Sandy Dillon,1,149,20110516 16321196392900
id-405796,Little Bushman,1,84,20110516 16321196392900
id-156245,Glen Gray  His Orchestra,1,74,20110516 16321196392900
id-2650021,Agathocles  Eristetyt,2,2,20200314 07231658970600
id-3684,Andrew Powell,1,375,20110516 16321196392900
id-66503,梶浦由記,1,7070,20110516 16321196392900
id-821473,Christopher E Hajian  William Franklin Lee,2,1380,20110516 16321196392900
id-1311067,Bruno Cocset Les Basses Réunies,2,175,20140506 23003460588100
rec-592528-dup-0,Natban Siter,1,28,20110516 16321196392900
id-1232377,Little Simz,1,384,20131030 14324961680400
id-3140050,C‐Bo,1,664,20211106 0700173989300
id-861705,Claires Birthday,1,198,20110925 15240023862700
id-24206,Luis Vargas,1,252,20110516 16321196392900
id-671306,Spontan,1,26,20110516 16321196392900
id-2998136,Panther MIZONOKUCHI,1,3,20210508 14475448433800
id-546136,Circulus in Taberna,1,34,20110516 16321196392900
id-1000989,Miguel Play  Baby Ranks,2,2,20120616 11062534161400
id-253119,Aleksi Perälä,1,2343,20110516 16321196392900
id-824483,Bob Dylan  The Band,2,2294,20110527 20141231968300
id-1139834,黒田洋介,1,74,20130316 09015480511800
id-5507,Phil Woods  The Festival Orchestra,1,20,20110516 16321196392900
rec-93814-dup-1,GoGoGo A:rheart,1,230,20110516 16321196392900
id-101262,İbrahim Tatlıses,1,1020,20110516 16321196392900
id-73249,Neophyte,1,808,20110516 16321196392900
id-1139465,Cristina Madeira,1,26,20130314 20494615206400
id-474636,These Are Powers,1,136,20110516 16321196392900
id-348206,Tourist,1,52,20110516 16321196392900
id-39319,TOK,1,577,20110516 16321196392900
id-1616,Tina Turner,1,6558,20110516 16321196392900
id-223910,Werner Müller,1,449,20110516 16321196392900
id-90086,Myon,1,210,20110516 16321196392900
id-2448418,Ayn Rand read by Christopher Hurt,2,1,20190623 22003765670300
id-64925,Lenny Williams,1,471,20110516 16321196392900
id-622322,Visitors,1,16,20110516 16321196392900
id-970322,The Glory  The Magnificent,2,3,20120414 16471915011700
id-40073,The Loud Family,1,275,20110516 16321196392900
id-3154673,Naked City with Mike Patton,2,122,20211120 17002175066900
rec-16196-dup-0,The Charlatan5,1,3024,20110516 16321196392900
id-132330,Terry Evans,1,200,20110516 16321196392900
id-153657,Bernard Minet,1,412,20110516 16321196392900
id-853781,Westwood,1,13,20110831 13560947245600
id-48039,Bill Harley,1,251,20110516 16321196392900
id-2310269,The Infesticons feat Majesticon 69  Dana,3,2,20181112 17175261646800
id-299405,Dean Collinson,1,28,20110516 16321196392900
id-35542,Elegy,1,448,20110516 16321196392900
id-935684,Anna Vissi,1,121,20120126 23072707296100
id-110544,Jip,1,97,20110516 16321196392900
id-155775,Kombi,1,602,20110516 16321196392900
id-961429,Mills Embargo,1,40,20120327 10521952013100
id-3395282,Cairo Liberation Front,1,98,20220909 05522687470500
id-629087,Chelsea Grin,1,271,20110516 16321196392900
id-1107091,BBC Philharmonic Libor Pešek,2,7,20130104 15433315811800
id-44954,The Prodigy,1,6877,20110516 16321196392900
id-805009,Fragile,1,43,20110516 16321196392900
id-51002,Doc Powell,1,293,20110516 16321196392900
id-156233,Gamat 3000,1,136,20110516 16321196392900
id-290579,Μαρία Φαραντούρη,1,411,20110516 16321196392900
id-1007520,The Sixteen Harry Christophers,2,1246,20120628 22001232121700
id-586325,Skachaos,1,22,20110516 16321196392900
id-1125181,Deborah DiFonzo,1,24,20130209 14093455495400
id-5613,עפרה חזה,1,1703,20110516 16321196392900
id-43631,Rosanne Cash,1,1390,20110516 16321196392900
id-359679,Wings,1,302,20110516 16321196392900
id-346436,AG,1,275,20110516 16321196392900
id-59206,Mantus,1,981,20110516 16321196392900
id-2417,Robyn,1,2226,20110516 16321196392900
id-365813,Celestial Aeon Project,1,724,20110516 16321196392900
id-1763,3 Doors Down,1,2256,20110516 16321196392900
id-1766,John Coltrane,1,10995,20110516 16321196392900
id-1656297,Christian Gerhaher Gerold Huber,2,441,20160512 12042135353700
rec-206463-dup-0,Mike Caridys,1,227,20110516 16321196392900
id-3942,Brett Williams,1,114,20110516 16321196392900
id-65069,Nick Skitz,1,1067,20110516 16321196392900
id-278377,Amestoy Trio,1,57,20110516 16321196392900
id-243181,Tynator,1,18,20110516 16321196392900
id-808163,Malcolm Lockyer  Cypha,2,12,20110516 16321196392900
id-823341,Muddy Waters  The Rolling Stones,2,173,20110521 08244492176700
id-4473,Benny Goodman,1,13936,20110516 16321196392900
id-33800,Duke Ellington  His Orchestra,1,20711,20110516 16321196392900
id-648484,跳房子,1,24,20110516 16321196392900
id-794336,Год Змеи,1,412,20110516 16321196392900
id-42435,BUG Mafia,1,429,20110516 16321196392900
id-677359,Save,1,112,20110516 16321196392900
id-795534,Ruffnexx Sound System,1,32,20110516 16321196392900
id-63902,Onda del futuro,1,75,20110516 16321196392900
id-63903,Bochum Welt,1,474,20110516 16321196392900
id-2820346,Mark Rushton  Jon Harnish,2,88,20201006 06554348298600
id-592528,Nathan Siter,1,28,20110516 16321196392900
id-146374,Salamander Crossing,1,140,20110516 16321196392900
id-754648,Mary Byrne,1,139,20110516 16321196392900
id-975072,Tõnis Mägi ja EREO Rostislav Merkulovi juh,3,1,20120424 07554052633100
id-3128934,THE ANXIETY WILLOW  Tyler Cole,3,60,20211026 08443136540900
id-9359,Julian Cope,1,2578,20110516 16321196392900
id-231417,ESG,1,388,20110516 16321196392900
id-165834,Skipper Wise,1,116,20110516 16321196392900
id-242693,Sway,1,393,20110516 16321196392900
id-8551,Gandalf,1,1578,20110516 16321196392900
id-441240,Mörglbl,1,251,20110516 16321196392900
id-659497,Jewel Timo,1,324,20110516 16321196392900
id-99,Bing Crosby,1,18478,20110516 16321196392900
rec-45730-dup-0,Chuck Wiilis,1,859,20110516 16321196392900
id-94,John Williams,1,24422,20110516 16321196392900
id-536888,Gentry Morris,1,38,20110516 16321196392900
id-93,Metallica,1,44312,20110516 16321196392900
id-272229,Arsen Dedić,1,724,20110516 16321196392900
id-1318209,Masala Brass Kollektiv,1,56,20140524 16201652373200
id-399612,Black Bear,1,29,20110516 16321196392900
id-2648444,Kenny Barron Trio with George Mraz  Ben Riley,3,34,20200312 11321896706700
id-1328676,Rameau Catherine Latzarus,2,2,20140621 11001810153400
id-187,Marilyn Manson,1,14989,20110516 16321196392900
id-64484,Revis,1,85,20110516 16321196392900
id-184,Jimi Hendrix,1,18750,20110516 16321196392900
id-34586,Thunder,1,3376,20110516 16321196392900
id-206463,Mike Candys,1,227,20110516 16321196392900
id-1073203,Frekkr,1,38,20121029 08471417073700
id-70603,Atomic Pulse,1,238,20110516 16321196392900
id-384944,Harris Jayaraj,1,280,20110516 16321196392900
id-1092213,La puerta de los sueños,1,160,20121209 10563328269300
id-188,Ozzy Osbourne,1,6478,20110516 16321196392900
id-1343717,Collegium Vocale Gent Philippe Herreweghe,2,849,20140731 12001533996400
id-968953,Parliament of Owls,1,34,20120411 16424915390300
id-10170,Camel,1,3354,20110516 16321196392900
id-135353,Feel,1,34,20110516 16321196392900
rec-112128-dup-0,Breal< the Silence,1,43,20110516 16321196392900
id-10179,Fourth World,1,121,20110516 16321196392900
id-240438,Зоопарк,1,702,20110516 16321196392900
id-104720,Harrie Jekkers,1,886,20110516 16321196392900
id-160408,Timm  Gordon,1,98,20110516 16321196392900
id-1328677,Catherine Latzarus,1,77,20140621 11001835289700
id-2815182,Fredrick Hoffer,1,920,20200930 07313948647100
id-2207574,Neuland,1,28,20180429 16043577453100
id-34560,Модест Петрович Мусоргский,1,4693,20110516 16321196392900
id-1709974,Friedhelm Flamme,1,439,20160829 22491783863500
id-107702,Big Ray,1,138,20110516 16321196392900
id-10204,Die Ärzte,1,10015,20110516 16321196392900
id-996908,Idaaliur,1,90,20120605 08204685859700
id-2044879,Philharmonia Orchestra Sir William Walton,2,20,20170802 11324546677700
id-654943,Mick Parker,1,520,20110516 16321196392900
id-10193,Down,1,653,20110516 16321196392900
id-7834,Buzzkill,1,118,20110516 16321196392900
id-3126,Jah Wobble,1,1604,20110516 16321196392900
rec-498012-dup-0,Irina Mikan,1,404,20110516 16321196392900
id-540648,Teresa Cristina e Grupo Semente,1,38,20110516 16321196392900
id-110404,Brentwood Jazz Quartet,1,122,20110516 16321196392900
id-245294,Nikolaus Harnoncourt,1,161,20110516 16321196392900
id-552995,Phaseone,1,192,20110516 16321196392900
rec-498012-dup-1,Irinw Milan,1,404,20110516 16321196392900
id-186433,陶喆,1,859,20110516 16321196392900
id-908067,Hugh Marsh,1,93,20111231 15371910798500
id-495829,The Mamaku Project,1,46,20110516 16321196392900
id-430470,Nemo,1,446,20110516 16321196392900
id-11826,David Arnold,1,3750,20110516 16321196392900
id-245106,Marion,1,1033,20110516 16321196392900
rec-687367-dup-0,Le Moclem,1,208,20110516 16321196392900
rec-2819036-dup-1,Dandrieu Corelli Le Consort Théotime Langlois de Swarte Sophie de Bardonnèche Louise Pierrard Hanna Salzenstein Juston Taylor,8,3,20201004 18325414154500
id-1843086,Arleen Augér Anthony Rolfe Johnson Cornelia Wulkopf Mozarteum Orchester Salzburg Leopold Hager,5,2,20170104 08502275774800
id-3303554,Actefy,1,10,20220518 20000702511900
id-389137,Пропаганда,1,416,20110516 16321196392900
id-1136111,T‐Bone Walker,1,4915,20130306 21435480597700
id-933614,Grimsley High School Gold Madrigal Singers,1,46,20120122 02223122908600
id-81786,Peter Rowan,1,530,20110516 16321196392900
id-401207,Over the Atlantic,1,90,20110516 16321196392900
id-269783,The MK Ultra,1,39,20110516 16321196392900
id-1088214,Dan Kwekel,1,54,20121201 17050294930500
id-1036947,SRange,1,68,20120819 11421976307300
id-306650,Nebelhorn,1,70,20110516 16321196392900
id-873177,桂枝雀,1,250,20111022 14362582672600
id-255964,Joseph Schmidt,1,611,20110516 16321196392900
id-912714,Star Tattooed feat AVA,2,5,20120103 21105203172700
id-112783,Gérard Lenorman,1,1703,20110516 16321196392900
id-96253,Vir Unis,1,339,20110516 16321196392900
id-1781969,Andrei Eshpai,1,26,20161205 23463488078600
id-347594,Murha Murha Itsemurha,1,115,20110516 16321196392900
id-35367,Dr Feelgood,1,3592,20110516 16321196392900
id-7935,Slow Gherkin,1,223,20110516 16321196392900
id-269604,Phantasm,1,254,20110516 16321196392900
id-122283,Tya,1,91,20110516 16321196392900
id-91919,Elba Ramalho,1,1411,20110516 16321196392900
rec-120266-dup-1,Janries,1,1006,20110516 16321196392900
id-58141,Lorca,1,176,20110516 16321196392900
id-178843,Penta,1,250,20110516 16321196392900
id-207287,The Brains,1,310,20110516 16321196392900
id-162937,Nico Fidenco,1,1553,20110516 16321196392900
id-2091,Calexico,1,3558,20110516 16321196392900
id-261245,The Count Basie Orchestra,1,832,20110516 16321196392900
id-1151503,Franz Liszt Leslie Howard,2,114,20130412 11590627530900
id-6083,Willie Nelson,1,14833,20110516 16321196392900
id-67118,Captain  Tennille,1,1174,20110516 16321196392900
id-958795,Cartolas Band,1,39,20120320 2244090172500
id-1968,Silverchair,1,2507,20110516 16321196392900
rec-2818317-dup-0,Laurent Garnier  Saucet,2,2,20201003 22030554933600
id-106939,Angels of Light,1,275,20110516 16321196392900
id-67117,Freeway,1,600,20110516 16321196392900
id-513696,Fernando Lagreca,1,150,20110516 16321196392900
id-481611,Wingy Manone and His Orchestra,1,609,20110516 16321196392900
id-678164,Da Hellweazle,1,4,20110516 16321196392900
id-35749,Spread Eagle,1,166,20110516 16321196392900
id-145514,ona,1,381,20110516 16321196392900
id-903874,Zimmer,1,88,20111224 04323744327300
id-251315,Ada Milea,1,452,20110516 16321196392900
id-277835,Sean Hughes,1,88,20110516 16321196392900
id-189994,John Swihart,1,172,20110516 16321196392900
id-888610,Rick Seratte  Les Dudek,2,140,20111121 23090582542600
id-962997,Hautekiet  De Leeuw,1,26,20120330 20543722831300
id-1072166,Gisèle Favre,1,26,20121026 19533736898900
id-49247,Jerry Fielding,1,2237,20110516 16321196392900
id-2128901,Gioachino Rossini Thomas Allen Agnes Baltsa Francisco Araiza Robert Lloyd Academy of St Martin in the Fields Neville Marriner,7,2,20171216 17311586096300
id-105384,The Blue Orchids,1,181,20110516 16321196392900
id-53448,Dimension Zero,1,482,20110516 16321196392900
id-1107090,Vítězslav Novák BBC Philharmonic Libor Pešek,3,2,20130104 15383517480700
id-46945,Jacques Loussier,1,1268,20110516 16321196392900
rec-221542-dup-0,Quadroh,1,153,20110516 16321196392900
rec-221542-dup-1,Quadr0n,1,153,20110516 16321196392900
id-12119,Manau,1,477,20110516 16321196392900
id-23874,奥井雅美,1,1619,20110516 16321196392900
id-84778,Peter Finger,1,267,20110516 16321196392900
id-108237,Steven Halpern,1,3433,20110516 16321196392900
id-50027,Frankie Paul,1,1135,20110516 16321196392900
id-31739,The Gentle People,1,316,20110516 16321196392900
rec-687367-dup-1,Le Mofem,1,208,20110516 16321196392900
id-104010,Gianni Marchetti,1,618,20110516 16321196392900
id-5633,Brutal Truth,1,1332,20110516 16321196392900
id-661724,Andrew Kingslow,1,175,20110516 16321196392900
id-415170,Majke,1,343,20110516 16321196392900
id-338696,The Stone Coyotes,1,349,20110516 16321196392900
id-12598,Lisa Stansfield,1,3771,20110516 16321196392900
id-63196,Nadine Renee,1,52,20110516 16321196392900
id-774364,Pasqualet de VilaReal,1,48,20110516 16321196392900
id-220530,Durrty Goodz,1,149,20110516 16321196392900
id-422130,Peak,1,238,20110516 16321196392900
id-114075,A Certain Ratio,1,1388,20110516 16321196392900
id-114073,Will Tura,1,2439,20110516 16321196392900
id-172571,Stormtraxx,1,44,20110516 16321196392900
id-2213079,Koji Asano Ensemble DENEB,2,3,20180507 23561841104700
id-2213078,Ensemble DENEB,1,5,20180507 23553751412600
rec-1269532-dup-0,Stephen Janetzk0  Celine Berton,2,4,20140129 20023385848900
id-541283,Here and There,1,26,20110516 16321196392900
id-1815,Suede,1,5490,20110516 16321196392900
id-181362,SFP,1,50,20110516 16321196392900
id-491611,佐橋佳幸,1,188,20110516 16321196392900
id-22492,BB King,1,17120,20110516 16321196392900
id-553678,The Ozark Alliance,1,26,20110516 16321196392900
id-667127,James Gruntz,1,46,20110516 16321196392900
id-219444,Yves Desrosiers,1,64,20110516 16321196392900
id-308397,Lila Deneken,1,35,20110516 16321196392900
id-1964244,Young Bossi,1,16,20170309 20363796717700
id-128608,The Coke Dares,1,191,20110516 16321196392900
rec-163583-dup-1,Baia e Rockb0ys,1,54,20110516 16321196392900
id-3072653,Hanya Yanagihara read by Oliver Wyman,2,1137,20210818 01434307694300
id-21002,Jimmy Page  Robert Plant,1,1703,20110516 16321196392900
rec-160408-dup-0,Tinm  Gordon,1,98,20110516 16321196392900
id-120266,Jannes,1,1006,20110516 16321196392900
id-1465469,Visitors  2 Dollar Egg,2,2,20150422 1957595844600
id-500085,Diogo Nogueira,1,511,20110516 16321196392900
id-707520,Julia A Noack,1,62,20110516 16321196392900
rec-47972-dup-0,Juidy Lucy,1,532,20110516 16321196392900
id-5040,Hawkwind,1,19444,20110516 16321196392900
id-123898,Movietone,1,171,20110516 16321196392900
id-51178,Agathocles,1,13777,20110516 16321196392900
id-1137338,Eauson,1,4,20130309 17154804991100
id-1118619,Kent DuChaine,1,148,20130127 16443642542500
rec-64025-dup-0,Hujter,1,516,20110516 16321196392900
id-2394,Screaming Trees,1,1404,20110516 16321196392900
id-340748,Edward M Favor,1,328,20110516 16321196392900
id-383784,Across Tundras,1,374,20110516 16321196392900
id-102893,Die drei ,1,31000,20110516 16321196392900
id-128737,Lemony Snicket,1,1912,20110516 16321196392900
id-576463,Monique Kessous,1,264,20110516 16321196392900
id-66400,Hux Flux,1,192,20110516 16321196392900
id-145082,Karjalan Sissit,1,222,20110516 16321196392900
id-478503,Ken Bonfield,1,160,20110516 16321196392900
id-160980,Manuela,1,822,20110516 16321196392900
id-66158,Shine,1,47,20110516 16321196392900
id-366906,Las Hermanas Faez,1,38,20110516 16321196392900
id-5621,Pablo Moses,1,547,20110516 16321196392900
id-180143,Joel RL Phelps  the Downer Trio,1,185,20110516 16321196392900
id-1025061,Vadim Gluzman Angela Yoffe,2,78,20120727 20524011145900
id-402831,Bosque,1,84,20110516 16321196392900
id-280716,Žoržs Siksna,1,173,20110516 16321196392900
id-1108248,London Promenade Orchestra Eric Hammerstein,2,839,20130106 12185835218200
id-5603,Bruce Rowland,1,371,20110516 16321196392900
id-42534,Tommy McCook,1,654,20110516 16321196392900
id-1337456,The Bilinda Butchers feat Juri Nakashima,2,12,20140715 09181225927100
id-1049504,Garrett Morris,1,19,20120912 19535287147500
id-41711,Big Youth,1,1417,20110516 16321196392900
id-44941,Disorder,1,871,20110516 16321196392900
id-16360,Maria Callas,1,4887,20110516 16321196392900
id-74151,Monolithic,1,183,20110516 16321196392900
id-30697,Green on Red,1,953,20110516 16321196392900
id-74156,Nitrocris,1,32,20110516 16321196392900
id-465718,Коrsика,1,206,20110516 16321196392900
id-1027698,Joseph Haydn Kodály Quartet,2,69,20120802 1140330667900
id-84146,坂本九,1,2372,20110516 16321196392900
