label,gid,name,label_type,area,ended
61492,379e0fdc3d2f4f6c94d7940140df6439,MadSwan,,,f
146606,90917972380949309e6d04aab577c6eb,Charill Music Publishing Co,Publisher,,f
121331,3a6233c1806f422eae3ab6fa876a5ad6,AUracle,,,f
76917,0b542118bc7044798d4b235c8bbaf541,アップフロント音楽出版 E事業部,Publisher,107,f
202829,0887d12f671c48a09955c20bed21c973,Bahianaises,,4415,f
237664,e95be709170b47de811bd16f15ea46f8,Nitrolian,,,f
213321,f0765ba5ab4c4927923ed50ac8e83c15,Local Genius and Wizard,,,f
150590,fcfb2910fa6045d0bec77e4e23244087,Ste‐4 Musique,Imprint,7279,f
205611,4f426e9b9ed54d688312ad06e7987bf2,Rock Classics,Reissue Production,,f
60045,cbad4635d9254e59a451a40f38b41367,KickItOut Records,Distributor,81,f
31715,76e1992a51b7453189d988f2fb39b088,Dirty Water Records,,,f
1562,15c09660873041eabd3a5c58dc3dbb73,Traditional Crossroads,Production,222,f
203493,5c916b052a824a71b170197e1e11d4e7,Spitfire Productions Ltd,Production,221,f
9594,0f2d3dd6968d4e448df5e59382bc7973,Stefano Cecchi Records,Holding,105,f
46111,2ed9ba6c005a4466abe25b15f8281d62,Audifön,Bootleg Production,81,f
238082,b173658eded142e29599e2c8368644f3,Brave Island Music,Original Production,202,f
143584,b7b4a7ee9729446788b623980c23bc0b,Carlos Glover Music,Publisher,,f
155725,a21b87a5fb7a4275848b37d07bda2100,Sounds of Havana,,,f
26513,19ee7f19a9b04241ba8a3259b7ca3aee,Giant Records,Original Production,21,f
240938,160c96fdcee844f78cf5612997dc68d9,Maggot House Records,Original Production,7707,f
113638,3ac00b0f446445e6a122e1eceee5924f,Fruige,,107,f
26501,a587d5cb9516439fb8badb5a2824f0c2,Merkton,,81,f
44234,e54a56067ac048a4ae303aa63c8fd28b,Moonwolf Records,,27,f
36122,500a4911561249fdb2c86b62900451e7,Nextpunk Records,Original Production,203,f
91255,c002c0b322da48c3bba604978ca2ed1c,Artha Inc,Publisher,170,f
95935,3d131f3a31de44a68da402577d37736c,Underground Sounds Germany,,,f
39039,c1b41a4a7f6449adb49382e3a3f8e8dc,Sjakk Matt Plater,,160,f
214384,ef4531d95c6a40bc9843d99a4bfd9d65,Condon First,,,f
181750,6dad6c659ff547acbf19ff9fc08bcf2f,Rotten Totten Tape,,,f
220234,0c68b4ec4ccc4403b3330f456e884646,Metal Limb Music,Publisher,222,f
224965,fc59856ced774ddb95d8ca119165d5a6,Нокс Мьюзик,,,f
177985,ec0685bdd81b4b309dbd147ad2b29805,Paul Kevin Jonas II Publishing,Publisher,,f
115296,c1d1391dbd7c474d895e4902c2bf80ae,Avi Buffalo Music,Publisher,,f
224036,2cda5b4e5259401dbf3954224c2cc6a6,WEBKOO,Imprint,107,f
940,49c4df7942f748579add9705a22293a3,Total Holocaust Records,,202,f
172755,5b63231492134042a6be3353d01bd540,RG Music,,105,f
211356,ab94f11db38340babb4f6fd874ab56ee,Autrement dit,,73,f
90440,a09f313a74334ad69e2911a48eb30d30,LIGHT SHOXX,,,f
324,e8e97c12a5a0410aad72975768b809fe,Hypnos Recordings,Original Production,222,f
99608,746a4b095ca94f80a301a8bdf00131b5,Beware,,221,f
218957,7b9b3f306069418c8db58dc7fcbb0b5f,Soul From The Vaults,Production,,f
102370,8f0f928b5c4f44dfaa5174d68344d8b1,DMT Tapes FL,Publisher,24287,f
198514,f5978addd5bd4fe0b1f99309595ed0f7,maMusiqueca,Production,,f
17129,815909252de244d28fa94fe1a7e0630f,Namskeio Records,,203,f
135631,96bdbec5661f40538c252af2c038d26e,Ameritown Publishing,Publisher,,f
249982,c3dc8b093c9f4c79b726bfb46e9354e0,Primesco,,,f
47682,20aea57a10df42519786771262fb8cd1,Finsternis Productions,,13,f
108925,fa6b407ea9ae49acbee5db4956620b0d,Jazz Unité,,,f
115223,743384ecefad435b82729eabf9e5d7c4,Piadina Records,Original Production,105,f
130058,3257677d7f10494689a13985030d33d2,Gotte Records,Imprint,222,f
123637,c64f35d361294dc59298e91ec3efb66b,All We Know Records,,,f
149684,d3c4196c99224f0d97aeaf8a8bf5290b,Cut Masters Records,,,f
30821,23bdd1ec13ad4ef9bbbb4cbde120de91,Hollywood Music Center,Original Production,222,f
170770,96616d5f6bde40d8bdaacec3fe312f3a,Lung Filler Records,,,f
200202,dcae219d67854eadbcf1877777baf0c1,DMG Records,Imprint,221,f
103113,5629d70c55ec4c7382ee2761a858013a,Riverdale Records,Imprint,222,f
134137,5d9ac7c473e644d89625137774447357,Hollywood Boulevard Music,Publisher,,f
189392,87b17631d3da442995805db8a4a72707,Hey Pizza Records,Publisher,,f
53977,4fe3a73c94fa41d981afa6b6de286086,Keinemusik,,81,f
26549,c006c9a28ef84eb798eea9604832f062,Innocent,Original Production,221,f
500,563fb97175694ba298a1bc7db2d9add9,Secret Records,Original Production,221,f
36765,9856fda7e1c94a1d8a6f72339abb5054,UKRmusic,Distributor,219,f
203404,55f5ebc6eb2949c9b50c9fde626e075d,THM,,,f
130077,b5edb45fca3c4e1a98c79afbf66eb1df,CSO Entertainment,Imprint,113,f
100770,f5d27074384543c694e6009226f7069d,Taurus,,,f
164907,62551fab6c5b491e9ddb8ad309b26607,Red Eye Records,Original Production,222,f
248676,89ae827fb5194d70b10edf5641b4b978,Peter Group,,,f
130823,185cc9cc1d634340998a611caa5d35ac,Kilburn Lane Music,,,f
68865,f4f81c731e4847e5893586f4159db4e6,Space Baby Records,Original Production,219,f
133912,cbc3f172e0864e40be58bf9f6f6c8c91,Black Art,,,f
163779,f95431927be4495e84950499d366093e,Ocean Butterflies Music Pte Ltd,Holding,188,f
73296,481bff3f0f47439eb65e33c4852e5254,Fresh Yo,,,f
103140,beff8377bc9241b882e0ba34193912a7,The Order Label,Distributor,,f
24317,a5785de074b1497692b45cd1b1bde561,Ouragan,Production,73,f
36419,41f437da74b1439e9d9c3f3d346625a3,Fast Music,,104,f
179002,1aee24bba349494dbab4a8a3aa9c6338,Smiles for Life Foundation,,,f
10525,d8fbe3b9da8f41abaef09fa7f491c51f,The Grapevine Label,,221,f
238706,bd539ac7bd58405699bccd70be4c0efb,Slaves To Darkness,,,f
203717,fa1562f32d73447a85292a2cd3c01b3d,OnThe Records,,,f
7833,ffcbb274fb094bffacaa8527b9f57b74,Edel America Records,Original Production,222,f
211857,a27ef5b3452b42e88a8668ae48395a44,LHUA Music,,7731,f
199978,28c2eb13195347f3806ed711ba316b9f,Start,Original Production,21,t
166210,c78849e9b3524524aef348b2aac28eda,Upcoming Artists,,,f
99170,40dfb70878274368b0628c7758bb98eb,Insight Records,,9655,f
176190,f9673695a8344cac925bcd4269f5e885,Niger Bridge,,,f
118494,22c19b01c5384c458bbbd30f2c82eb87,Tomaturj,,73,f
10399,110a06e218414c98a84c042bc87e2666,Inevitable Recordings,Original Production,13,f
164914,134f86a5998e4e65a9dc3b6339dd5050,Akira Trax,,,f
148229,bcd94cb0094041a39c62b5acfd656dc6,Toutankhamon,,,f
61174,19a18ad4761e4450864852239be627ac,Tubeamp Music,,,f
123762,c56a75a20cf0482b8fa514f5ba5741ee,BTC Records,,107,f
84567,73be9f646b6648e9a14a93770e00739a,Ante Futurum,,,f
180658,1a524c91153d4df5ada328cab40abfe7,tenwest,,,f
130155,54846ff58bb848aaa33ab6945e5966fb,The Voice Entertainment Group Limited,Original Production,96,f
74808,830436ac73774d48bf198f887e1abedd,Full Circle Entertainment,,,f
52125,96cf6752897943f0b7a682e5261356d7,Fosfor Creation,,202,f
174809,5f1dc71420a947308db2c9399212b3e2,Plopscotch Records,,,f
168256,81e8806e1f284a6b98d78e09f4a0e657,Karranoa Publishing,Publisher,,f
30686,ec2e37896fb54286b65ed4455648d7a5,R2K Records,Original Production,222,f
206081,8d3df8aeb19340d49223b9b936dec87c,jucey tunes,Holding,,f
19638,250ff287670440b6923414c46801d236,Out of My Mind Music,Original Production,222,f
8516,81c18b6478c64f4784f47b777c0fb726,List,Original Production,73,f
38978,955a4a7360524be9903268c4aaab1605,Bassbin Records,,222,f
129321,860fa63e7d89420eade4ba35c882992b,Oustanding Variety,,,f
203528,934283a606cf4b60953fe28c26f05e8d,Chocolate Records,Original Production,434,f
106279,a9b5ac185de345088b85a108b03ed981,Benjamin Booker Music Publishing,Publisher,,f
235957,19b6f13314c240d88fb0f3a714f2ad7a,Italian Style Records,,,f
31027,631ac886b70f497c8434c1efe4b81e77,PolyGram Special Projects,,,f
66325,d3a63d31b7cd4978a7495f90e6a926d7,Jazzhaus,Production,81,f
173541,1acbaae3ffe2460aa9221ceae76d7446,WCP,,,f
5887,64a746f002734802a6e989fc84a12f02,Lydbokforlaget,Production,160,f
224938,92752cd84be3408ab744fcea3882957a,Young Jordan,,,f
209147,973c158bb400453e8222d41dd3aa4b5a,Tru Productions,,,f
156576,cb5860291a1d4e92a7b65c46a96b0dc8,RUX,Original Production,221,f
122800,0f6ead8834b247b7811391f503dd75d0,Emerald Eye Recordings,Distributor,221,f
155469,fe9d8b114e34457bb6f61f66c2740dc4,Hittite Requiem Music,Publisher,292,f
201352,556a88d6ea4a4157ac538b2bce3f679f,Kinship Records,,,f
51197,6522b06e793d480ea03100d46d2a2f38,Regal Select Records,,,f
165639,0b8ef0be095947eeacd817051c7c8b96,Mandala Hand,Publisher,5211,f
148989,7625d74945cc41aa8be56225ff92554c,Thokei Tapes,,,f
240280,4e68fd37194c4286bee2559d43f95406,Stuntman Publishing,Publisher,,f
4928,8478a3530bd04085b271e04be056bf3f,Vegas Tracks,Original Production,73,f
142373,00640eca55624d50ba4ec44dac8d3ee4,X O S Musick,,5264,f
216696,68a4cb7017204ba18738806d1a5bf33a,Narvik Records,,13,f
243514,1cd110adbc34491d92e70c7fd5c66a6d,Slushtone Records,,,f
60395,577bfd34424c49c7be88d742336ff358,Cold Fusion Music,,,f
164159,633ceee65632421bad07d9669edf12dd,MVI Music,,,f
43430,ca6d3e43eb3f4290a24decc41caec481,Tamarradio,Original Production,105,t
59994,4c99282374714eb5960b92dc418f40f8,Lighten Up,,,f
23864,3f13c3e4780940a48934598e439d9959,Riot Squad,,222,f
128294,dc874d8a77cb4de9adfd1c8df04bf08f,Marvis LabL,,,f
59471,3d1f5e1e9f804ce38e5dcc944c8d74ab,Keevay Music,,,f
158226,6771f8e3103d48a08ac909eac9b34e8f,Fashion People Records,Production,40602,f
200873,17f6cadc0a994398a4f532e2bb3c4d47,goodjunkie records,,222,f
2746,7467a7443d34458d8d0f1fd885850161,Dodger Inc,Original Production,38,f
215711,ea73d43c118448ada6fbe10713661c22,Tape Stack,,,f
229345,6f937fb0e98d467f8132a689836e6967,VOX MUSIC,Imprint,107,f
207558,6fe30c4dd22a48f7b91fd0be91441576,Blackstar Publishing,Publisher,,f
235821,a6562f9a211a4d10ab4f5ad3d0b4a115,All Road,,,f
1956,fbcc6ceeea6c42a8821f74c3b54c26cc,Basic Channel,Original Production,81,t
147058,c1b7e8387f5244bc945944af4283a069,Otosagashi Records,,,f
89429,1a4e08a62449443ebb0988257504edcc,Creatune LLP,Production,188,f
132421,921d56b5fcb741d59ae0b61ec14b0481,Rapsodie St Tropez,Original Production,73,f
121877,dbb325bf094b4eae9926158b3b73a3c4,Unsqueezed Productions,,,f
136999,973496abd8f94355a105fa8c068bdbc3,Prophecy Entertainment,,,f
166154,28ec6a72949c4fc7b44b0f47fa72aff4,Magnificent Records,Original Production,156,f
114426,931459f611d644d3aaae37b7e33613de,Dungeon Taxis,,,f
174003,67f71882945847129b265de94cb46e76,Soulmade Productions,Production,,f
6672,3899f80abdc048e0a43e90a71832681c,Onse Plate,Original Production,205,f
88505,d25e21b3a0334ddb8fba7ca90b1f9a20,When Words Collide,,,f
168162,4506739a8b8f4b2f91c38aa90828daf5,Inside Orion Minimal Muzik,,,f
207809,dbac38d6ded4449d9b9c181555a20cea,櫻坂46,Imprint,107,f
189350,319982a840ca42559a479c6b2e4adcc9,you deserve hell,Imprint,,f
95939,f7e33b2d462f4ff7ba03865ce7464d19,South American House,Production,,f
125826,768dde8f02934d2fb8fb30225102c5b8,Sarah McQuaid,,,f
63195,baf5bb21599c4996862bd5a39d139575,To Tangle Tunes Records,,,f
36551,62a4831224fe48ae94db62b09d0b078e,Lızgé,,214,f
145398,4ac42f260a2f40b7bf08b4787dd6d5c5,Powdered Sugar Productions,,,f
53364,4b7ceb64697d422b8a04accc8b8378aa,Tokarnia Music Production,Original Production,170,f
1334,64d5e61d35554a479440f74563ce492e,NummerSchallplatten,Original Production,81,f
167803,430b9e87e47045bc8bf5db1f8381fd1e,Unholy Conspiracy Deathwork,Original Production,5130,f
237706,050c71be68004cff88fdb616c0873c11,Flash Resonance,,,t
124371,5bd982e054e443398bea7e3efb2c073a,Palto Flats,,222,f
31764,e6d9da9760b24bc49d93240cb81d9cef,Enchufada,,171,f
238051,eb9d9c1902274002bf0e02052562a7a2,Disco СССР,Production,81,f
10217,431cda6d1df84d6f8a2bc4a5c2b967ee,Standard Oil Records,Original Production,222,f
234274,e927fa2160294639a1e3f9a9b4d51b2b,Jupita,Original Production,,f
133151,11f0366310584bfea9744f7de21a6f7d,BDi Music Ltd,,,f
61884,f10158341a7f4fb49f0b5b802b7f08dc,Coalisland Music Productions,,,f
228484,3975e2c60e3e4ff19512e7b69e0bf5c0,Flippen Disks,Original Production,7706,f
211859,85ee213f60074e348b54e89734b6fb6a,Pete Christlieb Records,,,f
238711,dc6799e5b0264cab9a6df991c7ce7c3d,Hot Ideas,,,f
235446,05feba06ab954b44bc91784742ad7835,Hipgnosis Songs Group,,,f
19067,4c1c86262d3f49748e5971f9a376c2bf,Dark Seeds,Original Production,222,f
232538,28137cb8a81f490580f4829fb92defdb,ReRe Music,,,f
197188,1de09c108efc4f138d2142e3d026bba4,APlay,,,f
227046,9d263edc1e444da6b026a19b51fcb176,Lookport,,,f
240238,42e38a44ac944a8ba7b67dcb3de48eca,QYork Entertainment,,,f
20392,87f905921d164634928a8777d0ccf899,Rounder Kids,Original Production,222,f
139595,20a8346a1f964a8ca94d7e619c2caeed,Spinnin Bundles,Imprint,150,f
160853,e32a0ed3da06429696521acd842a21a5,Concord Music Publishing LLC,Publisher,,f
164998,b15235ed61414dc7bef35f7ceb1056db,Avitom Sisters,,,f
82618,8f3b661a1668486790827ecfa1bdeb3e,Prods in the Dark,Production,7307,f
44158,a19deaa4720e4450a44994f466d4f7a1,Da Vincis Notebook Records,,222,f
86317,3dd4cc8932574ce7b42400f53fbf6cc1,Raytraced Records,,,f
124192,46aa0227c4ff40dbaa8bef8700cb9b4d,Winterrealm Records,Distributor,,f
136729,bd054e2c50c0417db361c287114f9783,Big Willie Records,,,f
211062,84d6df6f9d304d468795cb895a97fb78,Spectra Management Inc,,,f
76195,a7f1617fe0ba40b59b1b8bb5f9062823,Association Valentin Haüy,,,f
161265,4e124a2c4c4e4581aca37877b814aedd,Subtractive,Original Production,222,f
58166,e441b51dc9324e0fa02b952835ad8599,Church Publishing Incorporated,,,f
48532,22b74acad8694241bc490fd10a33d1d9,Honeybed,Bootleg Production,,f
18166,d3d789cd703142328d3ffb8ac6a51572,Trouble  Bass Recordings,Original Production,222,f
5352,09ebaeb2bc304729bab3fcdcc94dfde9,Nomadic Music,Original Production,221,f
69100,0741512cf11541c597f638c19898e410,Abdylda Records,,,f
188360,5eeedf2625714c92af087de6ed6783ac,KochDigitaldisc,Manufacturer,118319,t
180067,cd5e9bc8176140009f77d304e5fa77b1,RAW,Production,,f
166776,a109f9ebe2ec43ba811e7dc3ce9d78ff,Big Boy Entertainment,,81,f
16970,5b650e600ae248e69209c323fb925f91,Musique Intemporelle,Original Production,81,f
95111,b7e6a223ae2745d690dd4e05932939bc,Schematic Music Company,Holding,222,f
165378,f73dfcf138224765a8e5f3532e8008a9,Sheer Africa,,193,f
1945,5f5c30ccb4384c9391b2ba4d2003f69d,BMG Ariola Media GmbH,,81,f
1939,0f2029a49361447b967f0693d70acf0d,Compass Records,Original Production,222,f
129072,3ccd3a79ae8348198ee9b30fe67fa538,MP4 Productions,,,f
170286,a3102f4a0b7d4ff6bb6c89e0bcf134ea,Vienna,Imprint,,f
192606,9d62599dc5554bae8b64d806cb8ea8c6,Intex Sound,,,f
177532,92ef1d29e4184367a4e6e789a9cc0e94,Siderian Records,Production,,f
90701,a266b488db2a46ec8f47d7a699c24492,Musician Records,,,f
104988,ab40fe5f89f2426eb56edace413a3cd0,Black Gold Records,,7703,f
35694,9078fb253a5a4d4c8515bffe811e24d2,Big Bongo Records,,,f
249256,f159c9727cf642c79d48cbaf42363de8,RiteChus Records,,,f
183660,2ac693f6a2f84079bcb9918c092340c4,Continental Coast,,,f
101762,33b158d42cd84066b251f76689d797b0,Deep Entertainment,,,f
84101,d3b4be84a1964b26b6f2d2bc50739aad,Beatnik,,,f
206291,029daa7832bc465eb41e567156461a08,Human Worth,,,f
226698,bdd0b0bb7ac44af28b39c53782ca116b,Lease‐a‐Tune,Publisher,222,f
86480,8a55cb7ca07c4fe4b399922a56bbe64f,Death Blow,,,f
184036,60a85e762b2e474e8f65082e106d1c38,Fantasy by Selmerphone,,,f
104781,093eb38d457d48548ebdfd793d39fd9c,Mysterious Mountain Music BMI,,,f
124583,ec90838eeffa4ff5982c706e0fcff44d,Neon Wave,,,f
81731,8146cb8c24b94e8e9ef42625092ca061,Big Teeth Presents,Publisher,222,f
175995,56534a5b961b4abda099c6884009eac6,Juke Trax Online,Original Production,,f
230270,06a28adc8e6c4ec3ba3c1817c108caeb,St Nicholas Music Publishing Co,Publisher,7020,t
21336,0b8536b005e04c58bb3e88311dd16001,Crai,Original Production,435,f
232854,e83861e46cf94ce8958e56a859af1f39,Trey Parker,,,f
113166,96dcdc6b1a704d549865cfa5a28e5393,OMG LLC,Imprint,82034,f
14133,7d8fb23581e54d4b882d1dcb46be20e4,Loose Myself,Original Production,176,f
203071,8e2251c90cc3434eb91baca8a0b976d1,Battle Creek Recordings,,,f
225236,bfe798bea8664a9e8f3f7c44537d1ab2,5 Minute Walk Records,Imprint,222,t
228550,ac9228a56220461fbc51bad0992d97dd,9jaeco music group,Distributor,156,f
129157,9de5a2606ad84a82b4f80ef41d6328ad,Ondes,,,f
33837,60e88820f7c349e782e3a229e9bcfcf2,4him2u,Original Production,14,f
238832,cc1adf2f07494d248e51233ae3ba3af9,Zodiac Wax,Original Production,,f
103834,444b564f03a747d6a78723ba5939f0c6,Tænia Solium,Original Production,68486,f
75719,5638992d157c473897b9942cb571b270,Mustin Enterprises,Original Production,7789,f
218160,b7949b1ebfea4816b4c9dd8901b3f3ee,Stellage,,,f
126640,cc3f8162966549348de01a2cc6eaf7ff,Sinsayuram,,113,f
203077,e341d6029abb4ecd985afa98f2e76ddb,Third Millenium Management,Production,,f
248225,66acb5b831874447aed76d53c8a8ff12,WME Music Publishing,Publisher,,f
108028,062bce7fca0145f8a1ae5ae2f9b0d07c,Mythologie,,,f
5059,a6bd58e0e6c94d5b908ee628d51cfa88,Tyrannosaurus,,221,f
79707,d5710d8e924b458a9e149da15009e9c0,Trend,Production,651,f
144922,c6cb8e789baa46eb8e8c636b9f8477af,Fallwater Music,Publisher,,f
84468,9cf89fc303b74f0b8d000f56f0bb9941,MBA Digital Media,,,f
105240,17b91d21916e43c2bb4911edf2d609d7,Roots and Wings Music,Original Production,5076,f
118665,005271a021fa45ea993aa4f0ff094340,Weatherface Records,,,f
125475,f18d34041159498a86fd27587dd195c8,Human Sounds Records,Original Production,5210,f
233117,7f3feedddea84f768e5455e5438cffa1,Cornerboy Prod,,,f
65681,b224eaf80d1346ab9dd75baa140d8e7b,BMind Records,,,f
189509,e5a6b8f907db435f91c1c86019beba25,美妙生活（天津）文化传媒有限公司,Original Production,849,f
48788,d30533c25b784b5183231b6e74728128,Favourites,,150,f
51144,24354d1811c640afa2e1af80c8fa6407,Industrie Discografiche Lacerba,,105,f
188358,a031889a2696481099476ac0359b268a,Sunset Music Australia,,13,f
233995,a897c59b87c94380ab6c85bc1899711a,Chocolate Remix,,,f
65554,23dd19a2a13f4ba399f7623b3ceeaf49,Les Sons du Monde,,,f
17774,8b16b66c18b74e61956ccbae64b41f3c,Roton,Production,175,f
157998,604432fff67849ce9cee11af767148ec,Dead on the Phone,,,f
50678,6254ff589bd6411da43793fe53481f75,Grisbäck,,202,f
151256,79d271664a8c45e281590c8c04bd532b,Shena Maydelah Publishing,Publisher,,f
181425,b2d60533fdcd48b1ad9edb482053ac35,Karma Chief Records,Imprint,9549,f
2772,6b09124868a849c9b2af1fe06dc357d2,Function Records,Original Production,8319,f
91889,7f383cf7fa0549c89c31bbb746042bdf,Festival Attractions Inc,Publisher,222,f
27432,e1715d02cfb443489abc49803eba6c87,ChansonEdition Reinhard Mey,Publisher,81,f
135956,77b1a9396e50486bb6a15f88a47cc94d,ElRow Music,,,f
66688,920105e7187747edb68beafbd6f2f111,Grigri Discs,,,f
161724,24e693deea844e10947471a8cd7c08ae,Seiten Sprung Aufnahmen,Original Production,150,f
143077,14e4ecaf10d740de87ca6ed2ceaf525c,Avalanche Records,,222,t
126459,29089c2e5336456991ec8fd11dac4e6c,Woodstiff,Publisher,,f
165503,2d11917539f348728bf1b04db0df24ce,LibertyUnited Records Inc,,,f
145388,4aaf0683adce42ccb7e3a114c51c275e,Refried Music,,,f
171741,8a0524c681ab47228b53251df8abe290,Templo,,,f
198997,763affca8148430d9d4f74558807e512,Plain Disguise,,,f
105303,89fcbfed5e9444dca878a935b41f0079,Sello Verde,,228,t
250238,f948a478bf3c49ccaef5c65c61f227c9,Sounds West,,,f
178895,6eac09cd932d49cf9883a8a220bab013,Clash Night Tv,,,f
56506,216a844637a643dcb5208690f5cd5e88,Deep Water Acres,Production,222,f
243934,5445df10f4794391aea138f63688a84b,Wells Peyton Publishing,Publisher,,f
66291,0956d815da2548f29e995dfda085267e,Mighty Perverts,,,f
191251,e4ffb23fe8e24888a2a2dd913a944a7a,Loaded Lick Recordings,,,f
76928,fc9e5feb000441afb9e57f26c63075cb,Rennes Musique,,,f
135774,6f1e35eee121438d9b151c2c506cd103,Next Hype Entertainment,,221,f
138811,4d21c393b9294d3cacc394063e32c056,Racket,,221,f
105358,ca8be8a11c8143c784af9e73fb68bbc6,Ano Digno Discos,,,f
65608,6bd168b66a4449e187d04bee1f62ad67,Computer Science,,,f
28278,235f9f441d4646eca88a5b7c4a1ad6d8,Bobby Lo Records,,194,f
185945,69974d8614574278a6aea69f218f7673,Unleaded Records,,,f
197113,236885b7566948a98301653046ffa25a,Glitch Audio,,,f
67634,b6d2aacff2124c3cac87cf8f087d2f9e,Jealous,,,f
247413,c7230a4d628e49f086e14a6027a3657d,Marco Music Ltd,Publisher,,f
21048,9b65e9a72c614ac38338bed882bc21f2,White Whale Records,Original Production,38,f
112926,c5b40de6e5844316b442274dd244f7c8,Soop Records,,7703,f
197324,c74fada5f2194a47b295f355f0a0b97d,Cloudshaper,Production,21,f
139215,1c0a618a97824e6e947f21d87e3241ca,GOP,,105,f
92697,787278c2795740009d3aedbf4ad9ff29,Bands United Records,Distributor,14,f
238483,c2435d425c0344389ae8c99d60bd3842,YKAK LABS RECORDS,,,f
135421,e4f0a25bc66444c39b51fa0f6fad1254,Disques Guérry,,,f
154290,5fe078ce035a40be836ca066f05a4d98,Jahazi Media,Publisher,,f
63718,59f3474a1a144d83aa67919eaa6a2268,Metal Throne Productions,Production,84,f
62254,beac9e70bee1416286b4643e7a9170fe,JEPS,,,f
146952,04ba7865eb094126b4099c9b54995d3e,Mystery School Records,,,f
79682,cc1dd7c9c63f4a539491263584360930,Proibito,,,f
26415,3939e24c358a41b7b2c3864f40555ca1,Soundmalfunction Recordings,,13,f
110944,be9362637bb04047b164b230e8a262b6,Undaground Railroad Entertaiment,,,f
77023,dc6a3bc7e6404771811a439d1ee330c1,Radio France  Ateliers de création,,,f
23767,fd8773aabf564200a06440ea9e385602,Kentucky Phonograph Company,Distributor,222,f
25098,50ce5ab20b0d4c4bb199b1eec6f0d969,Broken Middle C,,222,f
230208,bd93fabd8c174c348f90ccac7eb429d0,The Aerial,,,f
173850,c5dfc4f9adfc4ea698c672938a641360,George Tobin Productions Inc,Production,222,f
66594,595365091b5643d7a33599cee02e37ca,Soul Gorilla Monopoly,,,f
165567,30f8547667544464ba0bb2398477fcfa,Son of Davy,Imprint,,f
34648,caa8e6bc42c94d6fa5a93d2efb36bf09,Jazzhaus Records,,81,f
184673,fa037d90c85645d386834d02beb6547e,UNDERBAR RECORDS,,,f
