medium,release,position,format,track_count
id-684246,id-684246,1,1,51
id-877393,id-877393,1,1,14
id-741950,id-741950,1,1,30
id-1425628,id-1375530,1,12,4
id-910469,id-910469,1,,16
id-1176771,id-1158302,1,1,9
id-323898,id-323898,1,31,2
id-903128,id-903128,1,,2
id-939707,id-871458,2,1,33
id-857637,id-857637,1,,11
id-1039302,id-1039302,1,,12
id-885420,id-885420,1,1,13
id-1127351,id-1115255,1,1,12
id-574438,id-574438,1,1,12
id-736992,id-736992,1,1,20
id-748844,id-748844,1,1,2
id-277125,id-277125,1,1,13
id-334380,id-334380,1,1,23
id-836767,id-836767,1,1,11
id-867275,id-867275,1,1,12
id-519749,id-519749,1,,35
id-980962,id-980962,1,1,20
id-1079142,id-1074057,1,1,17
id-89552,id-89552,1,,10
id-914616,id-914616,1,1,21
id-690825,id-690825,1,12,34
id-59654,id-59654,1,7,10
id-522524,id-522524,1,1,11
id-807492,id-807492,1,1,14
id-247105,id-247105,1,,11
id-1207934,id-1185387,1,1,12
id-281354,id-281354,1,1,7
id-1488838,id-1430636,4,1,20
id-903385,id-903385,1,1,21
id-240326,id-240326,1,,22
id-419187,id-419187,1,1,12
id-370040,id-370040,1,1,8
id-3352158,id-3079542,1,12,11
id-740553,id-740553,1,1,29
id-829427,id-829427,1,1,19
id-491786,id-491786,1,8,11
id-42930,id-42930,1,1,16
id-835106,id-835106,1,1,6
id-169341,id-191353,5,1,23
id-493458,id-493458,1,7,12
id-713116,id-713116,1,1,12
id-294712,id-294712,1,1,13
id-364160,id-364160,1,1,10
id-2106197,id-1967780,1,1,14
id-2867820,id-2641050,1,1,15
id-935073,id-935073,1,1,11
id-310001,id-310001,1,,3
id-903161,id-903161,1,1,14
id-1694514,id-1611033,1,1,12
id-100274,id-100274,1,,20
id-675360,id-675360,1,1,12
id-484022,id-484022,1,1,12
id-3767117,id-3457271,1,12,99
id-1160452,id-1144327,1,1,12
id-3768258,id-3458353,1,1,12
id-119860,id-119860,1,1,12
id-2247600,id-2089506,1,1,12
id-227021,id-227021,1,,13
id-792886,id-792886,1,1,24
id-126360,id-126360,1,1,24
id-3353115,id-3080414,1,,10
id-1702426,id-1617753,1,1,56
id-569977,id-569977,1,1,7
id-797968,id-792152,2,1,19
id-3657919,id-3356450,1,42,16
id-1228561,id-1203273,1,12,14
id-1240255,id-1213830,1,1,6
id-634909,id-634909,1,1,4
id-1293624,id-1259980,1,1,21
id-102788,id-102783,2,1,12
id-280133,id-280130,2,1,12
id-576795,id-576795,1,1,9
id-1197767,id-1176361,1,31,11
id-116965,id-116965,1,1,8
id-619704,id-619704,1,12,44
id-576554,id-576554,1,1,18
id-894938,id-894938,1,,16
id-971889,id-971889,1,1,18
id-1157905,id-1142182,1,1,3
id-1292866,id-1259373,1,12,16
id-961293,id-961293,1,31,12
id-3256961,id-2992417,2,1,24
id-2865263,id-2638684,1,31,12
id-916478,id-916478,1,1,23
id-750130,id-750130,1,7,12
id-1241035,id-1214528,1,2,20
id-325727,id-325727,1,1,36
id-99451,id-99451,1,,38
id-625425,id-625425,1,1,18
id-5591,id-5591,1,1,6
id-1355622,id-1314052,1,1,10
id-225113,id-225113,1,,4
id-695827,id-695827,1,12,50
id-473268,id-473268,1,1,15
id-98905,id-98905,1,,10
id-929203,id-929203,1,,9
id-3903572,id-3582849,1,12,9
id-956430,id-956430,1,1,15
id-1063536,id-1060399,1,1,8
id-2181100,id-2032045,1,1,12
id-1185164,id-1165659,1,1,17
id-597366,id-597366,1,1,10
id-695287,id-695287,1,1,15
id-3655954,id-3354673,1,12,31
id-2244115,id-2086448,1,12,27
id-1106320,id-1097144,1,1,10
id-619144,id-619144,1,1,31
id-1257406,id-1229003,1,1,11
id-1269222,id-1239210,1,,12
id-335397,id-335397,1,1,10
id-379079,id-379079,1,12,40
id-243917,id-243917,1,1,19
id-1015646,id-1015646,1,,12
id-2338674,id-2168805,2,1,27
id-2336881,id-2167193,1,12,20
id-438085,id-438085,1,1,15
id-186203,id-186203,1,1,21
id-328838,id-328838,1,1,12
id-984041,id-984041,1,,14
id-643608,id-643608,1,1,21
id-1015484,id-1015484,1,,20
id-673739,id-673739,1,1,10
id-357,id-357,1,1,14
id-337865,id-337865,1,1,9
id-930848,id-930848,1,,14
id-85654,id-85654,1,1,9
id-601531,id-601531,1,1,12
id-1014026,id-1014026,1,1,18
id-479056,id-479056,1,1,2
id-695637,id-695637,1,12,68
id-1179015,id-1160323,2,31,9
id-1349855,id-1309021,1,1,30
id-1343811,id-1303780,1,8,11
id-851413,id-851413,1,,11
id-1376671,id-1332596,1,1,16
id-249248,id-249248,1,31,5
id-253585,id-253585,1,1,13
id-258578,id-258578,1,1,11
id-283841,id-283841,1,1,11
id-1179272,id-1160549,1,12,4
id-582582,id-582582,1,1,16
id-591522,id-591522,1,1,12
id-183126,id-183126,1,,12
id-678874,id-678874,1,1,55
id-492311,id-492311,1,1,19
id-546769,id-546769,1,31,4
id-313141,id-313141,1,1,13
id-482386,id-482386,1,29,4
id-1301052,id-1266561,1,12,22
id-215443,id-215443,1,1,7
id-83378,id-83378,1,1,38
id-620661,id-620661,1,12,45
id-989623,id-989623,1,,12
id-63624,id-63624,1,1,9
id-2244244,id-2086552,1,1,10
id-1217578,id-1193672,1,1,13
id-1424819,id-1374924,1,29,3
id-604909,id-604909,1,12,19
id-1328772,id-1290614,1,12,19
id-740639,id-740639,1,1,12
id-3764147,id-3454508,1,12,18
id-1004600,id-896461,2,,13
id-1491383,id-1432873,2,1,14
id-201033,id-357278,2,1,10
id-610748,id-610748,1,12,97
id-718716,id-718716,1,31,15
id-915945,id-915945,1,1,14
id-700451,id-700451,1,31,15
id-639040,id-639040,1,1,9
id-1199794,id-1178206,2,1,20
id-1066318,id-1062874,1,19,28
id-3651382,id-3350410,1,12,101
id-780966,id-780966,1,1,8
id-2112105,id-1972893,1,12,10
id-477856,id-477856,1,1,9
id-1705584,id-1620529,1,31,10
id-155714,id-155714,1,,11
id-815913,id-815913,1,1,13
id-866095,id-866095,1,,14
id-2146771,id-2002762,1,12,12
id-1323038,id-1285561,1,1,7
id-958524,id-958524,1,,42
id-731831,id-731831,1,1,17
id-1155113,id-1139800,1,1,12
id-672497,id-672497,1,1,6
id-1341997,id-581992,2,1,24
id-2617574,id-2415896,1,1,11
id-657040,id-657042,2,1,20
id-395115,id-395115,1,7,9
id-683800,id-683800,1,1,48
id-476454,id-476449,2,1,14
id-1145362,id-1131124,1,1,5
id-103272,id-103272,1,,12
id-1002518,id-1002518,1,1,16
id-3257063,id-2992507,1,31,11
id-2696936,id-2489115,1,12,1
id-627277,id-627277,1,1,12
id-1184208,id-1164834,1,1,13
id-674371,id-674371,1,12,165
id-319609,id-319609,1,1,3
id-618816,id-618816,1,1,24
id-3354237,id-3081420,1,1,12
id-112808,id-112786,3,1,20
id-631504,id-631502,2,1,9
id-2203224,id-2051000,1,1,28
id-430150,id-430150,1,1,11
id-947941,id-947941,1,,14
id-987892,id-987892,1,1,23
id-764026,id-764026,1,1,5
id-690728,id-690728,1,12,55
id-1174814,id-1156781,1,7,11
id-415461,id-415461,1,7,10
id-717739,id-717739,1,8,13
id-602579,id-602579,1,1,9
id-183485,id-183485,1,1,13
id-1303521,id-1268700,1,12,26
id-1053759,id-1051969,1,1,31
id-945675,id-945675,1,,9
id-573647,id-573647,1,12,4
id-761292,id-761292,1,1,21
id-236009,id-236009,1,,14
id-49146,id-49146,1,1,11
id-1278725,id-1246916,1,12,3
id-1196756,id-1175484,1,1,13
id-436822,id-436822,1,1,10
id-436823,id-436823,1,1,16
id-585554,id-585554,1,1,11
id-2247293,id-2089237,1,31,10
id-611837,id-611837,1,12,54
id-951053,id-951053,1,,20
id-561280,id-561280,1,1,12
id-1164240,id-1147747,2,1,18
id-903571,id-903571,1,,18
id-2751721,id-2537695,1,12,11
id-436318,id-436318,1,,13
id-690582,id-690582,1,12,52
id-13343,id-13343,1,1,9
id-58246,id-58246,1,29,8
id-3084638,id-2837588,1,1,14
id-22973,id-22973,1,,19
id-555612,id-555612,1,12,13
id-1104404,id-1095524,1,12,69
id-863284,id-863284,1,,10
id-39734,id-39734,1,1,13
id-97555,id-97555,1,1,21
id-184590,id-184590,1,1,18
id-3353966,id-3081180,1,1,15
id-645638,id-645638,1,12,95
id-1117661,id-1106748,1,1,17
id-477326,id-477323,2,1,17
id-499548,id-499548,1,1,14
id-839120,id-839120,1,,15
id-757555,id-757555,1,1,7
id-751674,id-751674,1,1,29
id-424668,id-424668,1,1,1
id-1118242,id-1107283,1,33,8
id-1183741,id-1164430,1,12,8
id-364074,id-364074,1,1,10
id-729053,id-729053,1,1,6
id-611169,id-611169,1,1,16
id-2242372,id-2084887,3,1,6
id-1144580,id-1130418,1,1,12
id-899749,id-899749,1,,15
id-713903,id-713903,1,,19
id-1155584,id-1140171,1,12,6
id-703161,id-703161,1,31,9
id-859762,id-859762,1,,12
id-806684,id-806684,1,1,15
id-278244,id-278244,1,1,46
id-374680,id-374680,1,1,22
id-1155982,id-1140508,1,12,4
id-533466,id-533462,2,1,17
id-531712,id-531712,1,1,16
id-885361,id-885361,1,,16
id-720876,id-720876,1,1,15
id-712503,id-712503,1,31,14
id-961846,id-961846,1,,20
id-507400,id-507400,1,,9
id-126374,id-126374,1,,14
id-3261527,id-2996604,1,1,12
id-3089013,id-2841671,1,12,214
id-1159471,id-1143639,1,12,8
id-3072796,id-2826840,1,25,11
id-899638,id-899638,1,,16
id-1700411,id-1615976,1,1,11
id-1428601,id-1378148,1,1,20
id-73377,id-73376,2,1,27
id-942196,id-942196,1,1,17
id-650320,id-650320,1,1,2
id-2517490,id-2326314,1,12,13
id-1355749,id-1314154,5,1,9
id-1297689,id-1263559,1,1,17
id-1693429,id-1610104,1,1,12
id-425261,id-425261,1,8,9
id-1172889,id-1155108,1,1,17
id-740157,id-740157,1,1,3
id-558698,id-558698,1,,10
id-583890,id-583890,1,12,18
id-3088985,id-2841643,1,12,114
id-2105946,id-1967571,1,1,20
id-234760,id-234760,1,1,14
id-1078593,id-1073574,1,12,11
id-1315275,id-1278816,1,,13
id-85268,id-85268,1,1,20
id-3440157,id-3158525,1,1,12
id-1016616,id-1016616,1,,17
id-1612689,id-1540159,1,1,17
id-900488,id-900488,1,1,12
id-1133396,id-54731,4,1,17
id-1260713,id-1231887,1,12,2
id-395564,id-395564,1,1,8
id-752819,id-752819,1,1,13
id-2178387,id-2029835,1,12,19
id-2341659,id-2171412,1,12,45
id-981177,id-981177,1,,20
id-504719,id-504719,1,1,13
id-2697409,id-2489549,1,1,15
id-1009329,id-1009329,1,1,12
id-1241534,id-1214963,1,12,3
id-970587,id-970587,1,,12
id-359547,id-359547,1,1,13
id-726545,id-726559,6,1,15
id-960517,id-960517,1,,18
id-95751,id-95751,1,,56
id-2621239,id-2419158,4,1,20
id-3256597,id-2992099,1,8,17
id-952748,id-952748,1,,14
id-3262643,id-2997533,1,1,11
id-532336,id-532336,1,7,2
id-970109,id-970109,1,,13
id-44336,id-44336,1,1,10
id-576303,id-576303,1,1,12
id-1426136,id-1375978,1,1,9
id-3086952,id-2839772,1,12,7
id-3653937,id-3352781,1,12,5
id-976988,id-1010822,3,,17
id-17866,id-17866,1,1,12
id-338844,id-338844,2,1,17
id-35415,id-35415,1,1,11
id-908578,id-908578,1,,18
id-1344064,id-1304004,1,1,11
id-658545,id-658544,2,1,15
id-232928,id-232928,1,1,9
id-2560470,id-2364296,1,12,76
id-51062,id-51062,1,,8
id-2620848,id-2418812,1,,15
id-915969,id-915969,1,,26
id-309050,id-309050,1,1,9
id-1168461,id-1151452,1,1,11
id-1524190,id-1460921,1,1,2
id-694739,id-694739,1,12,82
id-1236235,id-1210298,1,1,99
id-3258346,id-2993666,1,1,12
id-289809,id-289809,1,1,15
id-860490,id-860490,1,1,10
id-2388303,id-2213310,1,30,24
id-1041638,id-983636,2,1,22
id-860875,id-860875,1,,22
id-1275681,id-1244491,1,1,30
id-746398,id-746398,1,1,23
id-152271,id-152271,1,30,4
id-1114861,id-1104416,1,1,5
id-409511,id-409511,1,12,5
id-1285852,id-1253166,1,,8
id-2554095,id-2358450,2,1,18
id-71317,id-71317,1,12,11
id-886744,id-886744,1,1,14
id-3710846,id-3405224,1,1,17
id-884420,id-884420,1,,13
id-938429,id-938429,1,,16
id-3764369,id-3454714,1,12,13
id-311951,id-311951,1,1,14
id-242168,id-242168,1,1,15
id-212473,id-212473,1,1,20
id-952561,id-952561,1,,13
id-491557,id-491552,2,1,14
id-791725,id-791725,2,1,17
id-1256226,id-1227980,1,12,20
id-1036324,id-1036324,1,,15
id-992616,id-992616,1,,12
id-893019,id-893019,1,1,5
id-43440,id-43440,1,1,3
id-547355,id-547345,3,1,21
id-493121,id-493121,1,1,10
id-846924,id-846924,1,1,13
id-825859,id-825859,1,1,20
id-639054,id-639054,1,1,15
id-815584,id-815584,1,12,6
id-519817,id-519813,2,31,5
id-895681,id-895681,1,,26
id-997694,id-997694,1,,10
id-613401,id-613401,1,1,4
id-300813,id-300814,3,1,9
id-226123,id-226123,1,1,11
id-865207,id-865207,1,1,9
id-1057555,id-1055179,1,12,13
id-167817,id-167817,1,31,10
id-1346230,id-1305871,1,1,20
id-1117494,id-1106596,1,,14
id-312710,id-312710,1,1,13
id-1257400,id-1228998,1,1,10
id-3087995,id-2840748,1,12,6
id-363634,id-363634,1,1,11
id-727390,id-727390,1,1,12
id-463972,id-463972,1,1,20
id-193418,id-193418,1,1,11
id-651189,id-651189,1,1,11
id-2342359,id-2172053,2,38,29
id-168612,id-168612,1,,10
id-535208,id-535208,1,1,13
id-587169,id-587169,1,1,8
id-526085,id-526085,1,1,11
id-1039814,id-1027922,4,1,10
id-761062,id-761062,1,1,12
id-312974,id-312974,1,1,22
id-148330,id-148330,1,1,20
id-467096,id-467096,1,,15
id-277858,id-277858,1,7,13
id-62141,id-62141,1,1,17
id-466786,id-466786,1,12,11
id-625895,id-625895,1,12,20
id-975563,id-975751,2,,16
id-977975,id-977975,1,1,9
id-2872488,id-2645180,1,12,17
id-1358940,id-1316953,1,1,19
id-963597,id-963597,1,,22
id-684791,id-684791,1,1,13
id-67515,id-67515,1,1,11
id-534085,id-534085,1,1,13
id-193522,id-193522,1,1,22
id-1167716,id-1150793,1,1,21
id-3766899,id-3457057,1,54,2
id-566805,id-566805,1,31,8
id-160595,id-160595,1,,14
id-3654636,id-3353418,1,1,10
id-363125,id-363125,1,1,22
id-561299,id-561270,3,1,20
id-1372296,id-1328657,1,12,11
id-156991,id-156991,1,,20
id-935275,id-935275,1,,19
id-1287350,id-1254551,1,,12
id-842554,id-842552,4,,15
id-557995,id-557995,1,1,10
id-562233,id-562233,1,1,14
id-1601375,id-1530426,1,1,10
id-3261198,id-2996289,1,12,5
id-226307,id-226307,1,1,30
id-1173062,id-1155269,1,1,16
id-1307944,id-1272498,1,1,14
id-533187,id-533187,1,1,15
id-2242384,id-2084916,1,1,17
id-807566,id-807562,2,1,10
id-3902300,id-3581703,1,12,11
id-237457,id-237457,1,31,8
id-3901024,id-3580550,2,1,24
id-2242143,id-2084692,1,12,11
id-77317,id-77317,1,1,12
id-610577,id-610577,1,12,44
id-1486424,id-1428481,1,12,14
id-1605986,id-972212,2,1,10
id-948892,id-948892,1,1,13
rec-410581-dup-0,id-410581,1,,
rec-588500-dup-0,id-588500,1,31,3
rec-747762-dup-0,id-747762,1,7,
rec-3257919-dup-0,rec-2993300-dup-0,1,12,
rec-1534995-dup-0,id-1470410,1,1,
rec-165467-dup-0,id-165467,1,1,2
rec-533466-dup-0,id-533462,2,1,17
rec-180826-dup-0,id-180826,1,1,
rec-843171-dup-0,id-843171,1,,
rec-379260-dup-0,rec-379260-dup-0,1,1,
rec-400201-dup-2,id-400201,1,1,17
rec-184881-dup-0,id-184881,1,1,12
rec-801360-dup-0,id-801360,1,1,16
rec-586538-dup-0,id-586518,2,1,19
rec-293231-dup-0,id-293230,2,,
rec-683305-dup-2,rec-683305-dup-0,1,1,
rec-517-dup-0,id-517,1,1,11
rec-3657943-dup-0,rec-3356473-dup-0,1,12,11
rec-1035425-dup-0,id-1035425,1,,26
rec-1159471-dup-0,rec-1143639-dup-1,1,12,8
rec-442788-dup-0,id-442787,2,1,18
rec-80250-dup-0,id-80250,1,1,
rec-1016691-dup-0,id-1016691,1,1,13
rec-546325-dup-0,id-546325,1,1,
rec-1611377-dup-0,id-1539061,1,1,
rec-595229-dup-2,id-595229,1,1,13
rec-827065-dup-0,rec-827065-dup-0,1,1,
rec-873715-dup-0,id-873715,1,,
rec-1073929-dup-0,id-1069543,1,26,
rec-695769-dup-0,id-695769,1,12,75
rec-289809-dup-0,rec-289809-dup-0,1,1,
rec-1199794-dup-0,id-1178206,2,1,20
rec-255839-dup-1,rec-255839-dup-1,1,1,14
rec-1448605-dup-0,id-1395667,1,1,
rec-960850-dup-0,rec-960850-dup-0,1,,
rec-631504-dup-0,id-631502,2,1,9
rec-764958-dup-0,id-764958,1,8,14
rec-935073-dup-0,id-935073,1,1,
rec-870800-dup-1,id-870800,1,1,18
rec-1286655-dup-2,id-1253910,1,12,21
rec-890792-dup-0,id-890792,1,1,
rec-579039-dup-0,rec-579038-dup-0,2,1,
rec-3655199-dup-0,rec-3353956-dup-0,1,12,
rec-71456-dup-0,id-71456,1,,21
rec-2256121-dup-0,id-2096591,1,38,12
rec-1090224-dup-0,rec-1083708-dup-0,1,1,
rec-1066318-dup-0,id-1062874,1,19,
rec-112311-dup-0,id-112311,1,1,38
rec-797182-dup-1,id-797182,1,1,13
rec-265979-dup-0,id-265979,1,1,15
rec-576881-dup-0,rec-576881-dup-0,1,1,
rec-2255822-dup-0,rec-2096330-dup-0,1,12,
rec-267847-dup-0,rec-267847-dup-0,1,1,
rec-2108140-dup-1,rec-1969532-dup-0,1,12,
rec-108368-dup-1,rec-108368-dup-1,1,1,
rec-3352336-dup-0,id-3079695,1,12,
rec-3653937-dup-0,rec-3352781-dup-0,1,12,
rec-127438-dup-0,id-127438,1,1,
rec-933259-dup-0,id-933259,1,1,
rec-1017594-dup-0,id-1017594,1,12,19
rec-529348-dup-0,rec-529348-dup-0,1,1,10
rec-1164067-dup-0,id-1147600,1,1,24
rec-1209836-dup-1,rec-1187066-dup-0,1,12,
rec-2692126-dup-0,rec-2484858-dup-0,1,12,
rec-2007251-dup-0,id-1881937,1,33,
rec-2556877-dup-0,id-2361002,1,1,13
rec-1209836-dup-0,rec-1187066-dup-0,1,12,60
rec-398218-dup-0,id-398218,1,1,12
rec-1294864-dup-0,id-1261069,1,1,
rec-491340-dup-0,rec-491340-dup-0,1,7,
rec-423945-dup-0,id-423945,1,1,16
rec-158653-dup-0,id-158653,1,42,
rec-2110651-dup-0,rec-1971621-dup-0,1,1,
rec-1698713-dup-0,id-1614502,1,1,13
rec-506685-dup-2,rec-506685-dup-0,1,31,4
rec-288848-dup-0,id-288848,1,12,
rec-7398-dup-0,id-7398,1,1,
rec-1048088-dup-0,id-1047160,1,31,
rec-991023-dup-0,id-991023,1,,6
rec-84163-dup-0,id-84163,1,,
rec-3083937-dup-0,id-2836973,1,12,8
rec-797182-dup-0,id-797182,1,1,13
rec-467096-dup-0,id-467096,1,,15
rec-1257051-dup-2,rec-1228708-dup-0,1,1,6
rec-671942-dup-0,id-671941,2,1,
rec-683800-dup-0,id-683800,1,1,
rec-576303-dup-0,id-576303,1,1,12
rec-1120921-dup-0,rec-1109655-dup-1,1,31,
rec-558850-dup-1,rec-558850-dup-0,1,1,16
rec-573647-dup-0,rec-573647-dup-0,1,12,
rec-1082330-dup-0,rec-1076891-dup-0,1,12,
rec-331571-dup-0,rec-331571-dup-0,1,1,
rec-579039-dup-2,id-579038,2,1,16
rec-68320-dup-0,id-68320,1,1,
rec-883970-dup-0,id-883970,1,,
rec-1379870-dup-2,rec-1335313-dup-1,1,8,4
rec-597366-dup-0,id-597366,1,1,
rec-3657203-dup-0,id-3355804,1,1,
rec-723097-dup-0,id-723097,1,1,
rec-535349-dup-0,rec-535349-dup-0,1,1,20
rec-339150-dup-0,id-339150,1,1,
rec-683305-dup-0,rec-683305-dup-0,1,1,60
rec-128539-dup-0,rec-128539-dup-0,1,,12
rec-981177-dup-0,id-981177,1,,
rec-675360-dup-0,id-675360,1,1,12
rec-1702747-dup-0,id-1618046,1,12,
rec-711599-dup-0,id-711599,1,1,
rec-3089013-dup-0,id-2841671,1,12,
rec-1239530-dup-0,id-1213214,1,,
rec-960517-dup-1,id-960517,1,,18
rec-1178773-dup-0,id-1160110,1,1,
rec-3079309-dup-0,id-2832716,3,33,4
rec-996067-dup-0,id-996067,1,,
rec-894018-dup-0,id-894018,1,1,14
rec-694520-dup-0,id-694520,1,12,214
rec-2692453-dup-0,rec-2485166-dup-0,1,1,
rec-746398-dup-1,id-746398,1,1,23
rec-871005-dup-0,rec-871005-dup-0,1,1,16
rec-44176-dup-0,rec-44176-dup-0,1,1,
rec-910708-dup-0,rec-910708-dup-1,1,,11
rec-3084969-dup-0,rec-2837893-dup-0,1,12,
rec-580735-dup-0,id-580735,1,,
rec-1692046-dup-0,id-1608921,1,12,
rec-953389-dup-0,id-953389,1,1,
rec-307078-dup-0,rec-307072-dup-0,3,1,
rec-3259282-dup-0,id-2994534,1,1,
rec-2700-dup-2,id-2700,1,1,16
rec-906852-dup-0,id-906852,1,,10
rec-399337-dup-0,rec-399337-dup-1,1,31,2
rec-1036324-dup-0,rec-1036324-dup-1,1,,
rec-899638-dup-0,rec-899638-dup-0,1,,
rec-595229-dup-0,rec-595229-dup-1,1,1,13
rec-748563-dup-0,id-748563,1,12,69
rec-3352158-dup-0,id-3079542,1,12,
rec-1511178-dup-0,id-1449595,1,1,15
rec-1200099-dup-0,id-1178483,1,1,11
rec-319966-dup-0,id-319966,1,1,9
rec-1128856-dup-0,id-1116561,1,33,
rec-625425-dup-1,rec-625425-dup-0,1,1,
rec-428608-dup-0,rec-428608-dup-0,1,1,16
rec-957956-dup-0,id-957956,1,1,15
rec-542059-dup-0,id-542059,1,1,
rec-177978-dup-0,id-177978,1,1,
rec-402816-dup-0,rec-402816-dup-1,1,,
rec-715318-dup-0,id-715318,1,1,
rec-2106650-dup-0,rec-1968178-dup-0,1,1,
rec-14994-dup-0,rec-14994-dup-1,1,1,13
rec-556538-dup-1,rec-556538-dup-1,1,29,
rec-847614-dup-0,id-847612,2,,
rec-1015794-dup-0,rec-1015794-dup-0,1,1,13
rec-333687-dup-0,id-333687,1,,10
rec-1063299-dup-0,id-1060182,1,1,12
rec-672196-dup-0,id-672196,1,8,27
rec-305725-dup-0,rec-305725-dup-0,1,1,
rec-3262179-dup-0,id-2997126,1,12,
rec-3438970-dup-0,rec-3157445-dup-0,1,1,13
rec-473268-dup-0,id-473268,1,1,
rec-1039814-dup-0,id-1027922,4,1,
rec-603818-dup-0,rec-603818-dup-1,1,12,212
rec-940727-dup-1,id-940727,1,1,6
rec-1301769-dup-0,id-1267186,1,1,
rec-143458-dup-0,id-143458,1,1,6
rec-1038390-dup-0,rec-1038390-dup-0,1,,
rec-2243816-dup-0,id-2086194,1,12,
rec-417267-dup-0,id-417267,1,1,
rec-858032-dup-0,id-858032,1,,27
rec-2872471-dup-0,id-2645163,1,8,
rec-787278-dup-0,id-787278,1,1,
rec-1041385-dup-0,rec-842390-dup-0,2,,7
rec-88172-dup-0,id-88172,1,,
rec-217351-dup-0,id-217351,1,,
rec-2110826-dup-0,id-1971781,1,1,
rec-960850-dup-1,id-960850,1,,15
rec-752232-dup-0,id-752232,1,1,
rec-841128-dup-0,id-841128,1,12,
rec-704672-dup-0,id-704477,4,1,
rec-761545-dup-0,id-761545,1,1,
rec-891470-dup-2,rec-891470-dup-0,1,,10
rec-1112596-dup-0,id-1102392,1,1,
rec-1172005-dup-0,id-1154371,1,1,6
rec-65086-dup-0,id-65086,1,1,
rec-2146771-dup-0,id-2002762,1,12,12
rec-1143052-dup-0,id-1129084,1,29,7
rec-1011260-dup-0,id-1011260,1,,
rec-914616-dup-0,id-914616,1,1,21
rec-3651499-dup-0,id-3350516,1,1,40
rec-1041385-dup-1,rec-842390-dup-1,2,,
rec-610932-dup-0,id-610932,1,12,161
rec-3438856-dup-0,id-3157335,1,12,
rec-546938-dup-2,rec-546938-dup-0,1,1,9
rec-1051648-dup-0,id-1050089,1,33,
rec-1487660-dup-0,id-1429585,1,1,
rec-978797-dup-0,rec-978797-dup-0,1,,
rec-1257367-dup-0,id-1228973,1,12,
rec-2697087-dup-0,id-2489253,1,12,7
rec-1065633-dup-0,id-1062257,1,1,13
rec-219117-dup-0,id-219117,1,,11
rec-1122037-dup-0,id-1110656,1,1,
rec-1268793-dup-0,id-1238869,1,1,
rec-934283-dup-0,id-934282,2,1,
rec-902878-dup-0,id-902878,2,1,
rec-783279-dup-0,id-783279,1,12,
rec-687-dup-0,id-688,2,1,
rec-265132-dup-0,rec-265132-dup-0,1,1,15
rec-292150-dup-0,rec-292150-dup-1,1,1,
rec-1091097-dup-0,id-1084421,1,,11
rec-1257400-dup-0,id-1228998,1,1,10
rec-1240767-dup-2,rec-1214284-dup-0,1,1,
rec-1030666-dup-2,rec-1030658-dup-0,2,,16
rec-1064552-dup-0,id-1061299,1,1,22
rec-2946393-dup-0,id-2712700,1,1,18
rec-2798304-dup-0,rec-2578969-dup-0,1,12,14
rec-175899-dup-0,rec-175899-dup-0,1,1,14
rec-1019412-dup-0,id-1019412,1,,
rec-991125-dup-2,rec-991125-dup-1,1,,13
rec-1254049-dup-0,id-1226069,1,1,22
rec-3083649-dup-0,id-2836699,1,12,
rec-923510-dup-1,id-923510,1,1,11
rec-978797-dup-1,id-978797,1,,19
rec-996821-dup-2,id-884259,49,1,44
rec-1379870-dup-0,rec-1335313-dup-1,1,8,
rec-761292-dup-0,id-761292,1,1,
rec-746398-dup-2,id-746398,1,1,23
rec-1310677-dup-2,id-1274772,1,1,16
rec-2692528-dup-0,id-2485228,1,8,
rec-805777-dup-0,id-805777,1,1,14
rec-893637-dup-1,rec-893637-dup-0,1,,
rec-1057555-dup-0,id-1055179,1,12,13
rec-1015794-dup-2,rec-1015794-dup-0,1,1,13
rec-2113302-dup-0,id-1973914,1,12,
rec-159263-dup-0,id-148118,2,1,
rec-436823-dup-0,rec-436823-dup-0,1,1,
rec-1234687-dup-0,id-1208737,1,1,31
rec-692752-dup-0,id-692752,1,1,
rec-546938-dup-0,id-546938,1,1,9
rec-845650-dup-0,id-845650,1,,
rec-420493-dup-0,id-420493,1,1,
rec-454185-dup-0,id-454185,1,1,
rec-870800-dup-0,id-870800,1,1,18
rec-678780-dup-0,rec-678780-dup-0,1,1,
rec-2869264-dup-0,id-2642330,1,12,7
rec-673739-dup-0,id-673739,1,1,10
rec-1065200-dup-0,id-1061881,1,1,
rec-1197783-dup-0,id-1176375,1,1,
rec-466966-dup-0,rec-466966-dup-0,1,1,
rec-1043948-dup-0,id-1043662,2,1,16
rec-355609-dup-0,id-355609,1,12,
rec-701126-dup-0,rec-701121-dup-0,2,1,
rec-3766323-dup-0,id-3456521,1,12,4
rec-554424-dup-2,id-554424,1,,9
rec-534700-dup-0,id-534700,1,1,
rec-689573-dup-0,id-689573,1,,
rec-2865271-dup-0,id-2638692,1,12,7
rec-244596-dup-0,id-244596,1,1,
rec-2241987-dup-0,id-2084560,1,1,
rec-1698609-dup-0,id-1614409,1,1,
rec-1486566-dup-0,rec-1428611-dup-0,1,1,22
rec-245727-dup-0,id-245727,1,,
rec-413247-dup-0,rec-413247-dup-1,1,1,
rec-2107312-dup-0,rec-1968785-dup-1,1,12,
rec-492872-dup-0,id-492872,1,1,
rec-151709-dup-0,id-151709,1,1,21
rec-1254759-dup-0,rec-1226704-dup-1,1,12,36
