artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-474636,These Are Powers,These Are Powers,2006,,,2011,,,t,Group,,id-222,
id-1615,Jars of Clay,Jars of Clay,1993,9,,,,,f,Group,,id-222,
id-39319,TOK,TOK,1996,,,2015,10,,t,Group,,id-106,
id-1616,Tina Turner,Turner Tina,1939,11,26,,,,f,Person,Female,id-222,
id-223910,Werner Müller,Müller Werner,1920,8,2,1998,12,28,t,Person,Male,id-81,German composer arranger and orchestra leader
id-90086,Myon,Myon,1995,,,,,,f,Group,,id-72,Finnish metal band
id-64925,Lenny Williams,Williams Lenny,1945,2,6,,,,f,Person,Male,id-222,RBsoul singer lead vocalist for Tower of Power
id-40073,The Loud Family,Loud Family The,1993,,,2006,,,t,Group,,id-222,
id-117860,Anthem,Anthem,1981,,,,,,f,Group,,id-107,Japanese heavy metal band
id-188,Ozzy Osbourne,Osbourne Ozzy,1948,12,3,,,,f,Person,Male,id-7703,
id-526113,Acid_Lab,Acid Lab,,,,,,,f,Person,Male,id-81,German Drum  Bass artist Daniel Schwerdel
id-153657,Bernard Minet,Minet Bernard,1953,12,28,,,,f,Person,Male,id-73,
id-853786,Francesca Michielin,Michielin Francesca,1995,2,25,,,,f,Person,Female,id-105,
id-407,Kraftwerk,Kraftwerk,1970,,,,,,f,Group,,id-81,
id-159347,Luiz Tatit,Luiz Tatit,1951,10,23,,,,f,Person,Male,,
id-299405,Dean Collinson,Collinson Dean,,,,,,,f,,,,
id-35542,Elegy,Elegy,1986,,,,,,f,Group,,id-150,Progressive power metal band from the Netherlands
id-70603,Atomic Pulse,Atomic Pulse,,,,,,,f,Group,,id-104,
id-110544,Jip,Jip,1971,2,14,2008,10,13,t,Person,,,
id-155775,Kombi,Kombi,1976,,,1992,,,t,Group,,id-170,
id-1011759,Night Nurse,Night Nurse,,,,,,,f,Group,,id-5147,
id-16359,Atrocity,Atrocity,1985,,,,,,f,Group,,id-81,German metal band fronted by Alex Krull
id-629087,Chelsea Grin,Chelsea Grin,2007,,,,,,f,Group,,id-222,US deathcore band
id-116319,Electric Eels,Electric Eels,1972,,,1975,,,t,Group,,id-222,
id-44954,The Prodigy,Prodigy The,1990,,,,,,f,Group,,id-221,UK electronic group main member Liam Howlett
id-805009,Fragile,Fragile,,,,,,,f,Group,,id-13,Australian group Time Wounds all Heals
id-51002,Doc Powell,Powell Doc,,,,,,,f,Person,Male,id-222,
id-156233,Gamat 3000,Gamat 3000,,,,,,,f,Group,,id-81,
id-290579,Μαρία Φαραντούρη,Farantouri Maria,1947,11,28,,,,f,Person,Female,id-84,Farantouri Maria  Greek singer and political  cultural activist
id-523184,Horst Laubenthal,Laubenthal Horst,1939,3,8,,,,f,Person,Male,id-81,tenor
id-346433,Heehawhairhead,Heehawhairhead,,,,,,,f,,,,
id-5613,עפרה חזה,Haza Ofra,1957,11,19,2000,2,23,t,Person,Female,id-104,
id-718349,Justin Myers,Myers Justin,,,,,,,f,Person,,,Production music composer
id-359679,Wings,Wings,,,,,,,f,Group,,id-129,Malaysian Rock Group
id-346436,AG,AG,,,,,,,f,Person,Male,id-222,US rapper of Showbiz  AG
id-59206,Mantus,Mantus,1997,,,,,,f,Group,,id-81,Gothic Rock Band based in Germany
id-2417,Robyn,Robyn,1979,6,12,,,,f,Person,Female,id-202,Swedish singer and songwriter Robin Carlsson
id-365813,Celestial Aeon Project,Celestial Aeon Project,1981,8,18,,,,f,Person,Male,id-72,
id-1763,3 Doors Down,3 Doors Down,1996,,,,,,f,Group,,id-222,
id-145491,Black Ox Orkestar,Black Ox Orkestar,2000,,,,,,f,Group,,id-38,
id-1766,John Coltrane,Coltrane John,1926,9,23,1967,7,17,t,Person,Male,id-222,
id-84913,Cyclefly,Cyclefly,1995,,,2003,,,t,Group,,id-103,
id-3942,Brett Williams,Williams Brett,,,,,,,f,,,,
id-65069,Nick Skitz,Skitz Nick,,,,,,,f,Person,Male,,
id-278377,Amestoy Trio,Amestoy Trio,,,,,,,f,Group,,id-73,
id-243181,Tynator,Tynator,,,,,,,f,,,,
id-10170,Camel,Camel,1971,,,,,,f,Group,,id-221,UK prog rock band
id-657941,Cypha,Cypha,,,,,,,f,,,,
id-4473,Benny Goodman,Goodman Benny,1909,5,30,1986,6,13,t,Person,Male,id-222,clarinetist and bandleader
id-33800,Duke Ellington and His Orchestra,Ellington Duke and His Orchestra,1927,,,1938,,,t,Orchestra,,id-222,
id-648484,跳房子,Hopscotch,,,,,,,f,Group,,,
id-794336,Год Змеи,God Zmei,2001,3,8,,,,f,Group,,,
id-42435,BUG Mafia,BUG Mafia,1993,10,1,,,,f,Group,,,
id-723130,Alex Klein,Klein Alex,1964,,,,,,f,Person,Male,id-30,oboist
id-677359,Save,Save,1999,,,,,,f,Group,,id-176,Russian deathgroove metal band
id-795534,Ruffnexx Sound System,Ruffnexx Sound System,,,,,,,f,Group,,,
id-63902,Onda del futuro,Onda del futuro,,,,,,,f,Group,,,
id-1595546,Necrobestiality,Necrobestiality,2000,,,2005,,,t,Group,,id-222,
id-51315,Hurriganes,Hurriganes,1971,,,,,,f,Group,,id-72,
id-592528,Nathan Siter,Siter Nathan,1977,,,,,,f,Person,,,
id-146374,Salamander Crossing,Salamander Crossing,,,,,,,f,Group,,id-222,
id-965720,Gacharic Spin,Gacharic Spin,2009,,,,,,f,Group,,id-107,
id-921280,Unauthorized,Unauthorized,1994,9,5,,,,f,Group,,id-222,
id-754648,Mary Byrne,Byrne Mary,1959,11,,,,,f,Person,Female,id-103,
id-466525,Harry van der Kamp,Kamp Harry van der,1947,,,,,,f,Person,Male,id-150,operatic bass
id-9359,Julian Cope,Cope Julian,1957,10,21,,,,f,Person,Male,id-221,
id-231417,ESG,ESG,1978,,,,,,f,Group,,id-222,US artfunk ensemble
id-264045,Stan Freeman,Freeman Stan,1920,4,3,2001,1,13,t,Person,Male,id-222,
id-165834,Skipper Wise,Skipper Wise,1957,3,6,,,,f,Person,Male,id-222,
id-242693,Sway,Sway,1982,9,5,,,,f,Person,Male,id-221,UK rapper Derek Andrew Safo
id-8551,Gandalf,Gandalf,1952,12,4,,,,f,Person,Male,id-14,Austrian composermusician Heinz Strobl
id-441240,Mörglbl,Mörglbl,1997,,,,,,f,Group,,,
id-659497,Jewel Timo,Timo Jewel,,,,,,,f,Person,,,
id-99,Bing Crosby,Crosby Bing,1903,5,3,1977,10,14,t,Person,Male,id-222,
id-1033515,Jefri Al Buchori,Jefri Al Buchori,1973,4,12,2013,4,26,t,Person,Male,id-100,
id-93,Metallica,Metallica,1981,10,28,,,,f,Group,,id-222,
id-1239018,Marcus Peppiatt,Marcus Peppiatt,1999,2,4,,,,f,Person,Male,id-4000,
id-272229,Arsen Dedić,Dedić Arsen,1938,7,28,2015,8,17,t,Person,Male,id-53,
id-399612,Black Bear,Black Bear,,,,,,,f,Person,Male,,Sam Beebe
id-56786,Fernando Villalona,Villalona Fernando,1955,5,7,,,,f,Person,Male,id-60,Dominican merengue singer
id-566540,G Squad,G Squad,,,,,,,f,Group,,id-221,drum  bass duo
id-187,Marilyn Manson,Marilyn Manson,1989,,,,,,f,Group,,id-222,the band
id-64484,Revis,Revis,2001,,,2012,,,t,Group,,id-222,
id-184,Jimi Hendrix,Hendrix Jimi,1942,11,27,1970,9,18,t,Person,Male,id-222,
id-34586,Thunder,Thunder,1989,,,,,,f,Group,,id-221,UK hard rock band
id-908202,Orquesta El Macabeo,Orquesta El Macabeo,,,,,,,f,Group,,id-172,
id-384944,Harris Jayaraj,Jayaraj Harris,1975,1,8,,,,f,Person,Male,id-5089,
id-43631,Rosanne Cash,Cash Rosanne,1955,5,24,,,,f,Person,Female,id-222,
id-414130,Nicolaus Adam Strungk,Strungk Nicolaus Adam,1640,,,1700,9,23,t,Person,Male,id-81,
id-471162,Kenia,Kenia,,,,,,,f,Person,Female,id-30,
id-648648,Isom Fontenot,Fontenot Isom,,,,,,,f,Person,Male,id-222,
id-389863,Charles Veal Jr,Veal Charles Jr,,,,,,,f,Person,Male,id-266,violinist conductor and arranger
id-135353,Feel,Feel,2001,,,,,,f,Group,,id-222,US power pop band led by Scot Sax
id-10179,Fourth World,Fourth World,,,,,,,f,Group,,id-30,Brazilian jazz
id-240438,Зоопарк,Zoopark,1980,,,1991,,,t,Group,,id-243,
id-104720,Harrie Jekkers,Jekkers Harrie,1951,7,1,,,,f,Person,Male,id-118456,
id-160408,Timm  Gordon,Timm  Gordon,,,,,,,f,,,,
id-34560,Модест Петрович Мусоргский,Mussorgsky Modest Petrovich,1839,3,21,1881,3,28,t,Person,Male,id-176,composer
id-863382,Rostislav Merkulov,Merkulov Rostislav,1912,10,11,1978,4,14,t,Person,Male,id-67,
id-510558,Дмитрий Георгиевич Китаенко,Kitayenko Dmitri Georgievich,1940,8,14,,,,f,Person,Male,id-176,Soviet Russian conductor b 1940
id-107702,Big Ray,Big Ray,1991,,,,,,f,Group,,id-221,UK classic poprock band formerly known as Sink
id-10204,Die Ärzte,Ärzte Die,1982,,,,,,f,Group,,id-81,
id-654943,Mick Parker,Parker Mick,,,,,,,f,Person,,,
id-10193,Down,Down,1991,,,,,,f,Group,,id-222,US metal supergroup
id-7834,Buzzkill,Buzzkill,1992,,,,,,f,Group,,id-222,USA punk band
id-3126,Jah Wobble,Wobble Jah,1958,8,11,,,,f,Person,Male,id-221,
id-110404,Brentwood Jazz Quartet,Brentwood Jazz Quartet,,,,,,,f,Group,,,
id-245294,Nikolaus Harnoncourt,Harnoncourt Nikolaus,1929,12,6,2016,3,5,t,Person,Male,id-14,conductor
id-552995,Phaseone,Phaseone,,,,,,,f,Person,,id-7952,hip hop producer
id-186433,陶喆,Tao David,1969,7,11,,,,f,Person,Male,id-205,
id-740340,Jeffrey Skidmore,Skidmore Jeffrey,1951,2,27,,,,f,Person,Male,id-221,Ex Cathedra conductor
id-495829,The Mamaku Project,Mamaku Project The,2004,,,,,,f,Group,,id-153,
id-430470,Nemo,Nemo,1999,,,,,,f,Group,,id-73,00s French progressive rock band
id-11826,David Arnold,Arnold David,1962,1,23,,,,f,Person,Male,id-221,British film composer
id-245106,Marion,Marion,1945,12,7,,,,f,Person,Female,id-72,Rung finnish female singer
id-2207406,Hanya Yanagihara,Yanagihara Hanya,,,,,,,f,Person,Female,id-222,American writer
id-912501,Jon Hansson,Hansson Jon,,,,,,,f,Person,Male,,production music composer
id-962447,Feldmayer,Johann Georg Feldmayer,,,,,,,f,,,,
id-389137,Пропаганда,Propaganda,2001,,,,,,f,Group,,id-176,Propaganda
id-1751715,André Grassi et son orchestre,Grassi André et son orchestre,,,,,,,f,Orchestra,,,
id-1075216,Σοφία Αρβανίτη,Arvaniti Sofia,1968,5,4,,,,f,Person,Female,id-84,
id-401205,Star Tattooed,Star Tattooed,,,,,,,f,Group,,,
id-81786,Peter Rowan,Rowan Peter,1942,7,4,,,,f,Person,Male,id-222,US bluegrass musician  composer
id-401207,Over the Atlantic,Over the Atlantic,2004,8,,,,,f,Group,,id-153,
id-269783,The MK Ultra,MK Ultra The,,,,,,,f,Group,,,
id-40678,Ron Kenoly,Kenoly Ron,1944,12,6,,,,f,Person,Male,id-222,
id-751710,Damir Price,Price Damir,,,,,,,f,Person,Male,id-27,
id-151300,Ария,Aria,1985,10,31,,,,f,Group,,id-176,Russian metal band
id-718574,Kevin Blaker,Blaker Kevin,,,,,,,f,Person,,,Production music composer
id-306650,Nebelhorn,Nebelhorn,,,,,,,f,Person,Male,id-81,
id-255964,Joseph Schmidt,Schmidt Joseph,1904,3,4,1942,11,16,t,Person,Male,id-14,
id-112783,Gérard Lenorman,Lenorman Gérard,1945,2,9,,,,f,Person,Male,id-73,
id-96253,Vir Unis,Vir Unis,1969,10,26,,,,f,Person,Male,id-222,
id-347594,Murha Murha Itsemurha,Murha Murha Itsemurha,,,,,,,f,Group,,id-72,
id-35367,Dr Feelgood,Dr Feelgood,1971,,,,,,f,Group,,id-221,British group
id-7935,Slow Gherkin,Slow Gherkin,1993,,,2002,8,17,t,Group,,id-222,
id-717694,David Rogers,Rogers David,,,,,,,f,Person,,,Production music composer
id-122283,Tya,Tya,,,,,,,f,,,,
id-947082,The Carousel,Carousel The,,,,,,,f,Group,,id-221,
id-1596594,The Chinchees,Chinchees The,,,,,,,f,Group,,,
id-1737813,Majesticon 69,Majesticon 69,,,,,,,f,,,,
id-58141,Lorca,Lorca,1975,,,,,,f,Group,,id-194,latin pop
id-119323,Scrunter,Scrunter,,,,,,,f,Person,,,
id-207287,The Brains,Brains The,2002,,,,,,f,Group,,id-38,Canadian psychobilly band
id-162937,Nico Fidenco,Fidenco Nico,1933,1,24,,,,f,Person,Male,id-105,
id-2091,Calexico,Calexico,1996,,,,,,f,Group,,id-222,
id-261245,The Count Basie Orchestra,Basie Count Orchestra The,1935,,,,,,f,Group,,id-222,
id-883772,Parliament of Owls,Parliament of Owls,,,,,,,f,,,,
id-6083,Willie Nelson,Nelson Willie,1933,4,30,,,,f,Person,Male,id-222,
id-843750,Driver Drive Faster,Driver Drive Faster,2009,,,,,,f,Group,,id-221,
id-67118,Captain  Tennille,Captain  Tennille,1974,,,2013,,,t,Group,,id-222,
id-1968,Silverchair,Silverchair,1992,,,2011,5,25,t,Group,,id-13,Australian rock band
id-106939,Angels of Light,Angels of Light,1998,,,2009,,,t,Group,,id-222,US experimental group led by Michael Gira
id-67117,Freeway,Freeway,1978,8,6,,,,f,Person,Male,id-222,US rapper Leslie Pridgen
id-513696,Fernando Lagreca,Lagreca Fernando,,,,,,,f,Person,Male,,Electronic music producer
id-481611,Wingy Manone and His Orchestra,Wingy Manone and His Orchestra,,,,,,,f,Group,,id-222,
id-717327,Boom,Boom,,,,,,,f,Person,,,Production music composer
id-678164,Da Hellweazle,Da Hellweazle,,,,,,,f,Person,,,
id-35749,Spread Eagle,Spread Eagle,1989,,,1995,,,t,Group,,id-222,
id-145514,ona,ona,1994,,,2003,,,t,Group,,id-170,
id-1003675,AmyrS,AmyrS,,,,,,,f,,,,
id-1271559,たかな,Takana,,,,,,,f,Person,,,colis records  colis postal
id-78361,Carl Carlton,Carlton Carl,1952,5,21,,,,f,Person,Male,id-222,American RB Funk and Soul singer
id-251315,Ada Milea,Milea Ada,1975,8,5,,,,f,Person,Female,id-175,Romanian singer
id-277835,Sean Hughes,Hughes Sean,1965,11,10,2017,10,16,t,Person,Male,,comedian
id-189994,John Swihart,Swihart John,1963,,,,,,f,Person,Male,id-222,
id-868973,Ross Lynch,Lynch Ross,1995,12,29,,,,f,Person,Male,id-222,
id-868972,Austin Moon,Moon Austin,,,,,,,f,Character,Male,id-222,
id-178932,Step Softly Ghost,Step Softly Ghost,,,,,,,f,Group,,id-222,
id-1076433,Jungle Tongue,Jungle Tongue,,,,,,,f,Group,,id-153,
id-436767,Michael McArthur,McArthur Michael,,,,,,,f,Person,Male,id-222,US singersongwriter guitarist and producer
id-49247,Jerry Fielding,Fielding Jerry,1922,6,17,1980,2,17,t,Person,Male,id-222,
id-105384,Blue Orchids,Blue Orchids,1979,,,,,,f,Group,,id-221,
id-53448,Dimension Zero,Dimension Zero,1995,,,,,,f,Group,,id-202,Swedish metal band
id-360506,Stuttgarter Kammerorchester,Stuttgarter Kammerorchester,1945,,,,,,f,Orchestra,,id-7708,
id-46945,Jacques Loussier,Loussier Jacques,1934,10,26,2019,3,5,t,Person,Male,id-73,
id-948816,Dan Kwekel,Kwekel Dan,,,,,,,f,,,,
id-12119,Manau,Manau,1998,,,,,,f,Group,,id-73,
id-514731,Майя Кристалинская,Kristalinskaya Mayya,1932,2,24,1985,6,19,t,Person,Female,id-243,
id-23874,奥井雅美,Okui Masami,1968,3,13,,,,f,Person,Female,id-107,
id-508365,FreiWild,FreiWild,2001,9,,,,,f,Group,,id-105,
id-108237,Steven Halpern,Halpern Steven,1947,4,18,,,,f,Person,Male,id-222,
id-50027,Frankie Paul,Paul Frankie,1965,10,19,2017,5,19,t,Person,Male,id-106,
id-31404,The George Shearing Quintet,Shearing George Quintet The,1949,,,,,,f,Group,,id-222,
id-31739,The Gentle People,Gentle People The,1992,,,,,,f,Group,,id-221,
id-104010,Gianni Marchetti,Marchetti Gianni,1933,9,7,2012,4,11,t,Person,Male,id-105,
id-5633,Brutal Truth,Brutal Truth,1990,,,2014,10,18,t,Group,,id-7020,grindcore band from New York
id-661724,Andrew Kingslow,Kingslow Andrew,,,,,,,f,Person,,,
id-415170,Majke,Majke,1988,,,,,,f,Group,,id-235,
id-338696,The Stone Coyotes,Stone Coyotes The,,,,,,,f,Group,,id-222,
id-12598,Lisa Stansfield,Stansfield Lisa,1966,4,11,,,,f,Person,Female,id-221,
id-63196,Nadine Renee,Renee Nadine,1972,,,2004,12,2,t,Person,Female,,
id-774364,Pasqualet de VilaReal,Pasqualet de VilaReal,,,,,,,f,Person,,,
id-220530,Durrty Goodz,Durrty Goodz,,,,,,,f,Person,Male,id-221,
id-961763,John W Morgan,Morgan John W,1946,10,21,,,,f,Person,Male,id-222,soundtrackfilm composer
id-114075,A Certain Ratio,Certain Ratio A,1977,,,,,,f,Group,,id-221,English postpunk band
id-114073,Will Tura,Tura Will,1940,8,2,,,,f,Person,Male,id-21,Belgian singer
id-172571,Stormtraxx,Stormtraxx,,,,,,,f,Person,,,
id-39415,Shu•bi•dua,Shubidua,1973,,,,,,f,Group,,id-57,
id-541283,Here and There,Here and There,2003,,,2008,,,t,Group,,,
id-743338,WILLOW,WILLOW,2000,10,31,,,,f,Person,Female,id-222,punk rock singer Willow Smith
id-1815,Suede,Suede,1989,,,,,,f,Group,,id-221,English rock band
id-181362,SFP,SFP,1997,,,2006,,,t,Group,,id-21,Belgian 19902000s punkrock band
id-1542,Khaled,Khaled,1960,2,29,,,,f,Person,Male,id-3,Algerian raï singersongwriter
id-22492,BB King,King BB,1925,9,16,2015,5,14,t,Person,Male,id-222,
id-553678,The Ozark Alliance,Ozark Alliance The,,,,,,,f,Group,,,
id-1240098,Griddle,Griddle,,,,,,,f,Group,,id-222,
id-667127,James Gruntz,Gruntz James,1987,7,16,,,,f,Person,Male,id-203,
id-219444,Yves Desrosiers,Desrosiers Yves,,,,,,,f,Person,Male,id-38,
id-403749,Martin Sieghart,Sieghart Martin,1951,3,12,,,,f,Person,Male,id-14,Austrian conductor and cellist
id-1244653,Oliver Wyman,Wyman Oliver,,,,,,,f,Person,Male,id-222,
id-874264,Technicolor Fabrics,Technicolor Fabrics,2007,,,,,,f,Group,,id-138,
id-308397,Lila Deneken,Deneken Lila,,,,,,,f,Person,,,
id-128608,The Coke Dares,Coke Dares The,,,,,,,f,,,,
id-74603,Eddy Duchin  His Orchestra,Duchin Eddy  His Orchestra,,,,,,,t,Group,,id-222,
id-21002,Jimmy Page  Robert Plant,Page Jimmy  Plant Robert,1994,,,1998,,,t,Group,,id-221,
id-402950,Michel Plasson,Plasson Michel,1933,10,2,,,,f,Person,Male,id-73,conductor
id-120266,Jannes,Jannes,1973,6,26,,,,f,Person,Male,id-150,
id-1946539,Kreld,Kreld,,,,,,,f,Person,Male,id-98,
id-500085,Diogo Nogueira,Nogueira Diogo,1982,,,,,,f,Person,Male,id-30,
id-879928,王新蓮,Wang Hsinlien,1960,,,,,,f,Person,Female,id-205,
id-879929,鄭華娟,Cheng Huachuan,1963,8,2,,,,f,Person,Female,id-205,
id-987159,Cristina Madeira,Cristina Madeira,,,,,,,f,,,,
id-123898,Movietone,Movietone,1994,,,,,,f,Group,,id-221,
id-51178,Agathocles,Agathocles,1985,,,,,,f,Group,,id-21,Belgian grindcore
id-1174387,GaMetal,GaMetal,,,,,,,f,Person,Male,,
id-153909,Hany Shaker,Shaker Hany,1952,12,21,,,,f,Person,Male,id-63,
id-2394,Screaming Trees,Screaming Trees,1983,,,1998,,,t,Group,,id-222,Washington grunge band
id-340748,Edward M Favor,Favor Edward M,1856,8,29,1936,1,10,t,Person,Male,id-222,
id-383784,Across Tundras,Across Tundras,2004,,,,,,f,Group,,id-5213,
id-102893,Die drei ,drei  Die,1979,,,,,,f,Other,Not applicable,id-81,fictitious artist
id-128737,Lemony Snicket,Snicket Lemony,1970,2,28,,,,f,Person,Male,,
id-576463,Monique Kessous,Kessous Monique,1984,2,14,,,,f,Person,Female,id-30,
id-685872,Kraftklub,Kraftklub,2009,,,,,,f,Group,,id-81,
id-66400,Hux Flux,Hux Flux,,,,,,,f,Group,,id-202,
id-66402,Faudel,Faudel,1978,6,6,,,,f,Person,Male,id-73,
id-145082,Karjalan Sissit,Karjalan Sissit,,,,,,,f,Group,,id-202,
id-478503,Ken Bonfield,Bonfield Ken,,,,,,,f,Person,,,
id-160980,Manuela,Manuela,1943,8,18,2001,2,13,t,Person,Female,id-81,German schlager singer Doris Wegener
id-66158,Shine,Shine,,,,,,,f,Group,,id-38,Canadian Rock Band
id-366906,Las Hermanas Faez,Hermanas Faez Las,,,,,,,f,,,,
id-5621,Pablo Moses,Moses Pablo,1948,6,28,,,,f,Person,Male,id-106,
id-180143,Joel RL Phelps  the Downer Trio,Phelps Joel RL  Downer Trio the,,,,,,,f,Group,,,
id-402831,Bosque,Bosque,2005,,,,,,f,Group,,id-171,Portuguese funeral doom metal
id-280716,Žoržs Siksna,Siksna Žoržs,1957,6,13,,,,f,Person,Male,id-117,
id-116300,Merl Saunders,Saunders Merl,1934,2,14,2008,10,24,t,Person,Male,id-222,
id-5603,Bruce Rowland,Rowland Bruce,1942,5,9,,,,f,Person,Male,id-13,Australian composer
id-42534,Tommy McCook,McCook Tommy,1927,3,3,1998,5,5,t,Person,Male,id-106,
id-6040,Fatso Jetson,Fatso Jetson,1994,,,,,,f,Group,,id-222,
id-1125606,Paul Frazer,Frazer Paul,,,,,,,f,Person,Male,id-221,
id-41711,Big Youth,Big Youth,1949,4,19,,,,f,Person,Male,id-106,
id-1125604,Chris Constantinou,Constantinou Chris,,,,,,,f,Person,Male,id-221,
id-44941,Disorder,Disorder,1980,,,,,,f,Group,,id-221,UK punk band from Bristol
id-16360,Maria Callas,Callas Maria,1923,12,2,1977,9,16,t,Person,Female,id-84,soprano
id-74151,Monolithic,Monolithic,,,,,,,f,Person,,id-222,Synthpop DDR A Different Drum
id-1044098,Richie Branson,Branson Richie,1985,11,18,,,,f,Person,Male,id-222,
id-30697,Green on Red,Green on Red,1980,,,2006,,,t,Group,,id-222,
id-74156,Nitrocris,Nitrocris,1993,,,2002,,,t,Group,,id-13,
id-465718,Коrsика,Korsika,2006,12,,,,,f,Group,,id-2429,
id-84146,坂本九,Sakamoto Kyu,1941,12,10,1985,8,12,t,Person,Male,id-107,
id-85414,Irwin Goodman,Goodman Irwin,1943,9,14,1991,1,14,t,Person,Male,id-72,
id-168859,Rolands Gosskör,Rolands Gosskör,1978,,,1986,,,t,Group,,id-202,
id-1316413,Tale of Voices,Tale of Voices,,,,,,,f,Group,,,French a cappella band
id-185490,Necrodeath,Necrodeath,1985,,,,,,f,Group,,id-105,Italy  BlackDeathThrash Metal
id-432390,Snowmobile,Snowmobile,,,,,,,f,Person,,id-30670,Fran Allen electronic postrock project
id-1618347,Diogenes Quartett,Diogenes Quartett,1998,,,,,,f,Group,,id-81,
id-770333,David Hammond,Hammond David,,,,2008,8,25,t,Person,Male,,
id-1119587,The Countdown Mixmasters,Countdown Mixmasters The,,,,,,,f,Group,,,
id-1229268,Ponies at Dawn,Ponies at Dawn,,,,,,,f,Group,,id-13,
id-10342,Gabriel Fauré,Fauré Gabriel,1845,5,12,1924,11,4,t,Person,Male,id-73,French composer
id-353658,Scheibosan,Scheibosan,,,,,,,f,Person,,,
id-718085,Hywel Maggs,Maggs Hywel,,,,,,,f,Person,,,Production music composer
id-45726,The Chordettes,Chordettes The,1946,,,1961,,,t,Group,,id-222,
id-985779,Michiko Ogawa Trio,Ogawa Michiko Trio The,,,,,,,f,,,,
id-798895,Rainbow,Rainbow,2009,,,2016,11,12,t,Group,,id-113,Rainbow South Korean band
id-397426,Stonebride,Stonebride,2005,,,,,,f,Group,,id-53,Croatian rock band
id-413655,Tico AllStars,Tico AllStars,,,,,,,f,Group,,,
id-309597,The Zone,Zone The,,,,,,,f,Person,,,techno producer George Morel Bring Me Back
id-124739,Ton Koopman,Koopman Ton,1944,10,2,,,,f,Person,Male,id-150,conductor organist and harpsichordist
id-1295353,Weatherstate,Weatherstate,,,,,,,f,Group,,id-221,
id-265209,Doyle Bramhall,Bramhall Doyle,1949,2,17,2011,11,12,t,Person,Male,id-222,
id-133691,Moochie Mack,Moochie Mack,,,,,,,f,,,,
id-373915,Lionel Marchetti,Marchetti Lionel,1967,9,17,,,,f,Person,Male,id-73,French musique concrète composer and improvisor
id-1167953,Salvador Mas Conde,Conde Salvador Mas,1951,2,27,,,,f,Person,Male,id-9279,Spanish conductor
id-615231,Juanita Williams,Williams Juanita,,,,,,,f,Person,,,
id-450416,Il teatro degli orrori,teatro degli orrori Il,2005,,,,,,f,Group,,id-105,
id-615788,Prti Bee Gee,Prti Bee Gee,,,,,,,f,Group,,id-254,
id-197001,Willy Mason,Mason Willy,1984,11,21,,,,f,Person,Male,id-222,
id-64631,Spazz,Spazz,1992,,,2000,12,2,t,Group,,id-222,
id-34227,Steve Haun,Haun Steve,1963,10,12,2015,8,28,t,Person,Male,id-10195,
id-858049,Donald Stokes,Stokes Donald,,,,,,,f,Person,Male,,
id-336341,Rant,Rant,2002,,,,,,f,Group,,id-68696,Canadian acousticfolk
id-135741,Monster Mike Welch,Welch Monster Mike,1979,,,,,,f,Person,Male,id-222,
id-164994,State of Being,State of Being,1989,,,,,,f,Group,,,
id-851635,Tiger Helicide,Tiger Helicide,2009,,,,,,f,Group,,id-222,
id-2779,Big Country,Big Country,1981,6,,,,,f,Group,,id-221,
id-140966,Richard Leo Johnson,Johnson Richard Leo,,,,,,,f,Person,,,
id-912869,Austin Eterno,Austin Eterno,,,,,,,f,,,,
id-437767,Mark Shimmon,Shimmon Mark,,,,,,,f,Person,,,
id-37938,Johnny Gill,Gill Johnny,1966,5,22,,,,f,Person,Male,id-222,
id-338980,羅志祥,Luo Show,1979,7,30,,,,f,Person,Male,id-205,
id-244,Disturbed,Disturbed,1996,,,,,,f,Group,,id-222,USA metal band
