artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-787627,Sir Gant  The InVisible Force,Sir Gant  The InVisible Force,,,,,,,f,Person,,,
id-97481,Matthew Shipp Quartet,Shipp Matthew Quartet,,,,,,,f,Group,,,
rec-677499-dup-0,Scheiiia,Schena,,,,,,,f,Group,,,dubsdep
id-225643,Keyo Laboratories,Keyo Laboratories,,,,,,,f,,,,
id-478629,The Dry County,Dry County The,2005,,,,,,f,Group,,,
rec-1236060-dup-0,Drwamghost,Dream9host,,,,,,,f,Person,Male,,
id-488775,Elephant Castle,Elephant Castle,,,,,,,f,,,,released Diary of a Sad Elephant
id-379955,Die Beinahe Sechs,Beinahe Sechs Die,,,,,,,f,Group,,,
id-935916,Jae Sinnett,Sinnett Jae,,,,,,,f,Person,,,
id-1011111,Another Neglected Hobby,Another Neglected Hobby,,,,,,,f,Person,Male,,
id-318587,Halflight,Halflight,2010,10,1,,,,f,Group,,,
id-619995,Jean-Paul LHeureux,LHeureux Jean-Paul,,,,,,,f,Person,,,
id-619994,Poly  The Statics,Poly  The Statics,,,,,,,f,,,,
id-293115,Satisfaction,Satisfaction,2004,,,,,,f,Group,,,
id-1031028,Painless Parker,Painless Parker,,,,,,,f,,,,
id-299779,Phoenix and the Turtle,Phoenix and the Turtle,,,,,,,f,,,,
id-189323,V.L.A.D.,V.L.A.D.,,,,,,,f,,,,IDM producer
id-1044306,ColeSlaw,ColeSlaw,,,,,,,f,Group,,id-22442,Alt folk group from Redlands California
rec-635014-dup-1,Mikhty Fine,Mighty Fjne,,,,,,,f,Group,,,
id-722621,Jasmine Sandlas,Sandlas Jasmine,,,,,,,f,Person,Female,,
id-795022,Ex Wife,Ex Wife,,,,,,,f,Group,,,
id-1034219,Jacks Slaughtering,Jacks Slaughtering,,,,,,,f,,,,Metal from Quebec City Canada
id-841549,Aida Polhammer,Aida Polhammer,,,,,,,f,,,,
id-841548,Yo Aprendo...,Yo Aprendo...,,,,,,,f,,,,
id-728709,Portable Payback,Portable Payback,,,,,,,f,Group,,,
id-256389,Concombre Zombi,Concombre Zombi,,,,,,,f,,,,
id-253159,Quasimodo Jones,Quasimodo Jones,,,,,,,f,Group,,,
rec-405886-dup-0,So Fky,So Flh,,,,,,,f,Group,,,
id-839816,Jack Allett,Allett Jack,,,,,,,f,,,,
id-37251,Niederschlag,Niederschlag,,,,,,,f,,,,
id-1418977,James Bakian,Bakian James,2003,11,13,,,,f,Person,Male,,
id-2385628,StarJake,StarJake,2000,4,12,,,,f,Person,Male,,Electronic / Hip Hop / Parody / Pop / Rock
id-522865,Endless Torture,Endless Torture,2006,,,,,,f,Group,,,
id-365922,Francesco Maria Bassano,Bassano Francesco Maria,,,,,,,f,,,,
id-685684,Asiago,Asiago,2007,7,1,,,,f,Group,,,
id-1945246,Kelsi Luck,Luck Kelsi,,,,,,,f,Person,Female,,
id-365926,Ma Jana,Ma Jana,,,,,,,f,,,,
id-526150,Stack,Stack,,,,,,,f,,,,
id-1850301,Danny Gonzalez,Gonzalez Danny,1994,6,12,,,,f,Person,Male,,Youtuber
id-875294,By the Wayside,By the Wayside,,,,,,,f,,,,
id-608009,Corrientes,Corrientes,,,,,,,f,Group,,,
id-272625,Kid Rodriguez,Kid Rodriguez,,,,,,,f,Person,,,
id-1823081,James J LaRue,LaRue James J,,,,,,,f,Person,Male,,
id-1823083,Linnea Eriksson,Eriksson Linnea,,,,,,,f,Person,Female,,
id-438053,Black Ramps,Black Ramps,,,,,,,f,Group,,,
id-475781,Indecision,Indecision,,,,,,,f,Group,,,band from Sussex UK 1990s
id-320816,Croix Allcine,Croix Allcine,,,,,,,f,Group,,,
id-1351956,Winzerkapelle Wiltingen,Winzerkapelle Wiltingen,,,,,,,f,Orchestra,,id-74655,
id-1351957,Michael Corde,Corde Michael,,,,,,,f,Person,,,
rec-274483-dup-0,Lum:/Ere,Lumi/Ear,,,,,,,f,Group,,,defunct Japanewe visual kei band
rec-274483-dup-1,Luji/Ere,Lumi/Ers,,,,,,,f,Group,,,defunct Jaoanese visual kei band
id-761464,Richard Thompson Band,Thompson Richard Band,,,,,,,f,Group,,,
id-984014,Brother Blake,Brother Blake,,,,,,,f,Person,Male,,
id-984016,7 Birches,7 Birches,,,,,,,f,,,,
id-719551,Pilz,Pilz,,,,,,,f,Person,,,Production music composer
id-167166,Audioperú,Audioperú,,,,,,,f,Person,Male,,
id-2289270,DJPD,DJPD,,,,,,,f,,,,
rec-727725-dup-0,Bijly Shephard,Shepbard Billy,,,,,,,f,Person,,,
rec-252413-dup-0,The Newtonj,Newtons Tbe,2004,9,15,2005,9,15,t,Group,,,
id-386652,Miskate,Miskate,,,,,,,f,Person,,,
id-252095,Raquel De Grimstone,Grimstone Raquel De,,,,,,,f,Person,,,
rec-727922-dup-0,Morelancls,More|ands,,,,,,,f,Person,,,
id-1658608,Talweg,Talweg,,,,,,,f,Group,,,A free metal duo from France
rec-421253-dup-1,Seujl,Seukl,1981,,,,,,f,Person,,,
id-461223,Damnweevil,Damnweevil,,,,,,,f,Group,,,
rec-2395128-dup-0,KIDPUNK,KIDPUNK,,,,,,,f,,,,
id-141807,Gypsy Sun,Gypsy Sun,,,,,,,f,,,,
id-1512942,Yossi Obermeister,Obermeister Yossi,,,,,,,f,,,,
id-248813,Ex-Wise Heads,Ex-Wise Heads,1997,,,,,,f,Group,,,
id-592337,The Big Casino,Big Casino The,,,,,,,f,Group,,,
rec-1035799-dup-1,Csdaverise,Cadaverise,,,,,,,f,Group,,,
id-694759,Batphone,Batphone,2007,11,30,,,,f,,,,
rec-2124641-dup-1,Palaf:co,Palafic0,2008,1,2,,,,f,,,,Palafico3 y0utuber
rec-2124641-dup-0,Palafic0,Palavico,2008,1,2,,,,f,,,,Palafico3 youtvber
id-296422,Jonathan Toth,Toth Jonathan,,,,,,,f,Person,Male,,
id-1645621,The Middle Volga Social Club,Middle Volga Social Club The,,,,,,,f,,,,
id-318846,Shockabuku,Shockabuku,,,,,,,f,Group,,,
id-2338538,Zflipa,Zflipa,,,,,,,f,Person,Male,,UK Rapper
id-624198,Lolo Martínez et son orchestre brésilien,Lolo Martínez et son orchestre brésilien,,,,,,,f,Group,,,
rec-134874-dup-0,Beadmen,Beadmen,,,,,,,f,Group,,,
id-647654,4byte Field Commander,4byte Field Commander,,,,,,,f,,,,
id-295463,Caroline Soul,Caroline Soul,,,,,,,f,Group,,,
id-710015,Meroz,Meroz,2008,,,,,,f,,,,
id-710013,fǣge,fǣge,2010,5,8,,,,f,,,,
id-634121,C.O.F.,C.O.F.,,,,,,,f,Group,,,
id-1657914,HAЯKDistortion,HarkDistortion,,,,,,,f,,,,
id-634126,DJ Peace,DJ Peace,,,,,,,f,Person,Male,,
id-634125,Lunar,Lunar,,,,,,,f,,,,released The Pulse  Redline
id-201313,Sheila Wilcoxson,Wilcoxson Sheila,,,,,,,f,Person,,,blues
id-500491,Jeppe Vig Find,Jeppe Vig Find,,,,,,,f,,,,
id-625500,Археология,Archaeology,,,,,,,f,,,,
id-1040761,Troy T,T Troy,,,,,,,f,,,,Australian DJ mixer
id-926281,Evergreen,Evergreen,,,,,,,f,,,,dubstep
id-430870,The Acutes,Acutes The,,,,,,,f,Group,,,
id-262825,kruhft,kruhft,1975,3,29,,,,f,Person,,,
rec-873848-dup-0,Brachiosaur'lde,Brachiosaunde,,,,,,,f,,,,
id-31155,Alder and Elius,Alder and Elius,,,,,,,f,Group,,,
id-863529,Lou Thom,Lou Thom,,,,,,,f,Person,,,
id-1417744,GabOcarina96,GabOcarina96,,,,,,,f,Person,Male,,
id-772713,M.A.N.D.E.A.R.,M.A.N.D.E.A.R.,,,,,,,f,Group,,,
id-864978,The Morning Clouds,Morning Clouds The,,,,,,,f,Group,,,psychedelic shoegaze
id-1044869,The Warp Zone,Warp Zone The,,,,,,,f,Group,,,
rec-854931-dup-1,Peregrinos Y Exdranjeros,Peregrinls Y Extranjeros,,,,,,,f,Group,,,
id-391838,François Dubois,Dubois François,,,,,,,f,Person,,,
rec-501276-dup-0,Mari From Michael,Man From Micbael,,,,,,,f,Group,,,
id-152860,Tom de Luxe,Luxe Tom de,,,,,,,f,Person,,,
id-915509,Toxez,Toxez,,,,,,,f,,,,
id-288420,Verso,Verso,,,,,,,f,,,,
id-1004282,Mike Perry,Perry Mike,,,,,,,f,Person,Male,,DJ from Sweden
id-892533,Spazzz,Spazzz,,,,,,,f,Person,Male,,psytrance
id-453549,Beauty School,Beauty School,,,,,,,f,,,,
id-348061,Jock Mitchell,Mitchell Jock,,,,,,,f,Person,Male,,
id-915500,Ollie Gibson,Gibson Ollie,,,,,,,f,,,,
id-895215,Ed Geins Car,Ed Geins Car,,,,,,,f,Group,,,
id-427758,Alygos,Alygos,,,,,,,f,,,,
id-185240,The Remarkables,Remarkables The,,,,,,,f,Group,,,band with the Wilson brothers
id-908800,Moonloop,Moonloop,,,,,,,f,,,,Progressive Death Metal from Spain
id-1033794,Аннед,Аннед,1996,7,10,,,,f,Person,Female,,
id-1033798,Стелла Лютая,Стелла Лютая,,,,,,,f,Person,Female,,
id-763311,carpool lane,carpool lane,,,,,,,f,Group,,,
id-283745,Ονειροπαγίδα,Oneiropagida,1997,,,,,,f,Group,,,
id-342751,The Pagemaster,Pagemaster The,,,,,,,f,Group,,,Andreas Krämer  Markus Schneider
id-1032610,Black Magic Mountain Goat,Black Magic Mountain Goat,,,,,,,f,Group,,,
id-197624,Aramac,Aramac,,,,,,,f,,,,
rec-731774-dup-0,Lyn Project,Lynx Peoject,,,,,,,f,,,,
id-533631,Tim Summers / Traditional,Tim Summers / Traditional,,,,,,,f,,,,
id-2292251,CJXY,CJXY,,,,,,,f,Person,Male,,UK Solo Artist
id-406575,Mensura,Mensura,,,,,,,f,Group,,,
rec-1038760-dup-1,Black Centuri,Black Century,,,,,,,f,Group,,,
id-157756,Drop Shadow,Drop Shadow,,,,,,,f,,,,
rec-412198-dup-0,Maaseudun Tulevaisuvs,Maaseudun Tuleyaisuus,1983,,,,,,f,Group,,rec-33466-dup-0,
id-520254,Vapor Child,Vapor Child,,,,,,,f,,,,
id-665628,Science Bastard,Science Bastard,,,,,,,f,Group,,,
id-210226,Nick Pichet and The Brown Flamingos,Pichet Nick and Brown Flamingos The,,,,,,,f,Group,,,
id-985637,Alex Vans  The Hide Away,Alex Vans  The Hide Away,,,,,,,f,Group,,,
id-873597,The New Recruits,New Recruits The,,,,,,,f,,,,
id-41890,The Gyuto Monks,Gyuto Monks The,2010,,,,,,f,Group,,,
id-967231,ARтель,ARтель,1996,11,,1999,,,t,Group,,,
id-742021,Constancia,Constancia,2008,,,,,,f,Group,,id-479,
id-225835,Numinous,Numinous,,,,,,,f,Person,,,
id-632817,Cosmic Vishnu,Cosmic Vishnu,,,,,,,f,Group,,,
id-567372,Jemset,Jemset,,,,,,,f,Person,,,
id-539248,Donnie Mark,Mark Donnie,,,,,,,f,Person,,,
id-1172743,Trash the Dress,Trash the Dress,2010,12,1,,,,f,Group,,id-21915,
id-1907832,Adil,Adil,,,,,,,f,,,,Russian rapper
rec-1976559-dup-0,Dante B0we,Dante Bow,1992,5,10,,,,f,Person,Male,,
rec-688939-dup-0,Rejpirator,Respirator,,,,,,,f,,,,
id-387296,The Surgens,Surgens The,,,,,,,f,Group,,,
id-229427,Stereo Starboy,Stereo Starboy,,,,,,,f,,,,
id-206848,L  B Project,L  B Project,,,,,,,f,Group,,,
rec-804385-dup-1,Oddfar,Ocldvar,,,,,,,f,,,,
id-640581,Bring Me the Head of Orion,Bring Me the Head of Orion,,,,,,,f,Group,,,
rec-881744-dup-0,Mark Cast1ey,Mark Caatley,,,,,,,f,,,,
id-539246,Joyful Sounds of Soul,Joyful Sounds of Soul,,,,,,,f,,,,
id-677596,Omri Levy,Levy Omri,,,,,,,f,Person,,,
id-1354534,Missy D,Missy D,,,,,,,f,,,,
rec-314814-dup-0,Axel Lvkkien,Axel Luikien,,,,,,,f,,,,
id-556387,Garnet Clark  His Hot Clubs Four,Garnet Clark  His Hot Clubs Four,,,,,,,f,Group,,,
id-1821951,Millie Rose,MILLIE ROSE DAVIES,2000,7,22,,,,f,Person,Female,,Something More - Single
id-604385,Lark Blames,Lark Blames,,,,,,,f,Group,,,
id-249034,Louie,Louie,,,,,,,f,,,,
id-717543,Supertonic Sound Club,Supertonic Sound Club,,,,,,,f,Group,,,
id-2002386,Hannover Posse,Hannover Posse,,,,,,,f,Group,,,
id-896898,The Acoustic Guitar Troubadours,Acoustic Guitar Troubadours The,,,,,,,f,,,,
id-1047590,Cappanera,Cappanera,1995,,,2000,,,t,Group,,,
id-717548,Crispo,Crispo,,,,,,,f,Person,,,
rec-608125-dup-0,Slipsdream,Slip5tream,,,,,,,f,Person,,,Hi-NRG arti5t
id-464218,Da Hubble Cluster,Hubble Cluster Da,,,,,,,f,Person,,,
id-168387,Isobella,Isobella,,,,,,,f,,,,
id-557388,Hung,Hung,,,,,,,f,Group,,,
id-372832,Everette,Everette,,,,,,,f,Group,,,
id-635651,DJ Zombi,DJ Zombi,,,,,,,f,Person,,,Baltsan Eli
id-635656,Beckers  Leif Hatfield,Beckers  Leif Hatfield,,,,,,,f,Group,,,Frank Beckers and Leif Hatfield
id-635657,Leron Yves Eaux  Luke Star,Leron Yves Eaux  Luke Star,,,,,,,f,Group,,,Tech-/Progressive-House producer team from the Netherlands.
rec-1738986-dup-1,Paulw Tape,Tape Pa8la,,,,,,,f,Person,Female,,Chilean protucer Paula Soto Carmona
id-635655,Khainz,Khainz,,,,,,,f,Person,,,Simon Schwendener a.k.a. Freakulizer or Simon Schwendener
rec-517599-dup-0,Telefubbies,Teleclubbies,,,,,,,f,Group,,,
id-497008,天地無用の人々,Tenchi Muyo no Hitobito,,,,,,,f,Group,,,
id-635658,Manuel Sofia,Manuel Sofia,1981,2,17,,,,f,Person,,,Techno/House/Minimal DJ  producer from Buenos Aires Argentina.
id-1045734,Galactic Pegasus,Pegasus Galactic,2011,,,,,,f,Group,,,
id-451942,Madeleine Le Roy,Roy Madeleine Le,,,,,,,f,Person,,,
id-363326,Computerman,Computerman,,,,,,,f,,,,
id-1993088,Jack In Box,Jack In Box,,,,,,,f,,,,
id-113832,Marcy,Marcy,,,,,,,f,,,,gospel
rec-158571-dup-0,Jooan,Jopan,,,,,,,f,Person,,,
id-2051774,Chris George Bancroft,Bancroft Chris George,,,,,,,f,,,,
id-374468,City Seventeen,City Seventeen,,,,,,,f,Group,,,
rec-509183-dup-0,Laudert,Laudeft,,,,,,,f,Person,,,
id-2396508,Saphs Story,Saphs Story,,,,,,,f,,,,
id-1038163,Besos,Besos,,,,,,,f,Group,,,
id-869445,Resident Evil,Resident Evil,,,,,,,f,,,,Drum n Bass
id-746614,Sanjiv Sahay,Sahay Sanjiv,,,,,,,f,,,,This refers to the Amway-affiliated Independent Business Owners
id-462515,MC Bernhard,Bernhard MC,,,,,,,f,Person,,,
id-865314,Sacre Noir,Sacre Noir,,,,,,,f,,,,
id-696456,Anatomist,Anatomist,,,,,,,f,Person,Male,,
id-701751,Blacktööth,Blacktööth,,,,,,,f,Group,,,
id-865317,Kalle Kaasinen,Kaasinen Kalle,,,,,,,f,Person,Male,,
id-365937,Lambdoma,Lambdoma,,,,,,,f,,,,
id-1032441,Meterius Johnson,Johnson Meterius,,,,,,,f,Person,Male,,
id-944797,MotherFather,MotherFather,,,,,,,f,,,,Post-Rock band from St. Louis MO
id-702291,HistoriOnyx,HistoriOnyx,2009,,,,,,f,Group,,,
id-568742,Chapter II,Chapter II,,,,,,,f,,,,funk/disco
rec-921898-dup-1,Wakan Tan1<a,Wakan Tanka,,,,,,,f,,,,
id-1035799,Cadaverise,Cadaverise,,,,,,,f,Group,,,
id-769418,Jabba and the shower boyZ,Jabba and the shower boyZ,,,,,,,f,Group,,,
id-1035797,Evil Cannibal,Evil Cannibal,,,,,,,f,Group,,,
rec-280376-dup-0,St. Johri Green,St. John Gredn,,,,,,,f,,,,
rec-354225-dup-0,Trarnpfartyg,Trampfardyg,,,,,,,f,,,,
id-1596205,Noah Schnacky,Schnacky Noah,,,,,,,f,Person,,,
id-1596204,City of Windows,City of Windows,,,,,,,f,,,,
id-261844,Del Dongo,Del Dongo,,,,,,,f,,,,
id-761649,Pet Ghost Project,Pet Ghost Project,,,,,,,f,Group,,,
id-1829698,Anna Acton,Acton Anna,,,,,,,f,Person,,,voice actor
id-138940,Audrey Hannah,Hannah Audrey,1982,5,4,,,,f,,,,
id-1005663,Logansport,Logansport,,,,,,,f,,,,
id-636349,Head of the Taurus,Head of the Taurus,,,,,,,f,Group,,,
id-216663,Ashok Prema,Prema Ashok,,,,,,,f,Person,,,
id-787816,Scrubfish,Scrubfish,,,,,,,f,Person,,,
id-100018,The Kitchen,Kitchen The,,,,,,,f,Group,,,
id-1843517,AshA,AshA,1984,12,6,,,,f,Person,Female,id-3939,English pop musician
id-909867,Даша Давыдова,Davydova Dasha,,3,20,,,,f,Person,Female,,
id-2396761,REGINA,REGINA,,,,,,,f,Group,,id-5290,Classical Crossover Trio
id-167927,Shadyzane,Shadyzane,,,,,,,f,,,,
id-326261,DJ Vivek,Vivek DJ,,,,,,,f,Person,,,
rec-1007489-dup-0,Tony Rorelli,Tony Roclelli,,,,,,,f,,,,
rec-1007489-dup-1,Tony Rode1li,Tony Rodel1i,,,,,,,f,,,,
id-741827,Columbus and Crusoe,Columbus and Crusoe,,,,,,,f,Group,,,
id-2024900,Helen Blondel,Blondel Helen,,,,,,,f,Person,Female,,
id-432824,Strychnine,Strychnine,,,,,,,f,Group,,,70s USA punk band from Cleveland
id-727759,Pavlo V,V Pavlo,,,,,,,f,Person,,,
id-1946204,Kathleen Frances,Frances Kathleen,,,,,,,f,Person,Female,,
id-637390,Levenslijn 2000,Levenslijn 2000,,,,,,,f,,,,
id-1888078,Woes,Woes,2013,6,6,,,,f,Group,,id-3914,English Crust/Black Metal Band
id-1946207,KODOMOi,KODOMOi,,,,,,,f,Person,,,
rec-1032199-dup-0,Mieresxh,Mieredch,2013,,,,,,f,Group,,id-817,
rec-390828-dup-0,Pat Snortt,Shoryt Pat,,,,,,,f,Person,,,
id-988834,Pau Pique,Pique Pau,,,,,,,f,Person,Male,,
id-181754,Brise-Glace,Brise-Glace,,,,,,,f,Group,,,
id-204696,Imperial Project,Imperial Project,,,,,,,f,,,,
rec-1023100-dup-0,The Rebel5,Rebelj The,,,,,,,f,Group,,,David Bow9e / Jack Fishman
id-487577,Klotzsch  Sudermann,Klotzsch  Sudermann,,,,,,,f,Group,,,
id-616678,Felix Kubin und das Mineralorchester,Kubin Felix und Mineralorchester das,,,,,,,f,Group,,,
id-204693,Mystical Influence,Mystical Influence,,,,,,,f,,,,
id-756691,Tilhengere,Tilhengere,2009,12,,,,,f,Group,,,
rec-899145-dup-0,Zaxanell,Zashanel|,,,,,,,f,,,,
id-613281,The Swordsmen,Swordsmen The,,,,,,,f,Group,,,
rec-229680-dup-1,Sdereoman,Stereomaj,,,,,,,f,Person,,,
rec-229680-dup-0,Sdereoman,Stereokan,,,,,,,f,Person,,,
id-48663,Will N Charlie,Will N Charlie,,,,,,,f,,,,
id-1185345,Tima Dee,Dee Tima,,,,,,,f,Person,Female,,
id-691405,Joe Talley,Talley Joe,,,,,,,f,Person,,,
id-691407,Jack Dockery  The Lonely Drifters,Dockery Jack  Lonely Drifters The,,,,,,,f,Group,,,
id-52804,Shajan,Shajan,1968,12,,,,,f,Person,,,
id-240207,Base Force One,Base Force One,,,,,,,f,Person,,,
id-1738913,Martin Frawley,Frawley Martin,,,,,,,f,Person,Male,,former co-leader of Australian band Twerps
id-702400,RPO,RPO,,,,,,,f,Person,Male,,Eric Peyronel
id-300058,Mind-A-Stray,Mind-A-Stray,2005,3,3,,,,f,Group,,,
id-991229,Evils Desire,Evils Desire,2005,,,,,,f,Group,,,symphonic metal
id-803297,Graceful Exit,Graceful Exit,2011,,,,,,f,Group,,,
id-1658938,Mira Goto,Goto Mira,,,,,,,f,,,,
id-669996,The Seks,Seks The,,,,,,,f,,,,
id-141024,Willie Villegas y Entre Amigos,Villegas Willie y Entre Amigos,,,,,,,f,Group,,,
id-633980,Georg Hekt Quartet,Hekt Georg Quartet,,,,,,,f,Group,,,
id-238855,De-Vize,De-Vize,,,,,,,f,,,,
id-420181,Arren,Arren,2002,,,,,,f,Group,,,
id-54751,Innermeans,Innermeans,,,,,,,f,,,,
id-90459,Fish  Roses,Fish  Roses,,,,,,,f,Group,,,
id-802403,Dr. Moses Caesar,Dr. Moses Caesar,,,,,,,f,Person,,,
id-736575,Hovatron,Hovatron,,,,,,,f,,,,
id-582887,Illzilla,Illzilla,,,,,,,f,Group,,,
id-582880,Jillamatong,Jillamatong,,,,,,,f,Group,,,
id-1797314,The Ovines,Ovines The,2017,1,1,,,,f,Group,,,
rec-776729-dup-0,Mungo Baopab,Mungo Baogab,,,,,,,f,,,,
id-2167893,Johannes Vonk and the Clogheads,Johannes Vonk and the Clogheads,,,,,,,f,Group,,,
id-671026,Bloto,Bloto,,,,,,,f,,,,
id-713732,Linda Laurens,Laurens Linda,,,,,,,f,Person,,,
id-713731,Petra Marlene,Marlene Petra,,,,,,,f,Person,,,
rec-1139755-dup-1,Suffer Tbe Setback,Suffer The Setl>ack,,,,,,,f,Group,,id-72239,
id-48005,Set Up System,Set Up System,,,,,,,f,Group,,,
id-24307,Full Speed,Full Speed,,,,,,,f,,,,
id-967406,Stereo aka Noname,Stereo aka Noname,,,,,,,f,Person,,,Günther Rössmann
id-1118786,Gannondorf,Gannondorf,,,,,,,f,Group,,,
rec-1047695-dup-1,Peteah Fransson,Fransson Perer,,,,,,,f,Person,Male,,
id-274731,Abighor,Abighor,,,,,,,f,,,,
id-341121,Jon Frank,Frank Jon,,,,,,,f,Person,,,
id-542065,Setna,Setna,2004,4,2,,,,f,Group,,,
id-24309,Ravers Nature,Ravers Nature,1993,,,,,,f,Group,,,
id-304809,Nature,Nature,,,,,,,f,Group,,,industrial artist
rec-940947-dup-0,75°,75°,,,,,,,f,,,,
id-2026410,Delcada,Delcada,,,,,,,f,Person,,,
rec-346346-dup-1,Tim Schrelber,Scbreiber Tim,,,,,,,f,,,,
id-131157,Vinylist,Vinylist,,,,,,,f,,,,
rec-613552-dup-0,Red Rvler,Rer Ruler,,,,,,,f,Person,,,
id-154124,Berra,Berra,,,,,,,f,,,,
id-820460,GRYSLs Muurproject,GRYSLs Muurproject,,,,,,,f,Group,,,Eenmalige uitbreiding van de band GRYSL
id-297801,Alexis Cone,Cone Alexis,,,,,,,f,Person,,,
id-707349,Tenspeed Warlock,Tenspeed Warlock,,,,,,,f,Group,,,
id-1030017,Steve Dare,Steve Dare,,,,,,,f,,,,
rec-607494-dup-1,Arnve,Arnve,2008,10,1,,,,f,Group,,,Chriatian rock
id-264344,Raspberry Cordial,Raspberry Cordial,1993,,,,,,f,Group,,,
id-1637584,Chain Cult,Chain Cult,,,,,,,f,,,,
id-1239427,Josh Stanley,Josh Stanley,1996,2,9,,,,f,Person,Male,,
id-1016330,Sinista Motivez,Sinista Motivez,,,,,,,f,Person,,,
id-771429,Bobb Bruno,Bruno Bobb,,,,,,,f,Person,,,
id-618451,中島享生,Nakajima Yukio,,,,,,,f,Person,,,
id-682949,The Cheese Band,Cheese Band The,,,,,,,f,Group,,,
rec-509070-dup-0,Michael Garrick Quimtet,Garrick Michael Quimtet,,,,,,,f,Group,,,
id-299189,Captain Supreme,Captain Supreme,,,,,,,f,,,,
id-854517,The Bark Haze,Bark Haze The,,,,,,,f,Group,,,
id-285942,Women of Faith,Women of Faith,,,,,,,f,Group,,,
id-551386,Chinese Bamboo Flute Music,Chinese Bamboo Flute Music,,,,,,,f,,,,
id-554409,Chris Parry  The Mockers,Parry Chris  Mockers The,,,,,,,f,Person,,,
id-794508,Mady Kouyate,Mady Kouyate,,,,,,,f,Person,,,
id-672599,The Drummies,Drummies The,,,,,,,f,,,,
id-465661,The Bridal Shop,Bridal Shop The,,,,,,,f,Group,,,
id-350007,Alsvartr,Alsvartr,1997,12,,,,,f,Group,,,
rec-798115-dup-0,Telefon Boyz,Telefon Bpys,,,,,,,f,Group,,,
id-2141056,The Things We Were,Things We Were The,,,,,,,f,Group,,,
id-59323,Sensation,Sensation,,,,,,,f,Group,,,electronic dance music event
id-1119780,Wheeland Brothers,Wheeland Brothers,,,,,,,f,Group,,,
id-1119783,Trio Los Patuma,Los Patuma,,,,,,,f,,,,
id-2049790,Gian,Gian,,,,,,,f,Person,Male,,Brian Romero
id-60976,C90,C90,,,,,,,f,,,,
id-589501,DJG,DJG,,,,,,,f,Person,,,Dean J. Grenier
id-582262,The Pop‐Corn Makers,Pop‐Corn Makers The,,,,,,,f,Group,,,
id-724228,Olivia Mancini  The Housemates,Mancini Olivia  Housemates The,2005,,,,,,f,Group,,,
id-2130773,Ashafar,Ashafar,1999,1,26,,,,f,Person,Male,,
id-783245,The Rhythm Odyssey,Rhythm Odyssey The,2009,,,,,,f,,,,
id-783244,Gow,Gow,,,,,,,f,Person,,,Chris Gowland minimal techno
rec-636353-dup-0,Heng,Hengr,,,,,,,f,Group,,,
id-579996,Conscience,Conscience,1993,,,,,,f,Group,,id-71786,German synthpop band
id-246778,Leergut,Leergut,,,,,,,f,,,,
id-619183,MayBB,MayBB,,,,,,,f,Person,Male,,
id-1027636,Stomach Earth,Stomach Earth,2001,,,,,,f,Group,,id-5322,
rec-678299-dup-1,Scoar,Scote,1998,1,19,1999,12,29,t,Group,,,Progressive Deathmetal
rec-646571-dup-0,Les Eloges du Sildnce,Les Eloges du Sikence,,,,,,,f,Group,,,
id-576428,The Valiant Thieves,Valiant Thieves The,,,,,,,f,Group,,,
id-1511050,Mazda,Mazda,1920,1,30,,,,f,Other,,,multinational automaker
id-1027638,Origin Konrad,Origin Konrad,,,,,,,f,Group,,,
id-457023,Your Conscience,Your Conscience,2004,12,28,,,,f,Group,,,
id-1125085,Bloodtruth,Bloodtruth,2009,,,,,,f,Group,,id-4681,Italian technical brutal death metal
id-575331,Orlando Johnson  Trance,Johnson Orlando  Trance,,,,,,,f,Group,,,
id-954872,DJ Krylon,DJ Krylon,,,,,,,f,,,,
id-1512558,Medicine Man Walk,Walk Medicine Man,,,,,,,f,,,,
id-338835,Viith Temple,Viith Temple,,,,,,,f,Group,,,
rec-702545-dup-1,In te Irons,In tbe Irons,,,,,,,f,Group,,,
id-523720,United States Marine Drum  Fife Corps,United States Marine Drum  Fife Corps,,,,,,,f,Group,,,
id-1514732,Frakatix,Frakatix,,,,,,,f,,,,psytrance artist
id-855355,arcsin100,arcsin100,,,,,,,f,Person,Male,,
id-742907,Pablo Cahn,Cahn Pablo,,,,,,,f,Person,Male,,
id-673179,Cloned In Vatican,Cloned In Vatican,,,,,,,f,Person,,,
id-226997,Le Park,Park Le,,,,,,,f,Group,,,
id-182472,Gwenwed,Gwenwed,,,,,,,f,,,,
id-369843,The Contes,Contes The,,,,,,,f,Group,,,
id-322997,Jermook,Jermook,,,,,,,f,Group,,,
id-2395535,Fossette,Fossette,,,,,,,f,,,,
rec-930978-dup-1,Vulckan,Vul1<an,,,,,,,f,,,,Israeli rap
id-695360,Domingos Rosendo,Domingos Rosendo,,,,,,,f,Person,,,tibetan monastery
rec-898160-dup-0,Robod Princess,Robot Prinxess,2011,,,,,,f,,,,
id-396178,Sweet and Innocent,Sweet and Innocent,,,,,,,f,Group,,,
id-597432,Andres Partamian,Partamian Andres,,,,,,,f,Person,,,
id-865320,Lewdite,Lewdite,,,,,,,f,,,,
id-2396884,Friday Passion,Friday Passion,2022,,,,,,f,Group,,,
