artist_credit,name,artist_count,ref_count,created
id-596791,Lux,1,10,2011-05-16 163211.963929+00
id-205643,Rovers,1,36,2011-05-16 163211.963929+00
id-993462,Stephan-Max Wirth Ensemble,1,38,2012-05-29 200111.930261+00
id-484052,Mark Roschinsky,1,2,2011-05-16 163211.963929+00
rec-473345-dup-1,The Cajun Com1>o,1,10,2011-05-16 163211.963929+00
id-35338,Red Red Groovy,1,85,2011-05-16 163211.963929+00
id-2001295,Friend Request,1,4,2017-05-15 232155.610344+00
id-352033,Anton Kubikov  Maxim Milutenko,1,20,2011-05-16 163211.963929+00
id-2047016,ZPPTRAX,1,4,2017-08-06 080822.51085+00
id-1981604,Funhouse,1,28,2017-04-10 200025.024913+00
id-363246,al.ni.co,1,48,2011-05-16 163211.963929+00
id-962380,Adora Rising,1,4,2012-03-29 122452.366135+00
id-133784,The Beginerz,1,98,2011-05-16 163211.963929+00
rec-3397078-dup-0,Future Anal0g,1,4,2022-09-11 135151.262508+00
id-1393345,AUSSIE,1,3,2014-11-25 151211.200731+00
id-1393346,VLADNUKE,1,3,2014-11-25 151211.200731+00
id-268594,Kingsley O,1,2,2011-05-16 163211.963929+00
id-2342564,Franz Jackson with the Jazz Entertainers,1,18,2019-01-11 010051.400473+00
rec-804671-dup-0,Frank Ho0ker  Positive People,1,6,2011-05-16 163211.963929+00
rec-232456-dup-0,Micori,1,50,2011-05-16 163211.963929+00
id-1002868,Sir Coyler  His Asthmatic Band,1,10,2012-06-20 053346.778687+00
rec-365471-dup-0,D-Rocl<-D,1,14,2011-05-16 163211.963929+00
id-1193406,Trio Puech Gourdon Brémaud,1,10,2013-07-20 073553.992604+00
id-232182,Adam Jay,1,218,2011-05-16 163211.963929+00
rec-283673-dup-1,Evermörl<,1,10,2011-05-16 163211.963929+00
id-546452,Swedish Egil,1,4,2011-05-16 163211.963929+00
id-678116,Rotorik,1,14,2011-05-16 163211.963929+00
id-777871,Krankeit,1,8,2011-05-16 163211.963929+00
id-777877,Roger Haddad  Patrick Hussey,1,10,2011-05-16 163211.963929+00
id-3305790,IBBS,1,10,2022-05-21 134534.630555+00
id-670343,Fast Radio,1,12,2011-05-16 163211.963929+00
id-431816,011881,1,16,2011-05-16 163211.963929+00
id-1084365,WOMB / Praying for Greater Portland,2,2,2012-11-23 021039.996547+00
id-670346,Justin Faust,1,121,2011-05-16 163211.963929+00
id-1468019,HENTAiCORE,1,12,2015-04-28 134806.380089+00
id-2376316,Luke Victor,1,4,2019-02-28 123126.857968+00
id-1042003,Digital Track DJs,1,8,2012-08-28 210034.022436+00
id-201189,Audio Pancake,1,20,2011-05-16 163211.963929+00
id-175281,Kontakt der Jünglinge,1,26,2011-05-16 163211.963929+00
id-380468,クララ零式,1,30,2011-05-16 163211.963929+00
id-175284,Skoltz_Kolgen,1,70,2011-05-16 163211.963929+00
id-1129800,Between,1,6,2013-02-19 192025.520231+00
id-223095,Dead+Hurt,1,18,2011-05-16 163211.963929+00
id-241250,Dextro NRG,1,68,2011-05-16 163211.963929+00
id-380460,エグリゴリ,1,18,2011-05-16 163211.963929+00
id-380466,亟彩フィルム,1,22,2011-05-16 163211.963929+00
id-469515,Harold Flake,1,6,2011-05-16 163211.963929+00
id-200588,The Renegade Playboys,1,10,2011-05-16 163211.963929+00
id-1316154,Claes Rosen,1,75,2014-05-19 144535.663655+00
id-1316153,Nosmo v Kris B,1,2,2014-05-19 144535.663655+00
id-1316152,Martin H  Nikitas,2,2,2014-05-19 144535.663655+00
id-617207,Wroooaar,1,24,2011-05-16 163211.963929+00
id-1316150,DJ Light,1,2,2014-05-19 144524.419305+00
id-563779,Geraldine McQueen,1,23,2011-05-16 163211.963929+00
id-777914,Club Scout,1,14,2011-05-16 163211.963929+00
id-156006,All Parallels,1,68,2011-05-16 163211.963929+00
id-487905,American Avenue,1,18,2011-05-16 163211.963929+00
id-734473,Mr M,1,4,2011-05-16 163211.963929+00
id-2938658,Blue Collar,1,4,2021-02-26 042926.589861+00
id-212911,Jamie Rattner,1,35,2011-05-16 163211.963929+00
id-693142,Madu,1,12,2011-05-16 163211.963929+00
id-359814,BOK,1,16,2011-05-16 163211.963929+00
id-1007897,A. Kay B.J. Feat. Alex Perry,2,1,2012-06-29 193121.683186+00
id-1200489,Blazej Malinowski,1,74,2013-08-02 235246.157797+00
id-293680,The Old Codger,1,8,2011-05-16 163211.963929+00
id-293683,Morella,1,14,2011-05-16 163211.963929+00
id-212919,The Metric Mile,1,21,2011-05-16 163211.963929+00
id-705915,Djalil,1,8,2011-05-16 163211.963929+00
id-580421,Caroline Lost,1,8,2011-05-16 163211.963929+00
id-360503,苺69,1,34,2011-05-16 163211.963929+00
id-724784,Russell Hoban,1,6,2011-05-16 163211.963929+00
id-1310294,Szabó Balázs Bandája,1,74,2014-05-04 220014.842084+00
id-2487150,Connect The Circle,1,48,2019-08-27 172905.112619+00
id-571916,Gypsy Kings  Queens,1,18,2011-05-16 163211.963929+00
rec-182680-dup-0,Funk Drluxe,1,51,2011-05-16 163211.963929+00
id-270357,With Eyes Like Static,1,10,2011-05-16 163211.963929+00
id-2535520,Tío Lucho,1,100,2019-11-02 151036.932915+00
id-640842,The Death Notes,1,72,2011-05-16 163211.963929+00
id-424203,1984,1,12,2011-05-16 163211.963929+00
id-3126795,$WAGGOT X NEXENUS,2,38,2021-10-23 182329.079281+00
id-649530,Sihr,1,14,2011-05-16 163211.963929+00
id-424759,The Muhal Richard Abrams Orchestra,1,69,2011-05-16 163211.963929+00
id-640844,ВИА Голубые Гитары,1,55,2011-05-16 163211.963929+00
id-88347,Dripping Goss,1,12,2011-05-16 163211.963929+00
id-3396536,Elen Mylo,1,24,2022-09-10 181315.542923+00
id-1028779,Jack Fell Down,1,24,2012-08-04 201200.866945+00
id-1262560,Headache City,1,24,2014-01-16 024746.532199+00
id-360441,Tripolis,1,16,2011-05-16 163211.963929+00
id-702039,OXP,1,16,2011-05-16 163211.963929+00
rec-652626-dup-0,Rob Esser5,1,51,2011-05-16 163211.963929+00
rec-499911-dup-0,Lisa Boucier,1,39,2011-05-16 163211.963929+00
id-207173,Neuronal Project,1,8,2011-05-16 163211.963929+00
id-724228,Olivia Mancini  The Housemates,1,30,2011-05-16 163211.963929+00
id-1950126,The Nutty Squirrels Sascha Burland and Don Elliott,1,26,2017-02-15 070016.45478+00
id-687813,Vanessa Jenkins and Bryn West,1,8,2011-05-16 163211.963929+00
id-526060,Mörkermännen,1,66,2011-05-16 163211.963929+00
id-605157,Piloo Bhattacharya,1,18,2011-05-16 163211.963929+00
id-481422,Fading Starlight,1,42,2011-05-16 163211.963929+00
id-281362,Clavier,1,44,2011-05-16 163211.963929+00
id-707335,Terminal Velocity,1,6,2011-05-16 163211.963929+00
id-181533,Joel Francisco Perri,1,40,2011-05-16 163211.963929+00
id-2079007,Rockin Dopsie Jr.  The Zydeco Twisters,1,70,2017-09-29 040013.531144+00
id-378924,Disturbed Genitals,1,28,2011-05-16 163211.963929+00
id-308344,Alchemy,1,34,2011-05-16 163211.963929+00
id-1154548,Damien Poupart-taussat,1,26,2013-04-19 071200.004573+00
id-378262,The Action,1,22,2011-05-16 163211.963929+00
id-1632449,Matroda,1,173,2016-03-25 165051.404333+00
rec-289733-dup-0,Silvia Cooeman,1,40,2011-05-16 163211.963929+00
id-3006965,StéLouse w/ Sober Rob,2,4,2021-05-20 170109.670983+00
id-2653783,Rovan,1,4,2020-03-18 061246.856516+00
id-1154547,Poupart-Taussat,1,2,2013-04-19 071200.004573+00
id-98530,Craving Theo,1,50,2011-05-16 163211.963929+00
id-713305,Jim Polo,1,16,2011-05-16 163211.963929+00
id-713304,Jim Polo  Neil Vass,1,16,2011-05-16 163211.963929+00
rec-2911689-dup-0,Cheesy Vihes,1,18,2021-01-27 142448.945529+00
id-1321985,Psalms for the Dead Sun,1,12,2014-06-03 094406.019389+00
id-671349,Brinkenstjärna,1,36,2011-05-16 163211.963929+00
id-3100985,BFTH,1,154,2021-09-21 015148.133868+00
id-350508,Angrenost,1,52,2011-05-16 163211.963929+00
id-1163485,Ghost Rider,1,6,2013-05-09 081853.592748+00
id-77038,Elmo  Patsy,1,106,2011-05-16 163211.963929+00
id-1163483,Ghost Rider / The Ants,2,2,2013-05-09 081853.592748+00
id-1591713,A Sudden Burst Of Colour,1,41,2016-01-09 170729.108424+00
id-1163488,All of Us,1,20,2013-05-09 081921.985087+00
id-1349776,Weber Male Quartette,1,4,2014-08-14 044351.105933+00
id-351095,Basic Perspective,1,24,2011-05-16 163211.963929+00
id-36548,Sabelle,1,28,2011-05-16 163211.963929+00
rec-630653-dup-0,av3rs|on,1,31,2011-05-16 163211.963929+00
id-748721,The City Limits,1,14,2011-05-16 163211.963929+00
id-181289,Waxfactor,1,47,2011-05-16 163211.963929+00
id-614409,רבקה זוהר,1,30,2011-05-16 163211.963929+00
id-652216,Stefano Tropeano,1,6,2011-05-16 163211.963929+00
id-1052207,Weeping Willow,1,10,2012-09-17 113035.071982+00
id-140482,Pin-Up,1,12,2011-05-16 163211.963929+00
id-236984,Clémence Bringtown,1,10,2011-05-16 163211.963929+00
id-148547,Maíre Ryham,1,88,2011-05-16 163211.963929+00
id-1203821,Within the Hour,1,12,2013-08-09 233018.33307+00
id-2150747,Schneider Brother,1,12,2018-01-24 070016.433604+00
id-1203825,Psynonemous,1,20,2013-08-09 234317.645469+00
id-1208109,Chay Suede,1,6,2013-08-21 101043.073702+00
id-439894,owhy,1,8,2011-05-16 163211.963929+00
id-738406,Circle Sun,1,8,2011-05-16 163211.963929+00
id-2181406,Chain Cult,1,54,2018-03-20 181957.551717+00
rec-1130016-dup-0,Marco Rlgamonti,1,4,2013-02-20 082115.54901+00
id-1278868,Kosmischer Läufer,1,139,2014-02-17 182724.215467+00
rec-628094-dup-1,The Johannesbirg Street Band,1,28,2011-05-16 163211.963929+00
id-798464,The Crystal Projects,1,20,2011-05-16 163211.963929+00
id-3306919,Pulvite,1,4,2022-05-22 224710.493282+00
id-619176,Hannah Howes,1,56,2011-05-16 163211.963929+00
rec-488082-dup-0,Antique Curyains,1,38,2011-05-16 163211.963929+00
id-1044519,Forty-Eighth Annual Iowa All-State Festival Performers,1,2,2012-09-03 032005.226107+00
id-577823,Gilberto Alves  Orlando Silva,1,2,2011-05-16 163211.963929+00
rec-546670-dup-0,The Pabtheon,1,18,2011-05-16 163211.963929+00
id-567253,All Save One,1,34,2011-05-16 163211.963929+00
id-572335,かりんとう,1,20,2011-05-16 163211.963929+00
id-582349,Moodymanc,1,212,2011-05-16 163211.963929+00
id-1514525,Sam Rivers Rivbea All-Star Orchestra,1,17,2015-07-30 064045.035743+00
id-638233,His Masters Voice,1,6,2011-05-16 163211.963929+00
id-2330594,Obscene Orchestra,1,94,2018-12-21 224103.422092+00
id-1453378,Suar Agung,1,30,2015-03-28 151040.076577+00
id-268539,Simon Underground,1,5,2011-05-16 163211.963929+00
id-59249,DJ Springer,1,34,2011-05-16 163211.963929+00
id-642919,Aural Climax,1,62,2011-05-16 163211.963929+00
id-348371,The Bullet Never Lies,1,30,2011-05-16 163211.963929+00
id-2817563,Autumn Flaw,1,4,2020-10-02 232646.622661+00
id-428783,Pocus Whiteface,1,24,2011-05-16 163211.963929+00
id-503169,Clube de Bolso,1,34,2011-05-16 163211.963929+00
id-581929,Zé Luiz,1,2,2011-05-16 163211.963929+00
id-1220551,Team Zapata,1,6,2013-09-26 092807.415047+00
id-1220550,Dimitri Max  Team Zapata,2,2,2013-09-26 092807.415047+00
id-47418,ProjeKct Three,1,316,2011-05-16 163211.963929+00
id-2727157,Yang Xiu-lan  Ouyang Qian,2,18,2020-06-02 020021.382208+00
id-581922,Renascença Clube,1,2,2011-05-16 163211.963929+00
id-345147,Third Man Out,1,60,2011-05-16 163211.963929+00
id-750677,Dead Models,1,11,2011-05-16 163211.963929+00
id-2240750,デニムしすぎ,1,4,2018-06-26 123258.359214+00
id-665889,Gucci Rocks,1,2,2011-05-16 163211.963929+00
id-1509389,Bardane Trio,1,2,2015-07-20 080027.601972+00
id-5014,Crude Infinity,1,33,2011-05-16 163211.963929+00
id-1108306,Kiddy Cinema,1,8,2013-01-06 140656.505196+00
id-488713,Erie Junior Philharmonic,1,14,2011-05-16 163211.963929+00
id-488712,Beagle Brothers,1,64,2011-05-16 163211.963929+00
id-304470,The Red Stripe Ebony Steelband,1,54,2011-05-16 163211.963929+00
id-622144,Spitting Image,1,8,2011-05-16 163211.963929+00
id-301112,Conditionred,1,8,2011-05-16 163211.963929+00
rec-679868-dup-0,Stoneburs5,1,14,2011-05-16 163211.963929+00
id-485432,A Dose of Paradise,1,34,2011-05-16 163211.963929+00
id-457924,The Bobby Cook Quartette,1,18,2011-05-16 163211.963929+00
id-482350,Илья Словесник,1,30,2011-05-16 163211.963929+00
id-447435,Ari Jr.,1,9,2011-05-16 163211.963929+00
id-457923,Made in Brasil,1,15,2011-05-16 163211.963929+00
id-447437,Lifestyle People,1,10,2011-05-16 163211.963929+00
id-114833,Kontakt,1,72,2011-05-16 163211.963929+00
id-308831,A Million Billion Trillion Stars,1,14,2011-05-16 163211.963929+00
id-447438,Junko 73,1,12,2011-05-16 163211.963929+00
id-302132,In Broken Key,1,36,2011-05-16 163211.963929+00
id-187709,2 Static,1,31,2011-05-16 163211.963929+00
id-2820381,Samson Ashe,1,18,2020-10-06 084529.172226+00
id-2380307,oogimix,1,6,2019-03-05 170938.845246+00
id-859541,Brain Hunters,1,8,2011-09-18 223448.191977+00
id-629774,Kakan,1,4,2011-05-16 163211.963929+00
id-586868,Dr Dru,1,8,2011-05-16 163211.963929+00
id-105746,Fingerfest Inc.,1,14,2011-05-16 163211.963929+00
id-51358,Boca,1,137,2011-05-16 163211.963929+00
rec-173972-dup-0,Electr0bikinis,1,54,2011-05-16 163211.963929+00
id-3303249,Ad Marginem,1,36,2022-05-18 090254.803386+00
rec-802685-dup-1,The Thoights,1,13,2011-05-16 163211.963929+00
id-243494,Random Joe,1,18,2011-05-16 163211.963929+00
id-620362,Brotherhood of Sleep,1,22,2011-05-16 163211.963929+00
rec-796540-dup-0,Ahmed Swar0wsky,1,6,2011-05-16 163211.963929+00
id-243498,The Honeymoon Machine,1,12,2011-05-16 163211.963929+00
id-234468,The Kwyet Kings,1,28,2011-05-16 163211.963929+00
id-566702,DJB Productions,1,10,2011-05-16 163211.963929+00
id-566705,DJ Shark,1,4,2011-05-16 163211.963929+00
id-1198122,Inanimus Theory,1,34,2013-07-29 212559.811104+00
id-1198120,Necroptic Engorgement,1,28,2013-07-29 212033.763539+00
id-291680,32 Degrees in Hell,1,30,2011-05-16 163211.963929+00
id-232604,The Years Gone By,1,59,2011-05-16 163211.963929+00
id-373094,Jade,1,8,2011-05-16 163211.963929+00
id-304697,Sam Hoyle,1,4,2011-05-16 163211.963929+00
id-760958,Da Mutt,1,4,2011-05-16 163211.963929+00
id-2423532,WinterSpringPro,1,4,2019-05-16 235018.344016+00
id-2426010,Sangria,1,4,2019-05-21 143752.194241+00
id-2936914,Bleu kérosène,1,26,2021-02-23 185550.700593+00
id-2489136,Nova Razão,1,44,2019-08-31 152221.606233+00
id-715790,The Frantic,1,54,2011-05-16 163211.963929+00
rec-802685-dup-0,The Thovghts,1,13,2011-05-16 163211.963929+00
id-748270,Scar City,1,10,2011-05-16 163211.963929+00
id-352627,MC Jayson,1,8,2011-05-16 163211.963929+00
id-305128,Kylian,1,10,2011-05-16 163211.963929+00
id-550956,Wild Sweet Orange,1,46,2011-05-16 163211.963929+00
id-9022,Sterne und Weltraum,1,4,2011-05-16 163211.963929+00
id-138258,Krumble,1,84,2011-05-16 163211.963929+00
rec-370865-dup-0,Mike Magili,1,10,2011-05-16 163211.963929+00
id-299907,Morti Viventi,1,12,2011-05-16 163211.963929+00
id-862721,Noizeanbehin,1,84,2011-09-28 081042.627161+00
id-280900,Voladoras,1,8,2011-05-16 163211.963929+00
rec-554094-dup-0,Princes Bamd,1,10,2011-05-16 163211.963929+00
id-357232,MK-Ultra,1,24,2011-05-16 163211.963929+00
id-727053,Vitium,1,39,2011-05-16 163211.963929+00
id-228602,Highfly,1,44,2011-05-16 163211.963929+00
id-518360,Delly Ranx,1,63,2011-05-16 163211.963929+00
id-64171,Changing Shape,1,33,2011-05-16 163211.963929+00
id-1205505,Dave Hughes  The Renegade Folk Punk Band,1,26,2013-08-14 122434.092401+00
id-1042501,Arrows Down,1,5,2012-08-29 224155.49601+00
id-596621,Avenue,1,18,2011-05-16 163211.963929+00
rec-327855-dup-0,DJ Boon,1,22,2011-05-16 163211.963929+00
rec-327855-dup-1,DJ B0om,1,22,2011-05-16 163211.963929+00
id-1194715,Drifter,1,8,2013-07-21 144053.398403+00
id-1160251,Frühstück bei Stefanie feat. Udo Martens,2,6,2013-05-03 105123.925899+00
id-959640,Jayateerth Mevundi,1,36,2012-03-23 043018.846062+00
id-37909,Squash,1,12,2011-05-16 163211.963929+00
id-570666,GM-Lab,1,18,2011-05-16 163211.963929+00
id-570661,Gnomefoam,1,108,2011-05-16 163211.963929+00
id-570660,Megazord,1,54,2011-05-16 163211.963929+00
id-570663,op.cit.,1,26,2011-05-16 163211.963929+00
id-731418,Otis Read,1,60,2011-05-16 163211.963929+00
id-1199741,The Railway Club,1,12,2013-08-01 174404.718137+00
id-621202,Purple Trap,1,28,2011-05-16 163211.963929+00
id-325105,Deepart,1,42,2011-05-16 163211.963929+00
id-1618780,SwigglesRP,1,32,2016-03-01 055342.793456+00
rec-468086-dup-0,Thr R.A.S.E.,1,9,2011-05-16 163211.963929+00
id-1033488,Reverse,1,34,2012-08-12 074324.015356+00
id-385980,Space Explorers,1,10,2011-05-16 163211.963929+00
id-170813,Trance Pose,1,10,2011-05-16 163211.963929+00
rec-710657-dup-0,Wave Skaves,1,20,2011-05-16 163211.963929+00
rec-710657-dup-1,Wave Slayes,1,20,2011-05-16 163211.963929+00
id-285996,Planet AIDS,1,4,2011-05-16 163211.963929+00
id-2740910,Tylerhateslife,1,8,2020-06-19 211630.391862+00
id-3309672,The Richard Thompson Band,1,32,2022-05-26 182748.049255+00
id-578654,Soul Erosion,1,10,2011-05-16 163211.963929+00
id-353680,Andrew Paul Stanton,1,8,2011-05-16 163211.963929+00
id-1968601,Conures,1,5,2017-03-17 235808.609618+00
id-646323,Apeiron,1,6,2011-05-16 163211.963929+00
id-2688114,nijuu,1,8,2020-04-20 104626.728808+00
id-1391221,Black Werewolf,1,12,2014-11-21 042245.50872+00
id-2537528,P-248,1,4,2019-11-05 103034.493255+00
rec-1003101-dup-1,George Mou2ayek,1,14,2012-06-20 141100.22712+00
rec-1003101-dup-0,George Movzayek,1,14,2012-06-20 141100.22712+00
id-367600,Eristetyt,1,14,2011-05-16 163211.963929+00
rec-623672-dup-0,InVer5us,1,10,2011-05-16 163211.963929+00
id-997121,Kop Diss,1,2,2012-06-05 220846.637338+00
id-123444,Gyjho Frank,1,16,2011-05-16 163211.963929+00
id-123999,2 Digital,1,10,2011-05-16 163211.963929+00
id-997122,Roy Green,1,2,2012-06-05 220846.723518+00
id-181847,Taliándörögd,1,42,2011-05-16 163211.963929+00
id-758989,Kimika,1,32,2011-05-16 163211.963929+00
id-1133014,19 Hz,1,39,2013-02-26 203751.832356+00
id-710215,Soft Speaker,1,20,2011-05-16 163211.963929+00
id-2631400,David Warren,1,24,2020-02-22 120033.130717+00
id-2818316,Millsy,1,4,2020-10-03 213916.67716+00
rec-625421-dup-0,Orchicl,1,56,2011-05-16 163211.963929+00
id-424562,Jasper Leyland,1,72,2011-05-16 163211.963929+00
id-1120356,MiMó,1,10,2013-01-30 190025.048048+00
id-662836,Shruti Haasan,1,18,2011-05-16 163211.963929+00
id-1153781,Estilo Libre  DJ Valdi,2,5,2013-04-17 155538.568184+00
id-637468,Galactus 77,1,16,2011-05-16 163211.963929+00
id-112458,A Visible Boy,1,15,2011-05-16 163211.963929+00
id-788054,Coldstream,1,30,2011-05-16 163211.963929+00
id-788053,Widesky,1,37,2011-05-16 163211.963929+00
rec-990106-dup-0,Mr.Pops,1,22,2012-05-25 061923.358889+00
id-788050,Saturate,1,62,2011-05-16 163211.963929+00
id-767259,Lunar Dunes,1,48,2011-05-16 163211.963929+00
id-760576,Ziggy Was,1,56,2011-05-16 163211.963929+00
rec-2940107-dup-0,IOAN,1,4,2021-02-27 184928.510145+00
id-760572,Ήταν Είναι Και Θα Είναι,1,33,2011-05-16 163211.963929+00
id-842423,Pianoheadz,1,17,2011-07-24 201533.72143+00
id-3071820,Mike Perry Ten Times and Hot Shade ft. whoisFIYAH,4,4,2021-08-16 233358.421597+00
id-477918,Bendengó,1,78,2011-05-16 163211.963929+00
id-311530,Bianca Shomburg,1,25,2011-05-16 163211.963929+00
id-344040,Cold Stagers,1,16,2011-05-16 163211.963929+00
id-867753,Chillbert,1,2,2011-10-09 190007.343476+00
id-565083,Nordmen,1,24,2011-05-16 163211.963929+00
id-470497,Pet Genius,1,33,2011-05-16 163211.963929+00
id-344048,systemwreckingsilence,1,18,2011-05-16 163211.963929+00
id-790875,Madison Guthrie,1,4,2011-05-16 163211.963929+00
id-192740,Demonix,1,74,2011-05-16 163211.963929+00
id-489293,Special Providence,1,157,2011-05-16 163211.963929+00
id-695087,CO-AX,1,16,2011-05-16 163211.963929+00
id-616964,Pegasus Bridge,1,45,2011-05-16 163211.963929+00
id-616961,Quick Addiction,1,12,2011-05-16 163211.963929+00
id-218043,Exmagma,1,114,2011-05-16 163211.963929+00
id-114859,The Super Secret Symphony,1,15,2011-05-16 163211.963929+00
id-1314175,Feint Scars,1,22,2014-05-14 194727.083166+00
id-3150784,Louise Massey and The Westerners,1,39,2021-11-16 121633.865151+00
id-452286,Magnum Opus,1,26,2011-05-16 163211.963929+00
id-292564,Ill Doggy,1,12,2011-05-16 163211.963929+00
rec-238390-dup-0,Eddie Rodnguez,1,21,2011-05-16 163211.963929+00
id-2935364,Ty Fazo  Sha Rackzz,2,1,2021-02-22 023240.476751+00
id-171281,Arkansas State University Wind Ensemble,1,22,2011-05-16 163211.963929+00
id-156020,Tweeter,1,9,2011-05-16 163211.963929+00
id-3295552,SIXMIXSIX,1,21,2022-05-08 110710.747619+00
id-109506,Ghost of the Robot,1,89,2011-05-16 163211.963929+00
id-286284,Miss Bombay 1974,1,8,2011-05-16 163211.963929+00
id-944481,Times Hour,1,25,2012-02-13 202614.314226+00
id-411850,Love Assassins,1,74,2011-05-16 163211.963929+00
id-492546,Clarence Jackson,1,10,2011-05-16 163211.963929+00
id-248412,Dj Effigy,1,4,2011-05-16 163211.963929+00
id-742370,Jazz Miezer,1,6,2011-05-16 163211.963929+00
id-726869,Jordi Domènech,1,8,2011-05-16 163211.963929+00
rec-491327-dup-0,The Rev:ew,1,6,2011-05-16 163211.963929+00
id-748917,Louise  Ferera,1,22,2011-05-16 163211.963929+00
id-720886,The Solace Bros.,1,50,2011-05-16 163211.963929+00
id-9686,Donald L. Pipkin,1,4,2011-05-16 163211.963929+00
id-215024,DJ Pierro,1,41,2011-05-16 163211.963929+00
id-532890,Trash Compactor,1,12,2011-05-16 163211.963929+00
id-1154150,Roughquest,1,8,2013-04-18 090424.92987+00
id-119761,Moments of Soul,1,29,2011-05-16 163211.963929+00
id-975528,Teodulo Naranjo,1,4,2012-04-25 041657.989515+00
id-1203347,Darlene Ahuna,1,26,2013-08-09 011128.155298+00
rec-738786-dup-0,Minhas,1,42,2011-05-16 163211.963929+00
id-739143,Airlord,1,16,2011-05-16 163211.963929+00
rec-1075248-dup-0,Le Petit Peince,1,52,2012-11-02 213203.897376+00
id-975525,Apatzingán Ensemble,1,6,2012-04-25 041657.989515+00
id-975524,Henrietta Yurchenco,1,2,2012-04-25 041657.791951+00
id-1489158,Julian Camarena,1,36,2015-06-08 010910.101288+00
id-975526,Las Hermanas Pulido,1,6,2012-04-25 041657.989515+00
id-307566,Sunsoma,1,8,2011-05-16 163211.963929+00
id-746616,Geoff Knorr,1,443,2011-05-16 163211.963929+00
id-589187,Monday Morning Sun,1,12,2011-05-16 163211.963929+00
id-746613,Vishal  Sonika Jain,1,4,2011-05-16 163211.963929+00
id-590520,Camerata Trajectina,1,56,2011-05-16 163211.963929+00
id-494231,aka The Junkies,1,34,2011-05-16 163211.963929+00
id-1114033,Grenz  Skaarung,2,6,2013-01-18 221303.435174+00
id-3306477,burbank,1,4,2022-05-22 101345.968711+00
id-247494,Ilogik  Bazooka Joe,1,38,2011-05-16 163211.963929+00
id-3306475,Valley Swerve,1,4,2022-05-22 100942.058338+00
id-1226250,Ancient Flame,1,36,2013-10-13 073346.985887+00
rec-479632-dup-1,Attoas,1,12,2011-05-16 163211.963929+00
rec-479632-dup-0,Attia5,1,12,2011-05-16 163211.963929+00
id-551577,Tom Wieland,1,2,2011-05-16 163211.963929+00
id-6596,Team Demolition,1,12,2011-05-16 163211.963929+00
id-544111,Kratarknathrak,1,40,2011-05-16 163211.963929+00
id-708522,Dave Decase,1,4,2011-05-16 163211.963929+00
id-708521,Jeff Haze,1,30,2011-05-16 163211.963929+00
id-3304182,Ends 84  Kabelle,2,4,2022-05-19 190656.450357+00
id-532090,DJ Flaver,1,10,2011-05-16 163211.963929+00
id-114507,Oversize Pussy,1,18,2011-05-16 163211.963929+00
id-368858,Borngräber  Strüver,1,12,2011-05-16 163211.963929+00
id-114508,Stanley Conaway,1,16,2011-05-16 163211.963929+00
id-260157,Sermon,1,22,2011-05-16 163211.963929+00
id-548674,White Light Circus,1,34,2011-05-16 163211.963929+00
id-2380545,Skallee  Wagz,1,16,2019-03-06 025318.277882+00
id-706054,Chris Sorbello,1,16,2011-05-16 163211.963929+00
rec-1187097-dup-0,Mixhigama,1,44,2013-07-03 202035.262925+00
id-1351027,Premier Quartette,1,72,2014-08-17 140151.314754+00
id-268364,Bagakid,1,4,2011-05-16 163211.963929+00
id-80367,Eskovah,1,16,2011-05-16 163211.963929+00
id-132442,Child Support,1,32,2011-05-16 163211.963929+00
id-600503,sun3 FielD,1,2,2011-05-16 163211.963929+00
id-861758,Abermensch,1,26,2011-09-25 183240.370241+00
id-361129,Brasilia Modern Six,1,26,2011-05-16 163211.963929+00
id-217887,A Bullet for the Family Traitor,1,10,2011-05-16 163211.963929+00
rec-612923-dup-1,Fúne1>re Hate,1,10,2011-05-16 163211.963929+00
id-630653,av3rs1on,1,31,2011-05-16 163211.963929+00
id-217884,The Daughters,1,40,2011-05-16 163211.963929+00
rec-330983-dup-0,Dajke,1,10,2011-05-16 163211.963929+00
rec-330983-dup-1,Dan1<e,1,10,2011-05-16 163211.963929+00
id-243586,A Place Tomorrow,1,10,2011-05-16 163211.963929+00
id-1049299,Rush,1,2,2012-09-12 050116.497237+00
id-1049298,Slam Jr.,1,2,2012-09-12 050116.497237+00
id-160524,Devize  3A,1,14,2011-05-16 163211.963929+00
id-136564,W. Lee ODaniel and His Hillbilly Boys,1,35,2011-05-16 163211.963929+00
id-729586,Wagabond,1,8,2011-05-16 163211.963929+00
id-347043,Dennis Hansson,1,20,2011-05-16 163211.963929+00
id-405351,Bolaji,1,34,2011-05-16 163211.963929+00
id-2939850,Gemi,1,99,2021-02-27 134026.951192+00
id-778035,The Big Money in Jazz Band,1,50,2011-05-16 163211.963929+00
rec-739621-dup-0,Finmeyerkes,1,90,2011-05-16 163211.963929+00
id-502823,Dannys Last Dance,1,8,2011-05-16 163211.963929+00
id-246546,Funky Terrorist,1,12,2011-05-16 163211.963929+00
id-294990,Puzzleweasel,1,39,2011-05-16 163211.963929+00
id-682707,Moran and Mack,1,12,2011-05-16 163211.963929+00
id-73031,Loose Joints,1,134,2011-05-16 163211.963929+00
id-907408,serv2r,1,12,2011-12-30 035521.270032+00
id-1259177,Desperate Executives,1,4,2014-01-09 042349.319019+00
