place,gid,name,place_type,address,area,coordinates,ended
id-22043,9d63b8bea73542408fd465d66a622ff0,Eagle Oaks Golf  Country Club,Other,20 Shore Oaks Dr Farmingdale NJ 07727 United States,id-115443,,f
id-56977,213eec9bb8ae4039ac90fe779b96fb10,Hard Rock Café New Orleans,Venue,125 Bourbon St New Orleans LA 70130,id-12021,,f
id-4173,89a3e88ea7f347078584aba2b0a7dc0f,Государственный дом радиовещания и звукозаписи студия 5,Studio,Малая Никитская ул 24,id-2429,55759167375875,f
id-21483,d2f11c4e819c48b69c70e712fd92ad46,Cox in Hell Studio,Studio,,,,f
id-51570,d0c339bf5fb04e759a3a86edc453d87a,Straight Theater,Venue,1702 Haight St,id-7022,37769773122450603,t
id-26653,72660b677d52430eb43965b5f98449b8,Walmart Arkansas Music Pavilion,Venue,5079 W Northgate Rd Rogers AR 72758,id-5346,3630292941838,f
id-13172,0f04d80d6e964ba3abd9f86e94abae7d,Harveys Lake Tahoe Outdoor Arena,Venue,Highway 50 at Stateline Avenue Lake Tahoe NV 89449,id-115962,38953755119910444,f
id-17902,d31ac53665d64a619f9bfccee546b1bc,John Hansard Gallery,Venue,,id-3992,,f
id-49253,4586359ab816408bb5437ef60cf47e20,Соль,Venue,Профсоюзная ул 22 Казань 420111,id-86219,5579133849115922,f
id-24028,d0363a4d1e064cf581e016bda5c03dec,TMMP Studios,Studio,,id-1178,,f
id-11357,3a372e1edccf4e99a321c9be65687ceb,Sacramento Horsemans Club,Venue,,id-7328,,f
id-6762,fcbb29497b394cdaa5251bbdcb40b8b4,ZOZOマリンスタジアム,Stadium,千葉県千葉市美浜区美浜1番地,id-11880,35645239140030922,f
id-11436,bb8249b7e36f471d865d375677d26d5f,Dream State,Studio,,id-30644,,f
id-23932,5832a891e1b543578e8b5d3f2d9cb269,Château des Chats II,Studio,,id-22399,,f
id-35495,9471b06cce8548558ba676d089c1b95e,Malkin Bowl,Venue,610 Pipeline Rd Vancouver BC V6G 3E2,id-5212,49298773123133435,f
id-24278,eeeb077ff76b4488af45de6ce53e2836,Secret Studios,Studio,,id-7737,,f
id-19789,fb55b1ac9645429092f6a33b5f2d3416,Cafe Al Dente Studios,Studio,,id-115565,,f
id-11294,36c3f5fee83a4c2ab3bbbd8e5350003d,Felsenkeller Leipzig,Venue,KarlHeineStraße 32 04229 Leipzig,id-7289,5133276712338521,f
id-17549,7b6065701d0c4e0f9cc650b948804e5f,SOMA Studios,Studio,,id-1178,,f
id-13566,3ba5ed02245b41d8ac47568c800229b0,FranzAlthoffBau,Venue,,id-7948,,f
id-53781,e272c7832a59499b9136f2a6bafd8301,The Loft,Studio,,id-30601,,f
id-20478,7165871f4a634016b59b119e1c9c6110,Antrim Residence,Other,Red Bank NJ,id-44419,,f
id-2213,2895ca60b73344149da005d384186156,Philharmonie Luxembourg,Venue,1 Place de lEurope 1499 Luxemburg City Luxembourg,id-67449,496183336142222,f
id-45970,a27d583a70984cf29e8088431f70c73f,스튜디오 공,Studio,,id-113,,f
id-18477,5e846ee5f97d429ebfa47b849d4d2a1b,Acyclic Systems,Studio,,,,f
id-24579,91f824338ccb4d4aa3681f51323bb940,Tropical Disease Mobile,,,id-100792,,f
id-8010,7c97725bc40c462db050ab6423560546,Formation Studios,Studio,,id-221,,f
id-38552,5b38919fca6b4179aa51ddc4b56c2b87,Landesstudio Kaiserslautern des SWR,Studio,,id-22258,49451777683,f
id-40205,249e401b449444c483cf64f910b940c1,KFJC,,,id-82351,3736111221284,f
id-35027,e2c5ed248504425cbda92240a47b2f59,Calibrated Recording,Studio,,id-5303,,f
id-48176,940d583981e64dcfb5d1899997928645,Olimpo,Venue,Av Vicente de Carvalho1450 Vila da Penha 21210154 Rio de Janeiro RJ Brazil,id-5161,2284234243299167,t
id-56317,a1ff3a4798a141d3a3a88b0dc7b5d8e4,Glass Hand Studios,Studio,,id-5282,,f
id-1050,11f16f1cf2504b6586f0ea328b87bb55,Kleiner Konzertsaal,Venue,Rosenheimer Straße 5 81667 München,id-7710,481313211590463,f
id-46850,d78c72320e8443d7b5d9009c8a16bfd4,Stadthausgalerie Münster,Venue,,id-5131,,f
id-29526,8d7fe96815854769bc72ebf0388110b6,Teatro Rossini,Venue,,id-14227,,f
id-5582,3e83afb962b04c2ba87bdd5308a69cb5,Astoriasali,Venue,Iso Roobertinkatu 14 FI00120 Helsinki Finland,id-7713,6016350324942328,f
id-21681,3895b49d440740a4a69d88ba75de741a,Lydetaten,Studio,,id-160,,f
id-5061,21826f18c0504eebb3408244f84c0061,Brilliant Studios,Studio,,id-7022,,f
id-11658,f776155977cf4cdc9835e9adfabf27cb,ExtraMile Arena,Indoor arena,1910 University Drive Boise ID 83725,id-5251,43603567116198892,f
id-11203,16d4b88d8f7647f3a5cbcf5de1cdc976,First Unitarian Church,Religious building,2125 Chestnut St Philadelphia Pennsylvania,id-7707,39952122751766,f
id-34038,9b4e1bbe0ee84d6cb59af12a7bf4672a,MS Auditorium,Venue,,id-5197,,f
id-18553,f266709858b14b4fafbd86f79cd93c30,Igloo Audio Factory,Studio,,id-13929,,f
id-32617,63b0aad4fe704268a810204869c21b08,卜公碼頭,Other,Central Hong Kong,id-96,2228261141583,t
id-40970,98618edcad994152827ec54d24f7e7a5,SB Studio,Studio,Località Vescherana 1 55020 Molazzana,id-118933,4407579810425797,f
id-37957,6b396f09f66b41d8b7201e3488e327f2,Au chat qui pêche,Venue,,id-4434,,f
id-41428,c4b44893613e403282be2a3238809208,Sala Canciller,Venue,Calle Alcalde López Casero Madrid Spain,id-9413,,t
id-39113,adbd0c967e7141159a05c497df1c5300,SchwuZ,Venue,Rollbergstraße 26 12053 Berlin,id-326,524795813430829,f
id-28559,f9e0368a4b3c4a2db987399b516bc7d6,BernHaus Studios,Studio,,,,f
id-38450,559492d0dff945d3a71fb5d3b0be2772,Centro de Convenções de Pernambuco,,Av Prof Andrade Bezerra,id-633,,f
id-10500,f95b89e19fae40878ddbbeae80c5650e,Sunswept Studios,Studio,,id-7703,,f
id-39876,7be766e6ca5a4d328365fd9064095eb8,Chiesa di San Francesco,Religious building,Via F Baratto 36015 Schio VI Italy,id-18717,457183113581,f
id-15763,502f23165b42403782d01ea6bbb8589a,Frederick Fennell Hall,Venue,,id-5558,,f
id-29867,9a69119357fb492789c186e57b507724,The Owls Nest,Studio,,id-266,,f
id-49128,2c7f4e68b18144439252da36e997a066,SonicImpulse Studio,Studio,Weserstraße 5 D12047 Berlin Germany,id-326,,f
id-18044,d74d7ca163ff4237b7d9806272228ee4,Nagelstudio,Studio,,,,f
id-24113,7eaaa3a883bd40bdbca662361f9c0744,Hard Rock Hotel  Casino Tulsa,Other,777 W Cherokee St Catoosa OK 74015,id-27685,3616533995764869,f
id-42927,289fad1e3a404cf5984470fc51e5e619,Mount Sinai Morningside,,30 Morningside Drive NY 10025 US,id-10862,40805573961806,f
id-8426,5c57a6bb38c743d1920ac5d9a91619a2,Schauspiel Leipzig,Venue,Bosestraße 1 04109,id-7289,5134075412369613,f
id-28338,0ff9919373a740ccaafa32f0bbc6b990,Golden Room Copacabana Palace Hotel,Venue,,id-5161,,f
id-41256,b18f1023f1c04fbf86fa9ec4e31636dc,Église SaintAndré,Religious building,35 Avenue Jean Jaurès,id-68605,492591674041389,f
id-44485,0ae7c344d9444f04a0ca0d39ad2269ab,Victorian College of the Arts,Educational institution,,id-5121,3782481449702,f
id-15797,44a49760f5e1427cb4135292253e190a,Schlosstheater Schwetzingen,Indoor arena,Am Schloß Schwetzingen 68723 Schwetzingen Germany,id-81,493853898568639,f
id-38775,2e3913ac997741dab5b4d85be1e04b0b,RTL House,Other,2 avenue Jacques Georgin Schaerbeek,id-105393,,f
id-35597,40c7c54226754c45902b85af77feb688,TMFStudio,Studio,,id-106242,,f
id-12288,087d8c400c1c48f09b8eb549c7e455b9,Ravnaberg Studio,Studio,,id-115866,,f
id-3666,9b06b8dc14e4450cb025e280574b844f,St Nikolai Wismar,Religious building,StNikolaiKirchhof 15 23966 Wismar,id-70176,538956114655,f
id-13607,e60f5d2f2e4f4a2387f8d9af7c18d6cd,The Tabernacle,Venue,35 Powis Square off Portobello Road London W11 2AY,id-38581,515170320201985,f
id-16016,3f19c216aa6e4fd4affd63eff824616c,Guelph Lake Island,Other,7743 Conservation Rd Guelph ON N1H 6J1,id-68698,4359676480243612,f
id-50485,b5ce6758d9c04069982ba25097276d41,∠Rスタジオ,Studio,,id-107,,f
id-29694,1c8c4354ce3b437c8536432ed4c851b5,La Lavanderia Studio,Studio,,id-14818,,f
id-56781,554c35890b564c9fa07267262fac1730,Blindspot Studios,Studio,,id-269,,f
id-55122,0f617433e63446b1962e405a31c47e74,Artevelde Hogeschool,Educational institution,,id-7982,,f
id-2723,44e1a1095e1f4fc29649d13538ce525a,Milwaukee Ale House,Venue,233 North Water Street 1,id-12057,4303344387909438,f
id-809,a9d259abbb354181b64aa0357ad02d8b,ハーモニーホール座間,,神奈川県座間市緑ヶ丘112,id-11537,35489444139407361,f
id-5178,577e3e7235b5484bbad1b9d2816d839a,Rainbow Studios,Studio,,id-7710,,f
id-15989,24c076b2acdb4d07b546c3c2395e0289,Mixing Room Studios,Studio,,id-7703,,f
id-30172,95dd550d2e7341e486249a5e69977cd8,Teatro Civico della Spezia,Venue,,,,f
id-20176,4c7a5465f8c346c2b1cc071554325828,An Club,Venue,Σολωμου 1315 Εξάρχεια 10682 Athens Greece,id-12762,3798644723733392,f
id-2125,738fb62be4bb4c4f8837e5d7578135e5,Studio D Recording,Studio,425 Coloma Street Sausalito CA 94965,id-59328,37868798122502624,f
id-13553,a642629b1f844f68b8ace3732f46fac9,Thalia Kino,Venue,Görlitzer Straße 6 01099 Dresden,id-7291,5106682313754261,f
id-15995,79dceadb282647249ad9f5bfc858bff1,Mølla Studio,Studio,,id-12730,,f
id-36550,64790218738b45ca8947cffb05f1b175,Interlochen Arts Academy,Educational institution,,id-118607,,f
id-5080,c903d82e33e340f99bb7012c511c16ed,OneOne Studio,Studio,,id-7954,,f
id-20698,581b3ffb9b2d4c7a8f6148736f5b910c,Erock Studio,Studio,,,,f
id-43189,3fb384b984c54e4f9f6067646cb90504,dada,Venue,Гороховая улица 47,id-2450,5992754830323238,t
id-53770,2d557b93ab7c45d7812a4a7817c3718e,Red Barn,,,id-40602,,f
id-35950,087cedd28eb64067be714707c9951944,Trib Total Media Amphitheatre,Venue,125 West Station Square Drive Pittsburgh PA 15219,id-7961,4043694480010833,t
id-30219,6cfd57e903d9474b90069c183bdb6850,Mesa Recording,Studio,,id-5213,,f
id-36875,69d8d6dda6b34be38aa4cde58334dbb7,Labor Temple,,,id-5239,,f
id-21576,c0b5cf4091f941898019d4b51c486772,Chab Mastering,Studio,35 Rue des Annelets 75019 Paris,id-4434,,f
id-30364,91f867aae558417ca1cbe7ed9abf25e6,Empty Studios,Studio,,id-22867,,f
id-29181,b9ec000657884b47bf28f2bcea075a5b,Horta Hall,Venue,,id-1793,,f
id-29029,84913170b91c4a5a98935f702ab383c4,Classic Sound Ltd,Studio,,id-1178,,f
id-42243,2cca9b4964264fbeb949c8d359bb1e2a,Grand Cru Studios,Studio,,,,f
id-30450,ad5762a1ed3d461ba7144c83a680a1dc,Palace Music,Studio,,id-5114,,f
id-53647,f9379bfd7ab34b7dac1be9a367c75ff0,StuStuStudio,Studio,,id-7703,,f
id-39107,a08c60c1773d4977969dc35802295002,Two States Audio,Studio,,id-5099,,f
id-46521,de5fc21fafac4aa3bb0e5728fd85ff96,Parkhill Studios,Studio,,id-115961,,f
id-36459,f1a0e013c6d64dbe97fe8123823de6b5,Electronic Music Studio of Washington University,Studio,,id-7952,,f
id-28504,7b90125558644b76bf819fa57f5845b3,Market Stage,Venue,,id-26579,,f
id-35387,3400f1eeb92a4b549e060dfaaf79f102,SoundartRecording Studios,Studio,Am Stadtwald 1 06862 RosslauDessau  Elbe,id-7321,,f
id-45333,0ffbea01e2cd4840a0dd80d3f59bd8e2,SDFX Studios,Studio,,id-12906,,f
id-14292,0be55b4e6a6d4b5592f8f7f0093ee06c,TOM·TOM STUDIO,Studio,〒1500011 東京都渋谷区東31419,id-116890,35651323139707295,t
id-26623,a0b9a40216e0483b92c92ff2095c572b,The Rosemount Hotel The Main Room,Venue,459 Fitzgerald St North Perth WA 6006,id-7280,3193092411585891,f
id-48576,647d42d4e59e47cb93e7f9b2981be64b,Seminar Bern Musematt,,,,,f
id-35811,9e239cd4b8f547489611c77cdeaefcc3,Kunsthalle Wien,Other,Museumsplatz 1 1070 Wien Austria,id-112783,4820294816357993,f
id-42734,120fa6d50f4c475abfc400621004c08b,Auditório Ibirapuera,Venue,,,,f
id-52384,a5648b938b3449768e6b031015788302,Andys Bar,Venue,122 N Locust St Denton TX 76201,id-22162,332154219713216,f
id-28509,f705f747207847eaa6c2018e744db192,Audio Matrices de Venezuela CA,Studio,,id-228,,f
id-28234,3c9354d7f78341eeac54df76001cd409,Studio 38,Studio,Getinge,id-481,,f
id-32571,517214bed9da49b39933aadb260b7e7c,Sound Circle Studio,Studio,,,,f
id-31584,327e837734234651ab8d38f416069228,The Basement,Venue,Marsh Street Hanley StokeonTrent ST1 1JA,id-90855,53024055218058,f
id-25512,ac7b9506dec94afea3c1767787f0abf0,Newtown Community  Cultural Centre,,Cnr Rintoul  Colombo Sts Newtown Wellington New Zealand,id-31090,41312514174778785,f
id-44949,53d3978a0b0a4ba0b9f61e6cd470da08,Le Baril Roulant,Venue,1885 Chemin du Village MontTremblant QC J8E 1K4 Canada,id-9250,,f
id-54185,bfa00893f37348f38574081b0f509873,Ito Gakki 3F,Venue,,id-5534,,f
id-19788,d765d76b49b14e3d9c01e6ecfdc1afcb,The Love Den,Studio,,id-116482,,f
id-55845,a7b238cfc1074c93b2c16d724cecba9f,Meigasound,Studio,,id-12823,,f
id-7513,7484cbf3d16742a3acca3a65a5058f94,MusicBrainz Summit 14 HQ,Other,Danshøjvej 42 2500 Valby,id-7712,5566217612490344,t
id-55566,d957e9b94e974e6a81b3e6721b34db2b,West Sound Studio,Studio,,id-102430,,f
id-34472,748ba9cdbd174fd4b1ef4dc312a376cf,DangStudios,Studio,,id-22162,,f
id-53567,7e7fd9f1b60c4bcfaafaf1179ee586e0,Taller Blanco,Venue,,,,f
id-53322,558504423409420f9d9b67958e4b3920,Indie King,Studio,,id-5114,,f
id-34513,7ba039c381df45f3a0431cfa8b1c438d,Stereo Sound Studios,Studio,,id-7020,,t
id-54820,1c204399735b4a25bc9c268f608227f7,Hickory Sound Recording,Studio,,id-21907,,f
id-16389,be4b7e29d7814f6c962ea6cafcbe81f8,Bürgerhaus Welkers,Venue,Hauseller 8 36124 Eichenzell Germany,id-72350,5047962972277,f
id-34626,af744eb8a05c41df9124ddd3247a1a1d,Teatro Comunale Alighieri,Venue,Via Angelo Mariani 2 48121,id-22604,444172122011,f
id-39256,e962386619a84514b1042109d2b74100,The Sultan Room,,234 Starr St,id-10861,,f
id-45641,1e12914d892b471cb2915b5120e0801d,Schwabinger Bräu,Venue,Leopoldstraße 82 80802 München Germany,id-7710,4816122115865,t
id-32228,eaf2eaea566c43848b9a8bd044cf27e7,Richmond Recorders,Studio,,id-5121,,f
id-50484,67e38fb50a294a09935f679b539aae72,Studio Salam Aleikum,Studio,,,,f
id-35966,651e3ac65df04b25842ae2d8d5383ee4,Partille Arena,Indoor arena,Arenatorget 2 433 35 Partille Sweden,id-12836,577400212116962,f
id-8544,89ba30b5deb344f88f855f2dcfa45f3c,Theater Marl,Venue,Am Theater 1 45768 Marl,id-69497,516527177089658,f
id-12890,f77c058f89174b49b165c4df4c739779,Cains Ballroom,Venue,423 North Main Street Tulsa Oklahoma,id-5296,3616095995994737,f
id-13533,91b167176a4e4879b36b2f237a94cc3d,Palco Street Dance,Venue,,id-5161,,f
id-42678,eca51586a3f34f299989fcd13fea1820,Gyllenbergsalen,,,id-7713,601791249222,f
id-13157,e55158efbdd44d439ef74e7c5219613e,AlgoRhythms,Studio,,id-7020,,f
id-15152,92362f501f9d4a58b110c160638e0edf,Bohemian Grove,,6664 Grove St,id-10861,,f
id-49828,2c938106a4f04e82aef693551f0f27a2,House of Leisure,Studio,,id-9655,,t
id-15953,205ef31132804ec1b13c14e2754a6bb9,Fast Forward Studios,Studio,,id-653,,f
id-52130,e6a20b5cabfd40bda8a208cea8d7f667,Studio Ébène,,,id-29463,,f
id-53396,c11bbacded0c42eb9865d1e97ec0d84b,Sertso Studio,Studio,35 Birch Ln Woodstock NY 12498 United States,id-59394,42029427741062,f
id-31743,0e8fac07d9b347fb8999bc1ba9897bc3,Abbazia di Santa Maria in Silvis,Religious building,,id-20072,458483128158,f
id-29955,bda7277fab534e22b5aa530d8134481b,Crowdspacer Studio,Studio,,id-10861,,f
id-24452,7f538a94feaf4d18b85c99ba80834e40,Found Sound,Studio,,id-7022,,f
id-28348,50a3811d3dda4a0fa180a44672517f40,Muzej suvremene umjetnosti,Venue,Avenija Dubrovnik 17 10000 Zagreb,id-1872,457788159818,f
id-54408,6c96af2a34df4a15b0daf1e7688661b2,Boxwood Studios,Studio,,,,f
id-48973,7a15946b43704822ac3f6153f7d01a49,StPetrusKirche,Religious building,,id-8908,,f
id-55094,46b53692ba21472180821cbc24ad9c87,Art of Buna,Venue,Genter Str 26 50672 Köln Germany,id-7954,509395636935553,f
id-22551,5c88229eed604531a39ed4a0c06dbcc2,Domination Studio,Studio,,id-2159,,f
id-12373,efca4e1760c142aabdd395661010602b,Raintree Cafe,Venue,220 King St N Waterloo ON N2J 2Y7,id-115885,4347529180524457,f
id-4886,7b9713133ff74950888f9f6585ceac06,SHINJUKU LIQUIDROOM,Venue,〒1600021 東京都新宿区歌舞伎町1201,id-116767,35695843139701491,t
id-46747,9f5ce7f877df49bfae945bb4c363972d,The Lovely Light,Studio,,id-10861,,f
id-21225,84c7c91e35934fefb6e0f9cbbb35ca8a,Century II Performing Arts  Convention Center,Other,225 W Douglas Ave Wichita KS 67202,id-7749,3768487697340283,f
id-53498,5b1ca96ec1b14707a9da354035f8d48c,Le Mobile,Studio,,id-73,,f
id-13516,b6b7440db911483dbe3ba1c87d0ed081,JOE eV,Other,Lindenstraße 4 45739 OerErkenschwick,id-69661,516284287260831,f
id-46926,d0abc42271db4c1e8e7f5c3e361981d4,Place de la Gare,Other,Place de la Gare 59000 Lille,id-12084,506366133069651,f
id-48287,b585606515454fa5847ab52631867aa9,Metal Box Studio,,,id-397,,f
