artist_credit,position,artist,name
id-465717,0,id-465717,Mieko Shimizu
id-360187,0,id-360187,OJM
id-22065,0,id-22065,Paul Desmond
id-184621,0,id-184621,Preston Love
id-962577,0,id-879511,Victory in Numbers
id-139176,0,id-139176,Annie
id-133377,0,id-133377,Towering Inferno
id-1155151,0,id-997012,Dagobert
id-3306672,1,id-1097108,Majoe
id-3306672,0,id-1033624,Kurdo
id-46693,0,id-46693,The Handsome Family
id-73739,0,id-73739,The Rugburns
id-129212,0,id-129212,Northern Picture Library
id-114093,0,id-114093,Imagine This
id-666836,0,id-666836,Ross Hardy
id-104836,0,id-104836,Hotel Hunger
id-49010,0,id-49010,Alternative TV
id-1081811,0,id-609158,İlyas Tetik
id-129979,0,id-129979,Pomeroy
id-45713,0,id-45713,The Count Basie Trio
id-1014172,0,id-113441,Sun YanZi
id-771883,0,id-771883,中西保志
id-146068,0,id-146068,五月天
id-1033012,0,id-916267,Luca Brichese
id-70057,0,id-70057,DJ Paul Elstak
id-3248,0,id-3248,Luciano Pavarotti
id-975072,2,id-863382,Rostislav Merkulov
id-975072,0,id-122594,Tõnis Mägi
id-975072,1,id-743487,EREO
id-9555,0,id-9555,喜多郎
id-120178,0,id-120178,Figure Four
id-865671,0,id-830764,BEK
id-303,0,id-303,The Beatles
id-31389,0,id-31389,Annihilator
id-665867,0,id-665867,The Texas Drag Queen Massacre
id-308125,0,id-308125,Ardecore
id-1811,0,id-1811,Roxette
id-82305,0,id-82305,Images
id-261245,0,id-261245,The Count Basie Orchestra
id-5199,0,id-5199,The Heptones
id-820488,0,id-40270,真田アサミ
id-820488,2,id-169887,氷上恭子
id-820488,1,id-318061,沢城みゆき
id-277455,0,id-277455,SFH
id-1192146,0,id-902742,Neako
id-2594,0,id-2594,Compay Segundo
id-815491,0,id-653338,Peter Northcote
id-815491,1,id-718742,Lindsay Jehan
id-79055,0,id-79055,Soulful Dynamics
id-197237,0,id-197237,Craft
id-187683,0,id-187683,Grooveminister
id-1439870,1,id-1187850,Christian Tramitz
id-1439870,0,id-980806,Rita Falk
id-624488,0,id-624488,Light in Your Life
id-710630,0,id-710630,Key to Arson
id-806808,1,id-422130,Peak
id-806808,0,id-717327,Boom
id-279702,0,id-279702,Jeff Loomis
id-603967,0,id-603967,The Spittin Vicars
id-776260,0,id-776260,Atlantic Shore
id-11650,0,id-11650,The Smashing Pumpkins
id-837292,0,id-814425,Azabache
id-51744,0,id-51744,Don Johnson
id-17,0,id-17,Bob Dylan
id-1615,0,id-1615,Jars of Clay
id-3416,0,id-3416,Billie Holiday
id-6867,0,id-6867,Liam Clancy
id-298,0,id-298,Bruce Cockburn
id-73621,0,id-73621,Lewis Taylor
id-3306874,0,id-2340818,Thorsten Nesch
id-35788,0,id-35788,The Templars
id-135758,0,id-135758,Tactical Sekt
id-444761,0,id-444761,King Midas Sound
id-201323,0,id-201323,Chali 2na
id-24108,0,id-24108,Lloyd Price
id-115426,0,id-115426,The Bongos
id-1485649,0,id-1239412,Sudden Death
id-518539,0,id-518539,Blasé DeBris
id-6225,0,id-6225,Hugh Mundell
id-46373,0,id-46373,Kevin Manthei
id-70341,0,id-70341,Bethany Curve
id-912892,1,id-80665,Ali B
id-912892,0,id-163726,Akon
id-912892,2,id-259918,YesR
id-624088,0,id-624088,Nicki Minaj
id-1068875,0,id-935779,Emile Barnes
id-190212,0,id-190212,Auróra
id-2282911,0,id-1685073,ЛАУД
id-806261,1,id-452920,Steve Soto
id-806261,0,id-714227,Pinch
id-16172,0,id-16172,Dionne Warwick
id-757274,0,id-757274,Ada Montellanico
id-105725,0,id-105725,no artist
id-81539,0,id-81539,Teresa Brewer
id-429031,0,id-429031,Varetta Dillard
id-67835,0,id-67835,Twilight Circus Dub Sound System
id-551882,0,id-551882,Jaime Brockett
id-607709,0,id-607709,The Bitter Tears
id-659405,0,id-920785,Curtis Schwartz
id-486532,0,id-486532,Janet Evanovich
id-1818,0,id-1818,Tom Jones
id-436813,0,id-436813,The Glory
id-2538628,0,id-645855,Martin Sonneborn
id-2538628,1,id-1889118,Martin Wehrmann
id-332054,0,id-332054,Bogs Visionary Orchestra
id-737576,0,id-737576,Shelling
id-35912,0,id-35912,The Saw Doctors
id-177681,0,id-177681,Moonflowers
id-1247069,0,id-1066429,Bordelune
id-511082,0,id-511082,Chaos Royale
id-2820974,0,id-2052068,Filicophyta
id-2507,0,id-2507,XDream
id-737792,0,id-737792,Dětský sbor Prážata
id-420440,0,id-420440,ehafh
id-182836,0,id-182836,笠原弘子
id-289744,0,id-57788,Florian Ast  Florenstein
id-322526,0,id-322526,Beach Bumpers United
id-504144,0,id-504144,Tetine
id-682284,0,id-682284,Jean Yves Rigo
id-79083,0,id-79083,Christian Smith  John Selway
id-181168,0,id-181168,University of Notre Dame Marching Band
id-132698,0,id-132698,Violeta Parra
id-1217961,0,id-55083,オフ・コース
id-171101,0,id-171101,Percee P
id-2209708,0,id-1657639,Flash Flood Darlings
id-2373291,0,id-1782914,Lotek Cruiser
id-79821,0,id-79821,Numbers
id-406549,0,id-406549,Long Distance Calling
id-2486980,0,id-1763498,Delaporte
id-35083,0,id-35083,Derb
id-161430,0,id-161430,Feuerhake
id-421380,0,id-421380,The Harlem River
id-491779,0,id-491779,KZ Kombination
id-365078,0,id-365078,Escape the Fate
id-23096,0,id-23096,Tom Astor
id-196017,0,id-196017,Charlotte Gainsbourg
id-649430,0,id-648648,Isom J Fontenot
id-154853,0,id-154853,The Bluerunners
id-5224,0,id-5224,Manfredo Fest
id-23,0,id-23,Tom Waits
id-1129507,0,id-23610,Óscar Chávez
id-820421,1,id-717694,David Rogers
id-820421,0,id-711254,Paul Shaw
id-1173242,0,id-809237,Kaatje
id-1193483,0,id-1026378,Luca Rovini
id-938,0,id-938,Eric Clapton
id-241616,0,id-241616,Tomorrows Children
id-1710,0,id-1710,Chuck Berry
id-93814,0,id-93814,GoGoGo Airheart
id-3026388,0,id-2180225,Shirese
id-1175080,1,id-22077,Earl Klugh
id-1175080,0,id-130626,Hubert Laws
id-173767,0,id-173767,Max Bygraves
id-129871,0,id-129871,John and Mary
id-2378079,0,id-1786462,Brittany Anjou
id-35088,0,id-35088,Budka Suflera
id-282380,0,id-282380,Chłopcy z Placu Broni
id-190,0,id-190,Pearl Jam
id-35179,0,id-35179,スピッツ
id-56238,0,id-56238,Binkey Kok Publications
id-1124401,0,id-731040,Jail
id-374041,0,id-374041,Bodycode
id-260042,0,id-260042,Alexander Klaws
id-1043913,0,id-922709,Irena
id-697063,0,id-697063,Rangers  Plavci
id-808449,1,id-709163,Peter Boyes
id-808449,0,id-530566,Oli Silk
id-636240,0,id-636240,Morgana
id-151455,0,id-151455,Los Fastidios
id-852515,0,id-823502,Lotus Eaters
id-122160,0,id-122160,Kommil Foo
id-56502,0,id-56502,Edera
id-71715,0,id-71715,Will Young
id-135990,0,id-135990,Maho Neitsyt
id-54,0,id-54,Nirvana
id-829425,0,id-789072,James Joseph Kalamasz
id-829425,1,id-125188,Bob Taylor
id-286741,0,id-286741,Binsey Poplars
id-12441,0,id-12441,Georges Bizet
id-805755,0,id-678542,Will Severin
id-805755,1,id-257773,George David Weiss
id-2601,0,id-2601,Blind Guardian
id-47393,0,id-47393,ProjeKct Four
id-151300,0,id-151300,Ария
id-906603,0,id-20670,Godhead
id-1178874,0,id-1016817,Moconorb
id-393584,0,id-393584,ПТВП
id-932588,0,id-39152,And You Will Know Us by the Trail of Dead
id-412048,0,id-412048,Thomas Quasthoff
id-1319915,1,id-479739,William Stromberg
id-1319915,0,id-961763,John Morgan
id-1405108,0,id-1181479,Puppet Masters
id-127,0,id-127,James Taylor
id-1028630,0,id-780631,Erik Ekholm
id-40061,0,id-106483,Billy Fury
id-162645,0,id-162645,Volkan Konak
id-440440,0,id-440440,Jim George
id-12692,0,id-12692,Gibson Brothers
id-147690,0,id-147690,Velour 100
id-237058,0,id-237058,HypoFixx
id-306650,0,id-306650,Nebelhorn
id-361994,0,id-361994,Orquesta Uribichá
id-327461,0,id-327461,Revulsion
id-203122,0,id-203122,Office Building
id-46945,0,id-46945,Jacques Loussier
id-104720,0,id-104720,Harrie Jekkers
id-2652525,0,id-1947399,Maricarmen
id-631689,0,id-631689,Rickey Rush
id-292377,0,id-292377,Adrienne Pierce
id-3181,0,id-3181,Das Ich
id-357808,0,id-357808,Jack Benny
id-544015,0,id-544015,Two Toes
id-142599,0,id-142599,Tyler Bates
id-66412,0,id-66412,Drum Theatre
id-796616,0,id-796616,Stichprobe
id-1190940,0,id-376560,Stig
id-6238,0,id-6238,Steeleye Span
id-1188294,0,id-1022609,Ars Macabra
id-433936,0,id-433936,US Air Force Band of MidAmerica
id-2557,0,id-2557,Syd Barrett
id-313164,0,id-313164,Frank Turner
id-131300,0,id-131300,Dodd Ferrelle  The Tinfoil Stars
id-2286545,1,id-1717039,Porcha
id-2286545,0,id-73815,Bone Thugs‐n‐Harmony
id-7262,0,id-7262,Spear of Destiny
id-151899,0,id-151899,Misconduct
id-817008,1,id-658524,Francis Lockwood
id-817008,0,id-88012,Didier Lockwood
id-683689,0,id-683689,The Benny Goodman Sextet
id-21140,0,id-21140,Kelly Joe Phelps
id-947517,1,id-760284,Dice Rudy
id-947517,0,id-766834,Layner
id-3224285,0,id-2287453,Carlights
id-3224285,1,id-2025676,VCR Nightwaves
id-1302531,0,id-1106637,Demiurge Urizen
id-142192,0,id-142192,Val Doonican
id-1213858,0,id-938055,Walter White
id-362053,0,id-362053,Ingrid Michaelson
id-839028,2,id-16180,Gene Pitney
id-839028,0,id-15689,George Jones
id-839028,1,id-172583,Melba Montgomery
id-156431,0,id-156431,Seth Gilbert
id-437721,0,id-437721,Gandieiro
id-1639,0,id-1639,Montell Jordan
id-303573,0,id-303573,Barratt Waugh
id-14917,0,id-14917,Los Fabulosos Cadillacs
id-125962,0,id-125962,Hilltop Hoods
id-39992,0,id-39992,Crooked Fingers
id-9704,0,id-9704,Einstürzende Neubauten
id-1025436,0,id-912501,Jon Hansson
id-1136397,1,id-421642,Göran Månsson
id-1136397,0,id-699710,Marie Axelsson
id-1114440,0,id-967353,Fog Lake
id-250079,0,id-250079,Convoj
id-30583,0,id-30583,Bläck Fööss
id-3305711,0,id-11285,Wolfgang Amadeus Mozart
id-3305711,1,id-1293593,Zlata Chochieva
id-528044,0,id-528044,Özgün
id-668929,0,id-668929,Delta Heavy
id-40073,0,id-40073,The Loud Family
id-713114,0,id-713114,Lorenzo Piggici
id-1134928,0,id-983855,Taktici
id-846,0,id-846,New Order
id-892889,0,id-844455,Silent Opera
id-86876,0,id-86876,Rita Reys
id-23459,0,id-23459,Don Huonot
id-2103,0,id-2103,Camper Van Beethoven
id-100169,0,id-100169,Anne Linnet
id-61745,0,id-61745,Isabelle Antena
id-259886,0,id-259886,dream
id-2820409,0,id-2051662,The Lou Bennett Quartet
id-227020,0,id-227020,Emmanuel Moire
id-419874,0,id-419874,Static Engine
id-164993,0,id-164993,YLukO
id-5995,0,id-5995,Lassigue Bendthaus
id-499229,0,id-499229,Alina Orlova
id-165834,0,id-165834,Skipper Wise
id-56326,0,id-56326,Slightly Stoopid
id-3751,0,id-3751,John Fred  His Playboy Band
id-256042,0,id-256042,Banaroo
id-49612,0,id-49612,Bernhard Brink
id-7254,0,id-7254,Cradle of Thorns
id-1187088,0,id-126589,BIX
id-10960,0,id-10960,Tanya Tucker
id-1149652,0,id-995475,Alienante Damnation
id-9429,0,id-9429,Lenny Bruce
id-261956,0,id-261956,Old Jerusalem
id-664255,0,id-664255,Emanuel Kallins
id-659517,0,id-659517,Chris Goulstone
id-381248,0,id-381248,Commando 9 mm
id-270029,0,id-270029,Militia
id-169787,0,id-169787,Iszoloscope
id-4508,0,id-4508,Count Basie
id-1085443,0,id-947082,The Carousel
id-627408,0,id-627408,スフィア
id-618288,0,id-618288,Enid Blyton
id-552183,0,id-552183,André Reis
id-141082,0,id-141082,Les Satellites
id-2644,0,id-2644,Smokey Robinson
id-3007087,0,id-2159051,BOB CATT THE LEGEND
id-197,0,id-197,U2
id-789457,0,id-789457,Gilles Droulez
id-10729,0,id-10729,Antonín Dvořák
id-817173,0,id-706715,Keith Leary
id-817173,1,id-706711,David Marsden
id-20157,0,id-20157,Jean Sibelius
id-996406,0,id-897083,North South
id-228322,0,id-228322,Chop Shop
id-515923,0,id-515923,Science for Girls
id-1161128,0,id-1003675,AmyrS
id-22190,0,id-22190,Deetah
id-224743,0,id-224743,Ikscheltaschel
id-32407,0,id-32407,The Irish Tenors
