artist,gid,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-226974,c15576a748dd4916a3b7e31c9824f36c,MISIA,MISIA,1978,7,7,,,,f,Person,Female,id-107,Japanese singer
id-1939674,04979e150ac445b5bd80edfb2c1f8780,Don Blake,Don Blake,,,,,,,f,Group,,id-3925,punk band
id-194628,8f2dbc826dea443288c7afc9e9efc44c,Torture Squad,Torture Squad,1990,,,,,,f,Group,,id-30,Brazilian ThrashDeath Metal
id-703964,9a758fa69acd49558a8446286bb86693,J Barrett,Barrett J,,,,,,,f,Person,,,
id-199985,de620578d33c4e94a1877722693c00ab,Brandon Wiard,Wiard Brandon,,,,,,,f,Person,Male,,
id-9491,4cd556a5db8243f68d5599598b42da8f,Kenny G,G Kenny,1956,6,5,,,,f,Person,Male,id-222,saxophonist
id-71451,afa502e0fb844cf4b3c021ed0c695939,Calibre,Calibre,,,,,,,f,Person,Male,id-221,Irish drum  bass DJproducer Dominick Martin
id-22649,16a99fc7e3234d0481ab46b09a0cb4eb,Matt Redman,Redman Matt,1974,2,14,,,,f,Person,Male,id-221,
id-115722,c9418a7553fe41da9c1b3b744bb92da4,Retaliation,Retaliation,1993,,,,,,f,Group,,id-202,Swedish grindcore band
id-33980,adf017f576d64d31b1b9a0211675e7c2,Lalo Schifrin,Schifrin Lalo,1932,6,21,,,,f,Person,Male,id-10,pianist  composer
id-578737,a552277429b6422fb75119c5b7c67d06,Gordon Gano  The Ryans,Gano Gordon  The Ryans,,,,,,,f,Group,,id-222,
id-202361,69d7b4e94b2c4185bc2d1c36bb8c5e4d,Vallanzaska,Vallanzaska,1991,,,,,,f,Group,,id-105,
id-15245,822e180a061a4da0a1f335e8bdf5f240,David Essex,Essex David,1947,7,23,,,,f,Person,Male,id-221,
id-536958,bed353e0831f4774830ee40b777f63d6,Intergalactic Faerie Funk,Intergalactic Faerie Funk,,,,,,,f,Group,,,
id-233384,1eb262d71d6d43f399ea9e5fd2ec95ac,The Neutrons,Neutrons The,1973,11,,1975,,,t,Group,,id-221,The Welsh Prog Rockers
id-42990,887614e4326049b986b286a8ea882e80,Drama,Drama,,,,,,,f,Group,,id-73,French progressivesymphonic rock group
id-30950,a69f2eab3ab047e4aa33eb40cf2a1a47,Los Norteñitos de Ojinaga,Norteñitos de Ojinaga Los,,,,,,,f,,,,
id-64382,9d0e6cb6e0a0475ba6aa35b009459d3c,Billy Bragg and the Blokes,Bragg Billy and the Blokes,,,,,,,f,Group,,id-221,
id-711252,93736448c6df4c2a837841bac5e6e26a,Andrew J J Hall,Hall Andrew J J,,,,,,,f,Person,,,
id-64510,b69fda37477a4d8d92a0734ba02dc5f5,Agent Sumo,Agent Sumo,1998,,,,,,f,Group,,id-221,
id-831310,8f718baa344f4a6a82d536fe34b81394,GG,GG,,,,,,,f,Group,,id-81,Sven Gruhnwald  Sebastian Göckede
id-491611,c01e7560d3c94965b749ece16446bd85,佐橋佳幸,Sahashi Yoshiyuki,1961,9,7,,,,f,Person,Male,id-107,
id-291611,fe8aac9d9afa41ce969f38c604faf4f9,La Caja de Pandora,Caja de Pandora La,2001,,,,,,f,Group,,id-194,
id-258213,77625d05e8e04b5db093562ebe2f8be9,Silmäosasto,Silmäosasto,,,,,,,f,Group,,id-72,
id-111875,251e5d69b1b544b4bd5b280440cb4b44,Earth and Fire,Earth and Fire,1968,11,23,1990,,,t,Group,,id-150,
id-852028,3b8d6e587c134498ab241ab633a904c6,Before a Burning Earth,Before a Burning Earth,2009,,,,,,f,Group,,id-170,Polish metalcore
id-182148,c4ea4a53fb7a49649c1b6666534ef4d5,松谷卓,Matsutani Suguru,1979,8,26,,,,f,Person,Male,id-107,
id-376462,0f6834fad0d949a4af1f2f8805494999,DJ Balance,Balance DJ,,,,,,,f,Person,,id-222,US hip hop mix DJ
id-56380,6b5d2352751f4cabb3c6224b2b694ebb,Surreal,Surreal,,,,,,,f,Person,Male,id-222,US conscious rapper
id-553296,6a56faa418e74495af19a1e73b14726c,Lazy Preacher,Lazy Preacher,2002,,,,,,f,Group,,,
id-272229,458a132aecca4301a7a46dcc6bdfc56f,Arsen Dedić,Dedić Arsen,1938,7,28,2015,8,17,t,Person,Male,id-53,
id-49786,2c9e5bd2ac144cae8cec4a7c67147199,Gerard Alessandrini,Alessandrini Gerard,1953,11,27,,,,f,Person,Male,id-222,
id-513903,294022c95d654b6faca7c0857887b853,Tomi Ungerer,Ungerer Tomi,1931,11,28,2019,2,9,t,Person,Male,id-73,
id-233372,c90b5a72220046b3949b0cd7748e4051,Kozmix,Kozmix,1995,,,,,,f,Group,,id-97,
id-829942,83d0ae2d0f28489bb99a04a3f04a8387,Vyaas Houston ,Vyaas Houston,,,,,,,f,,,,
id-1218495,052b43c22f6a4e6092ea18b4de2be0d9,Naxatras,Naxatras,,,,,,,f,Group,,id-5199,
id-46935,e866e0064c804753b53f1bc5d88ccddd,Faraquet,Faraquet,1997,,,2001,,,t,Group,,id-222,
id-423143,21ddaced28ab4d0ca888a1cc84758588,Aber das Leben lebt,Aber das Leben lebt,,,,,,,f,Group,,,
id-470102,6994a851dbff497bbd955902f9d10d2d,Dala,Dala,2002,,,,,,f,Group,,id-38,Canadian acoustic folk duo
id-421564,b37dfc4058e247ba80791cb29556833b,Бригада С,Brigada S,1986,1,11,1994,,,t,Group,,id-176,
id-638000,a337d7680373400481c66779363c7a3a,Sounds of Swami,Sounds of Swami,2005,9,1,,,,f,Group,,id-221,
id-592528,57def53e8d7143abb679ff46522b9a16,Nathan Siter,Siter Nathan,1977,,,,,,f,Person,,,
id-298176,a11bd2007f0b43a6b7fe4ea04929a42b,Bill Clinton,Clinton Bill,1946,8,19,,,,f,Person,Male,id-222,42nd President of the United States
id-2125329,626c4255d96e4c6e82025d66ea5c189d,Novotnik 44,Novotnik 44,,,,,,,f,Group,,id-81,
id-8422,2c187d24c02241f5b41a585770bb772a,Pugs,Pugs,,,,,,,f,,,,
id-718574,eb04445107f446a59c2d449187cd7295,Kevin Blaker,Blaker Kevin,,,,,,,f,Person,,,Production music composer
id-682301,0a102ec1d17a487db4c43ee447f566b1,Kevin L Hiatt,Hiatt Kevin L,,,,,,,f,Person,Male,,production music
id-259320,0fe3becece92458ca364cdf68a14fea2,Asschapel,Asschapel,1999,,,,,,f,Group,,,
id-894544,185d9fc7be2a406e9aa79af6f5e52ebb,Puzzle,Puzzle,,,,,,,f,Group,,id-221,UK altrock band from Liverpool
id-433373,d646a5d8e5384d73a870f29b0397a8b4,CygnosiC,CygnosiC,2006,,,,,,f,Person,Male,id-84,
id-413717,a39da36b5f26455f9159c3344f9305ee,Michael Moshan  David Mendelsohn,Moshan Michael  Mendelsohn David,,,,,,,f,,,,
id-856530,b2a0a354b6734246834efa4fbf3cb18f,Abutor Ensis,Abutor Ensis,2002,,,,,,f,Group,,id-176,
id-797888,e2b56f26559f44d682266040a3276b01,Ville Härkönen  Velvet,Härkönen Ville  Velvet,,,,,,,f,Group,,id-72,
id-533994,88cd2f7e7238402a9702b8bb7cd5d14f,Law and Order,Law and Order,1988,,,1993,,,t,Group,,id-7020,American HeavyHard Rock Band
id-145079,06a9351515904d15b3f950c8cadd9bda,Matchbox,Matchbox,1971,,,,,,f,Group,,id-221,70s80s UK rockabilly band
id-116300,7ae1ae9e66f5461f8a161a394b400c14,Merl Saunders,Saunders Merl,1934,2,14,2008,10,24,t,Person,Male,id-222,
id-48536,a510636663684a02a58073a3c02abb2f,Bobbie Gentry,Gentry Bobbie,1942,7,27,,,,f,Person,Female,id-222,
id-565227,fca16c9bf35f466b974991142fb7ecfa,FBI,FBI,,,,,,,f,Group,,,70s soulfunk
id-169643,f043eec446224fa29a0af4119e97ee54,Planlos,Planlos,,,,,,,f,Group,,id-81,Punk band from Grevenbroich
id-114598,bd2f7fe8123c43aba30c2e399004e2cc,Kenny Barron Trio,Barron Kenny Trio,,,,,,,f,Group,,,
id-426000,c0770b83c97d4cf7a8822cdec158b711,Ben Riley,Riley Ben,1933,7,17,2017,11,18,t,Person,Male,id-222,American jazz drummer
id-213280,11538a87783b45faac5ef65e80c24233,George Mraz,Mraz George,1944,9,9,2021,9,16,t,Person,Male,id-222,jazz bassist
id-955167,1516be6aaf6144ccb101be70ecc6c087,Fabel Spendabel,Fabel Spendabel,,,,,,,f,Group,,id-57,
id-103488,134870876297467ea96a56ae35c5002e,Akeboshi,Akeboshi,1978,7,1,,,,f,Person,Male,id-107,
id-35451,5d6c8f6bc3c3473a991a84b70f9302ec,Lorie Line,Line Lorie,1958,,,,,,f,Person,Female,id-222,
id-380295,fad6334d6b394887b9317e9f33cd5836,Kottans Kapelle,Kottans Kapelle,1984,,,1985,,,t,Group,,id-653,
id-148344,6d583571be694c03b4501370a660e570,My First Days on Junk,My First Days on Junk,,,,,,,f,,,,
id-2394849,5dda6a558ea645419b8254926cfb424d,BUNDA,BUNDA,2021,2,26,,,,f,Group,,id-240,dubstep group
id-16196,8434409ebaa94e12b4aa566a91c7d7cf,The Charlatans,Charlatans The,1988,,,,,,f,Group,,id-221,English indie rock band
id-1195130,b476c4d19def4452a4e747bd5439d896,Night Riots,Night Riots,2011,,,,,,f,Group,,id-222,
id-365906,63c3f58ecabe41a48270208f720ad3a5,The Listening,Listening The,2004,,,,,,f,Group,,id-222,
id-157138,d8915e13d67a4aa09c0b1f126af951af,Hot Chip,Hot Chip,2000,,,,,,f,Group,,id-221,
id-388370,f4c6879b64f14aef8ff3642c2670e01f,UNITE,UNITE,,,,,,,f,Group,,,
id-905143,c16495cff1744f1fbf09695f57186704,Erot,Erot,1986,,,,,,f,Person,Male,id-57,Psydub artist Tore Mortensen
id-87222,3ceb1f7329ad472586e5f4241c6f168a,Sway  King Tech,Sway  King Tech,,,,,,,f,Group,,id-222,
id-931443,6a93afbb257f4166b3899f2a1e5c5df8,CHVRCHES,CHVRCHES,2011,,,,,,f,Group,,id-221,Glaswegian electronic pop trio
id-36245,cf8ffbfe02ba4b91a6089783d91f709a,Barbara,Barbara,1930,6,9,1997,11,24,t,Person,Female,id-73,French female singer
id-291047,6e86eab92ff748d592ce76d771e798a1,Immortal Rites,Immortal Rites,1996,,,2012,,,t,Group,,id-81,German Melodic Death Metal band
id-128831,059296351c2349a293483d7ad1be676f,Les Reines Prochaines,Reines Prochaines Les,1987,,,,,,f,Group,,id-203,
id-607573,e3dc3f6c0e4941a5badfb3fb4da38868,Eat Rabbit,Eat Rabbit,,,,,,,f,,,id-73,
id-52544,0ddd15e3d39f475ea91f2e82377d3804,Alvin Lee,Lee Alvin,1944,12,19,2013,3,6,t,Person,Male,id-221,
id-918331,2e4e3d5c3b8c466fbb2b30e438be7e75,Jack London,Jack London,,,,,,,f,,,,Argentina
id-510666,b35f4d02911342f39e2499f8b7fdbf0a,Tunnan och Moroten,Tunnan och Moroten,1994,,,,,,f,Group,,id-202,
id-52862,db7dad39801f412fa3656b9e953ff9b0,Happy Clappers,Happy Clappers,,,,,,,f,Group,,,
id-423843,a70ab6bd3c054dec918ffe5f0eaad386,Nervous Patterns,Nervous Patterns,2003,,,2005,,,t,Group,,id-222,
id-526628,234ddaf039264cae9b3aa6a9ff9ca526,Huss und Hodn,Huss und Hodn,,,,,,,f,Group,,,
id-11519,9f2524e1cda14304941eebb448d32a16,Hybrid,Hybrid,1993,,,,,,f,Group,,id-221,progressive breakbeat group from Swansea South Wales
id-241482,cf3bab56feda41ec9aefa9a31b1ad97e,Andreas Carlsson,Carlsson Andreas,1973,4,3,,,,f,Person,Male,id-202,pop songwriter
id-188659,126e5b388a20424daeb6e70ad78c5414,Toni Vescoli,Vescoli Toni,1942,7,18,,,,f,Person,Male,id-203,
id-57306,6e2a864c53f64d4aaca82272451c083d,Jo Bogaert,Bogaert Jo,1956,,,,,,f,Person,Male,id-21,Belgian producer
id-122939,1f7ee938db62483482569da36f6d8e91,Tube Jerk,Tube Jerk,,,,,,,f,Person,Male,id-221,
id-1782091,9dd45d909fe94798bae991ca46ab46de,The Bailsmen,Bailsmen The,,,,,,,f,,,,
id-475249,d8f63b5173e04f658bd3bcfe6892fb0e,Ra Ra Riot,Ra Ra Riot,2006,,,,,,f,Group,,id-222,
id-416846,639840aa0f194c40ba901b2c18f098c0,Utah Smith,Smith Utah,1906,,,1965,1,24,t,Person,Male,id-222,
id-787783,9283b182372b4b67a3fc16dbb2e4ab38,Djena,Джена,1985,7,3,,,,f,Person,Female,id-33,bulgarian singer
id-608329,e7b9a380237b4c2d9ac3ba7d9fe4effc,Suzanne Collins,Collins Suzanne,1962,8,10,,,,f,Person,Female,id-222,
id-805355,3b20ab55b4a34e80aca6b52aef15fb70,Michael Nhat,Nhat Michael,,,,,,,f,Person,Male,id-222,
id-760361,37d9083d484b464a9187a7972c7202c0,Hzero,Hzero,,,,,,,f,Group,,,
id-465689,2f37d7acd699441db5b76a58ac32ca58,Christian Séguret,Séguret Christian,,,,,,,f,Person,Male,id-73,
id-718693,a7e115d66cc44507bf6d3f0496e39837,Olivier Andrès,Andrès Olivier,,,,,,,f,Person,,,Production music composer
id-45736,78926ef169ee4a379379e55e6ca14928,Larry Williams,Williams Larry,1935,5,10,1980,1,2,t,Person,Male,id-222,1950s rocker
id-542086,a1be7178a13a48feb0695e6bf94e1a50,Propeller,Propeller,1997,,,1998,,,t,Group,,id-153,New Zealand band
id-172818,7056cf6036dc40e89ff79ff67f42c7da,Wild Mercy,Wild Mercy,,,,,,,f,Group,,id-222,
id-185974,598ec1f8fddf4be4aa68fe7de35a6afc,Max Herre,Herre Max,1973,4,22,,,,f,Person,Male,id-81,
id-59834,8d3c6a3c4d97455cad073fefc0172861,Udo Lindenberg,Lindenberg Udo,1946,5,17,,,,f,Person,Male,id-81,
id-713963,9f3e6dc6329047259f4b957ddc7e9415,Roger Burn,Burn Roger,,,,,,,f,Person,,,
id-714141,9246653b81e144adb0993f8fb5dc5cd8,William Jay Bergman,Bergman William Jay,,,,,,,f,Person,Male,,
id-443635,6f50029373964903b4fd118127d06f9e,RADWIMPS,RADWIMPS,2001,,,,,,f,Group,,id-107,
id-39032,88a13d2479154b518d95c8de00ab79ea,Martinho da Vila,Vila Martinho da,1938,2,12,,,,f,Person,Male,id-30,
id-14462,2fddb92d24b246a5bf283aed46f4684c,Kylie Minogue,Minogue Kylie,1968,5,28,,,,f,Person,Female,id-13,
id-52145,4db3aed1d0044741b2297a06404edaa8,New Radiant Storm King,New Radiant Storm King,1990,,,2010,,,t,Group,,id-222,
id-729098,9caba76bb9544e85856fae74ae7fef9b,Comma,Comma,,,,,,,f,Group,,,
id-1224,ce58d85474304231aa4497f0144b3372,Sarah McLachlan,McLachlan Sarah,1968,1,28,,,,f,Person,Female,id-38,
id-188918,10cb810b289845af83bf77355eeb2566,איפה הילד,Eifo HaYeled,1986,,,1998,,,t,Group,,id-104,
id-60647,f7921c66968342798b70685df76af83e,Pascal,Pascal,,,,,,,f,Person,Male,id-221,drum  bass producer Pascal Redpath
id-30733,ae1a332bb0324edca1b69dc9f94fe3d3,Mark Stewart,Stewart Mark,,,,,,,f,Person,Male,id-221,UK vocalist member of The Pop GroupNew Age Steppers
id-269353,98a8c5c9204f432ca70eefbcc5f9b266,The Rhombus,Rhombus The,,,,,,,f,Group,,id-222,US experimental Cody Hennesy
id-273166,025df4ddaaab46e2ba0c6c6909a4ffe6,Emilia,Emilia,1978,1,5,,,,f,Person,Female,id-202,Swedish singer Emilia Rydberg Mitiku Big Big World Twist of Fate
id-71454,30638af5290e436cb615a4170807b987,Cycloon,Cycloon,,,,,,,f,Person,Male,id-81,
id-610960,03752ce11dbf4f72a32365e7b5163baa,Die Froschkönige,Froschkönige Die,,,,,,,f,Group,,,
id-156524,1f4989d3d9e34a3385a006ae9f994e49,Fernando Noronha  Black Soul,Noronha Fernando  Black Soul,,,,,,,f,Group,,,
id-200811,a84881c207024e988dbb1db840f1aa6b,Mr SOS,Mr SOS,1979,3,28,,,,f,Person,Male,id-222,US rapper  producer
id-302023,04d6d5021dfc4fc99d0556aeea734eb4,Amoeba With Mouth,Amoeba With Mouth,,,,,,,f,Person,,,
id-790333,15b167c7217342908680a6df4c12ba83,The Shauna Antoniuc Trio,Shauna Antoniuc Trio The,,,,,,,f,Group,,,
id-568843,60cde8483bbe4e91a9d8c71eb308ee35,Jim Scott,Scott Jim,,,,,,,f,Person,Male,id-222,US jazzfolk guitarist
id-431599,ac5390606a4348cf81b586ad95acae63,The Cheaters,Cheaters The,,,,,,,f,Group,,id-160,Norwegian band
id-2535,f4eb8346052d4a5c8393cba3aeadb4d9,Steve Hackett,Hackett Steve,1950,2,12,,,,f,Person,Male,id-221,
id-220976,acc1d5bce94d4582a5d7fe6e7e6919ad,Jim Kweskin  The Jug Band,Kweskin Jim  Jug Band The,,,,,,,f,Group,,id-222,
id-44794,3f49ffea060c419ebc57690cf23c2ac7,Geoff Muldaur,Muldaur Geoff,1943,8,12,,,,f,Person,Male,id-222,
id-277800,f238baed76c745ed87bcac19d721e226,Maukka  Nahkatakit,Maukka  Nahkatakit,,,,,,,f,Group,,id-72,
id-436676,e87c997c6c224a26abca20740bb8e534,Steven Robinson,Robinson Steven,,,,,,,f,Person,Male,id-13,
id-933437,de5727961c974d0b900f9837d42d4164,Kevin J Colver,Colver Kevin J,,,,,,,f,Person,Male,,
id-858050,4d95d69ebe8042ee976990464f2db321,Lillian Stokes,Stokes Lillian,,,,,,,f,Person,Female,,
id-858049,a0547d34980c41aea4b1399b926bbb52,Donald Stokes,Stokes Donald,,,,,,,f,Person,Male,,
id-56088,183e636ed41c43fea4288a034eb20c7b,Theory of a Deadman,Theory of a Deadman,2001,,,,,,f,Group,,id-38,
id-578630,d4e05bdf98294b5794e1024c19b3a63b,Roberto Magris,Magris Roberto,1959,6,19,,,,f,Person,Male,id-20503,
id-840097,522100850acb44f3a766ebc4209d05c2,Duke Orkestra,Duke Orkestra,,,,,,,f,Group,,id-105,
id-589832,406c77d14c07405bbb864217fa4fc0a4,Mario Biondi,Biondi Mario,1971,1,28,,,,f,Person,Male,id-105,
id-677359,716dc57d75a54fa2b593ed537506218a,Save,Save,1999,,,,,,f,Group,,id-176,Russian deathgroove metal band
id-8658,17be2a06529543caa363c683b562df72,Vanessa Daou,Daou Vanessa,1967,10,4,,,,f,Person,Female,id-222,
id-702882,3f92016a34204cc79e9443d9f44bed65,Robert Dudzic,Dudzic Robert,,,,,,,f,Person,,,
id-9632,6eed1ed9ab0245cda306828bc1b98671,Medeski Martin  Wood,Medeski Martin  Wood,1991,,,,,,f,Group,,id-222,
id-9181,4603ee864f73471e8fc74a26549ed119,DJ BoBo,BoBo DJ,1968,1,5,,,,f,Person,Male,id-203,Swiss recording artist singersongwriter dancer and music producer
id-230104,ba9a513b99034dd89248477087bd95db,Angantyr,Angantyr,1997,,,,,,f,Group,,id-57,
id-51908,caf4109a05e54067b619b705d137f68d,Current Value,Current Value,,,,,,,f,Person,Male,id-326,Tim Eliot
id-515084,d2ffec5014e84c3cb1fc511e1a807456,Dean Rodell,Rodell Dean,,,,,,,f,Person,Male,id-81,
id-408307,17562a8e6b1146cd88807b0c8656e4e5,Russell B,Russell B,,,,,,,f,Person,Male,,Performer of synthesizer covers
id-576463,33c18b5974724e808f57843c400172f0,Monique Kessous,Kessous Monique,1984,2,14,,,,f,Person,Female,id-30,
id-617674,fa39d595917646c9841304c7e3c75a16,pillowdiver,pillowdiver,,,,,,,f,Person,Male,id-326,
id-515379,f6821c992e1b4f44bba2f53d38000073,Carla Marie,Marie Carla,,,,,,,f,Person,Female,id-221,
id-64588,6d30ce33c24746eca7c9bd771a60f649,Jaimeson,Jaimeson,,,,,,,f,Person,Male,id-221,UK garagedrum  bass producer  MC
id-61874,ad7f6f52e2434bd0b077a7f08dc66d06,ASACHANG巡礼,AsaChang  Junray,1998,,,,,,f,Group,,id-107,
id-191804,d84ce9f61fdb4556b73b761c06281a61,Interrrupt,Interrrupt,,,,,,,f,,,,
id-68998,1a20adef2ead47fcb187af8eaf2f6a9b,Converter,Converter,,,,,,,f,Person,Male,id-222,
id-976070,c1e92fda68e442bf8a6dccf25bbd5018,Jonathan Martin Gordon,Gordon Jonathan Martin,,,,,,,f,,,,
id-53139,8ab7f59105064f6f9cfa293d5aab15e3,Desaparecidos,Desaparecidos,2001,,,,,,f,Group,,id-222,American post hardcore band
id-578662,bcb0ce50537b4901992c9576f024334f,Van Coke Kartel,Van Coke Kartel,2007,,,2017,,,t,Group,,id-193,
id-886847,6d1f74a6db384cc585744e14609f0101,François Babin,Babin François,,,,,,,f,Person,Male,id-73,French electronic musician
id-886848,6042421f8ed648dcbf53404c62f38c79,JeanJacques Perrotin,Perrotin JeanJacques,,,,,,,f,,,,
id-237114,5fb223840dbc4ad3914e96f3acc715b8,Heimatærde,Heimatærde,2004,,,,,,f,Group,,id-81,
id-281816,18513a3e382b4df0a8c83e407eb0d90b,Exited,Exited,,,,,,,f,Person,Male,id-176,Psychedelic trance artist
id-3222,f4d2fc5acacb47c8b096ee73864b1aa8,Bob James,James Bob,1939,12,25,,,,f,Person,Male,id-222,US jazz keyboardist arranger and producer
id-1862608,dbaba94610714507b9cb25173719cc0c,Dycide,Dycide,,,,,,,f,,,,David Nowotny
id-53448,593e5825e5c54f8594a4fb181d4201bf,Dimension Zero,Dimension Zero,1995,,,,,,f,Group,,id-202,Swedish metal band
id-441789,e67693620ddf4bef9eb33a032aaedb98,Natalia Gordienko,Gordienko Natalia,1987,12,11,,,,f,Person,Female,id-140,
id-632843,c7d7a501eabf4d99a3e1bccb1d98d7e5,Philippe Forcioli,Forcioli Philippe,1953,,,,,,f,Person,,,
id-52330,762de360a44340e0897bbfebaa030105,Jean‐Jacques Milteau,Milteau Jean‐Jacques,1950,4,17,,,,f,Person,Male,id-73,
id-34969,2c3bac0a5158442fb50b056aae52138c,Kaizers Orchestra,Kaizers Orchestra,2000,,,2013,9,14,t,Group,,id-160,
id-1119909,5b2e4aad76da4ba9ae767ab98ba22865,Vocalensemble Cantaurora,Vocalensemble Cantaurora,1997,,,,,,f,Group,,id-203,
id-70357,2ab9981644464629ae1ca3f0f84d02a6,Pepe Willberg,Willberg Pepe,1946,12,17,,,,f,Person,Male,id-72,
id-56458,600bec4217d9432b949c9ec362b13348,Hector,Hector,1947,4,20,,,,f,Person,Male,id-72,Finnish artist Heikki Harma
id-267000,f10fc77d66da4a8492fb4e9b3d46187a,Pave Maijanen,Maijanen Pave,1950,9,3,2021,1,16,t,Person,Male,id-72,
id-97025,985184b0777245089d4ac66a99562930,Kirka,Kirka,1950,9,22,2007,1,31,t,Person,Male,id-72,Kirill Babitzin Finnish musician
id-11390,d4826092a96d450593ee605137105ae4,Herman van Veen,Veen van Herman,1945,3,14,,,,f,Person,Male,id-150,
id-877146,02df186338dc4a23bee89bef114d6478,Paimon,Paimon,,,,,,,f,Person,Male,id-219,Ukrainian electronic music producer
id-59570,cbdd56e3e8f94faa81750be50b4e08a9,Derek Webb,Webb Derek,1974,5,27,,,,f,Person,Male,id-222,US singer songwriter
id-435138,ddeb350286934619b41d263105f84477,Example,Example,1982,6,20,,,,f,Person,Male,id-221,British singer songwriter rapper  producer
id-30218,79a3dec1b71642408993cb4dc3042205,Tipsy,Tipsy,1995,,,,,,f,Group,,id-222,US electronic lounge band
id-494955,734d083feb2b4c01a739cb8f5a361dab,Jerry Joseph,Joseph Jerry,1961,4,19,,,,f,Person,Male,id-222,
id-514731,70e86235c8524b94881c311c2ad7f94a,Майя Кристалинская,Kristalinskaya Mayya,1932,2,24,1985,6,19,t,Person,Female,id-243,
id-16009,e1644bfda21f427c93eec8cec73bab82,Asphyx,Asphyx,1987,,,,,,f,Group,,id-150,Dutch death metal band
id-9929,64d86f13abd040dbb5a773fddab9a93e,Down Low,Down Low,1995,12,,,,,f,Group,,id-81,German rap group
id-20498,138dd95b9311416ebcdda80067289de6,DJ Icey,Icey DJ,,,,,,,f,Person,Male,id-222,
id-135193,eef6cb8d5c824de7a49944e99709a216,From Ashes Rise,From Ashes Rise,1997,,,2005,,,t,Group,,id-222,
id-530022,23a3215373144359a5cd9e584fe83504,山岡晃,Yamaoka Akira,1968,2,6,,,,f,Person,Male,id-107,
id-53275,7002146524a3441b8fa7935873fa4b91,Lars Lilholt,Lilholt Lars,1953,3,14,,,,f,Person,Male,id-57,
id-648251,b890b1bce024409abbeba57aa23baa7d,南條愛乃,Nanjō Yoshino,1984,7,12,,,,f,Person,Female,id-107,
id-153909,12705a422dd4459499ceb904eaec6bf8,Hany Shaker,Shaker Hany,1952,12,21,,,,f,Person,Male,id-63,
id-709749,02b8843e88fe48d09765aefe472cc1f5,Graham Preskett,Preskett Graham,,,,,,,f,Person,Male,id-221,British multi instrumentalist musician songwriter and arranger
id-553379,d903da7f5e7b4a33ba4e7d06f9cadf77,CLOUD,CLOUD,1996,,,2004,,,t,Group,,id-107,Japanese rock group
id-483437,70fceef1974243f5b758a6ec4a823433,Helma  Selma,Helma  Selma,,,,,,,f,Group,,id-150,
id-85500,a4d783b012a84df0873cb8f519876e82,Wolf,Wolf,1995,,,,,,f,Group,,id-202,Swedish heavypower metal
id-212050,756d8dbd179f4cdca48c7dd6285b79ec,Die Zillertaler,Zillertaler Die,1977,,,2018,12,,t,Group,,id-14,
id-137341,60bbc45aa4d24aaa815aa27d4770b889,Willy Alberti,Alberti Willy,1926,10,14,1985,2,18,t,Person,Male,id-150,
id-135355,8efca5f7663e4a2ea2f09fd1e563a801,Franz Lehár,Lehár Franz,1870,4,30,1948,10,24,t,Person,Male,id-14,composer
id-140514,e13b9b4e181345778b041e6c611ac6dc,Burd Early,Early Burd,1976,4,29,,,,f,Person,,,
id-49107,21042d7e462245f0b1a0a6dfa458a2e3,Kinky,Kinky,2000,,,,,,f,Group,,id-138,Mexican band
id-799075,a5bbe550d90346d68f1eb7fd4069b695,GAmpere,GAmpere,,,,,,,f,Group,,id-107,
id-253703,735d04f228904ca3a5c07e66dddc6bff,Horny United,Horny United,,,,,,,f,Person,,,
id-776503,03538aaa2b2645ecb9398e949f0aa420,Grupo Pilares,Grupo Pilares,,,,,,,f,Group,,,Promove e divulga a doutrina espírita
id-344846,a3153ea6e32e415b977f419aa2057a12,Clutter,Clutter,,,,,,,f,Person,Male,,
id-168247,01f94ec3536a4461962182628247cd06,ברי סחרוף,Sakharof Berry,1957,7,7,,,,f,Person,Male,id-104,
id-282560,7e9b186ed7354ee1a657cc504f6e6a1f,André Hossein,Hossein André,1905,2,2,1983,8,9,t,Person,Male,id-73,
id-21961,0039c7aee1a74a7d9b490cbc716821a6,Death Cab for Cutie,Death Cab for Cutie,1997,,,,,,f,Group,,id-222,
id-32211,95a01864f93f4702b7f14b5b61bcb520,Le Hammond Inferno,Hammond Inferno Le,1993,,,,,,f,Group,,id-81,
id-125245,bdeb87afe8504d71a0d492e133fdc04e,Hattler,Hattler,,,,,,,f,Group,,id-81,
id-135077,0d009a3876ae4570a18c60692761a99d,Henrik B,B Henrik,1977,12,28,,,,f,Person,Male,id-202,
id-24540,f5f22a9ca00c49f98123329b632da79c,The Andrews Sisters,Andrews Sisters The,1937,,,1953,,,t,Group,,id-222,
id-39040,cb3e20affc5c499a8862e09d38a3c1fa,Jamshied Sharifi,Sharifi Jamshied,1960,10,17,,,,f,Person,Male,id-222,
id-43169,1e8f0ed0a67f420397a6add12b4b1ab3,Tommy Dorsey and His Orchestra,Dorsey Tommy and His Orchestra,,,,,,,f,Group,,id-222,
id-717249,0a5243fd17e446019b736630b08a115b,Benoit Sauvé,Sauvé Benoit,,,,,,,f,Person,,,Production music composer
id-653958,f75e5f31280f42008f08f938cb73cf07,Pascal Bournet,Bournet Pascal,,,,,,,f,Person,Male,id-73,
